Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train VAE BCE Loss,train VAE BCELogits Loss,train VAE MSE Loss,train VAE MAE Loss,train VAE SSIM Loss,train VAE 0 White MAE Loss,train VAE 0 Black MAE Loss,train VAE H White MAE Loss,train VAE H Black MAE Loss,train VAE I White MAE Loss,train VAE I Black MAE Loss,train VAE J White MAE Loss,train VAE J Black MAE Loss,train VAE K White MAE Loss,train VAE K Black MAE Loss,train VAE L White MAE Loss,train VAE L Black MAE Loss,train VAE M White MAE Loss,train VAE M Black MAE Loss,train VAE N White MAE Loss,train VAE N Black MAE Loss,test VAE BCE Loss,test VAE BCELogits Loss,test VAE MSE Loss,test VAE MAE Loss,test VAE SSIM Loss,test VAE 0 White MAE Loss,test VAE 0 Black MAE Loss,test VAE H White MAE Loss,test VAE H Black MAE Loss,test VAE I White MAE Loss,test VAE I Black MAE Loss,test VAE J White MAE Loss,test VAE J Black MAE Loss,test VAE K White MAE Loss,test VAE K Black MAE Loss,test VAE L White MAE Loss,test VAE L Black MAE Loss,test VAE M White MAE Loss,test VAE M Black MAE Loss,test VAE N White MAE Loss,test VAE N Black MAE Loss
VariationalAutoencoder,0.0001,8.0,40.0,True,97.0,0.00010268491293702807,0.00030890844230140957,9.911055842946683e-06,2.3001464017267737e-05,0.0008064073286927854,1.390191526817424e-05,0.0,1.1110572709835e-05,6.224351402904307e-05,1.6720200489674297e-05,0.00030655240906136375,1.8594132935894387e-05,0.00033465615872825896,2.025071298703551e-05,0.0007015710430485862,2.062866697087884e-05,0.0007486862795693534,2.2054543452603478e-05,0.0008754242743764604,1.2302797819886888e-05,0.0008775621652603149,0.0004740778977672259,0.0014370049039522806,4.104278826465209e-05,9.54716776808103e-05,0.0037964043994659744,5.903011964013179e-05,0.0,5.7628277378777666e-05,0.0005170802896221478,7.529191207140684e-05,0.0016418660680452982,8.717448605845372e-05,0.001341891661286354,8.665933273732662e-05,0.0032536442081133525,0.00010544507919500272,0.003148526201645533,8.185287782301506e-05,0.0039546151955922445,6.140131348123154e-05,0.00410992627342542
VariationalAutoencoder,0.0001,8.0,40.0,True,98.0,0.00010182423117969718,0.0003088078860725675,9.806511557794044e-06,2.217596795942102e-05,0.0008139950923308687,1.0960144157122288e-05,0.0,9.84102870071573e-06,5.790887267461845e-05,1.6050308477133513e-05,0.00032009240239858625,1.6658452139901263e-05,0.0003273707149284227,2.074484114668199e-05,0.0007510595555816378,1.694885016019855e-05,0.0007883818021842411,1.8273091076740197e-05,0.0008583032659121923,1.7111439124814103e-05,0.0008611046309982027,0.00047193182011445365,0.0014353925983111063,3.817048079023759e-05,9.254872178037961e-05,0.0038174129041096826,6.081733930235108e-05,0.0,5.138053093105555e-05,0.0003676073315242926,6.283802213147283e-05,0.0015893717606862386,8.443461265414954e-05,0.0014419179409742356,9.374319730947415e-05,0.003181684762239456,9.533459475884835e-05,0.0034262160460154217,8.802944018195072e-05,0.0037791950007279715,6.328933329011003e-05,0.004084923615058263
VariationalAutoencoder,0.0001,8.0,40.0,True,99.0,0.00010468675089733942,0.0003088524831192834,9.702017996460199e-06,2.329867732311998e-05,0.0008048477426291265,1.5883829577692917e-05,0.0,9.424771581377302e-06,5.356998382402318e-05,1.6716900946838517e-05,0.00030968625630651203,1.5954784716346434e-05,0.0003212161628263337,2.1873743805502144e-05,0.0006405899567263467,1.908759752820645e-05,0.0007927693426609039,2.626294403203896e-05,0.0008351999734129224,1.8001755233854055e-05,0.0008776472083159855,0.00048378960539897285,0.0014348375300566355,4.021250254785021e-05,9.107695271571477e-05,0.0038249098892570122,5.344017020737131e-05,0.0,4.986345302313566e-05,0.00034005288034677505,6.572382990270853e-05,0.0016615549723307292,9.02343929434816e-05,0.0017116041233142217,8.731840644031763e-05,0.002991290142138799,9.55782209833463e-05,0.003707963228225708,7.575348330040773e-05,0.003984729200601578,5.5794980532179277e-05,0.004107292244831721
VariationalAutoencoder,0.0001,8.0,40.0,True,100.0,0.00010949932038784027,0.0003089647207941328,1.0361286279346262e-05,2.3181980941444637e-05,0.0008065402490149869,1.2526138120197823e-05,0.0,1.0800052301159927e-05,7.022146268614701e-05,1.675760473257729e-05,0.00031324622354337147,1.6762048471719026e-05,0.0003487285492675645,2.1662837493100335e-05,0.0007070795233760561,1.8400005397519894e-05,0.000762438029050827,1.972478681377002e-05,0.0008728918752499989,1.4398183806666305e-05,0.000880984908768109,0.0004974084285398324,0.0014352817088365555,3.957407316192985e-05,9.29248674462239e-05,0.003815751477869362,5.798557928452889e-05,0.0,5.349838562930624e-05,0.0003525327580670516,7.923549662033716e-05,0.0016562219709157944,9.41984277839462e-05,0.0011457891513903936,8.12702268982927e-05,0.003168971836566925,9.840990727146466e-05,0.0032135628163814543,7.641885119179885e-05,0.004060383141040802,6.796506543954214e-05,0.004098040362199147
VariationalAutoencoder,0.0001,8.0,40.0,True,101.0,0.00010855036255504403,0.0003086065075227192,9.905570186674595e-06,2.1890969946980476e-05,0.0008105120807549396,9.192050700741155e-06,0.0,8.78880881438298e-06,5.4648984223604204e-05,1.695501684610333e-05,0.00033197211367743355,1.5533662268093656e-05,0.0003054773168904441,1.8872536851891448e-05,0.0007433231387819562,1.8134126107075384e-05,0.0007908444851636887,2.2348691709339617e-05,0.0008503197559288569,1.251874741033784e-05,0.000878509453364781,0.0004984846338629723,0.0014348736653725306,4.026009701192379e-05,9.205894699941079e-05,0.0038116340423463182,6.221749354153871e-05,0.0,5.40870358236134e-05,0.0003492678205172221,6.469409369553129e-05,0.0015956158439318338,9.620500107606252e-05,0.0016152328501145045,7.591140456497669e-05,0.0031014718115329742,9.818999872853358e-05,0.0033624815444151562,8.171025353173414e-05,0.0039712004363536835,5.656729529922207e-05,0.004090842107931773
VariationalAutoencoder,0.0001,8.0,40.0,True,102.0,0.00010817270459873336,0.00030857689146484646,9.584502549842e-06,2.2223826298224075e-05,0.0008094875763459727,1.3548608071037702e-05,0.0,9.817920259333083e-06,4.686396901628801e-05,1.7168304683374507e-05,0.00028467079890625815,1.5740104884441408e-05,0.0003339338515486036,2.0331556775740213e-05,0.0007284187312637056,1.862785013924752e-05,0.0007476868906191417,2.2202836615698677e-05,0.0008530439010688237,1.4102861418255738e-05,0.0008799409759896142,0.0004917104728519916,0.001433232550819715,3.6882830318063495e-05,8.89570452272892e-05,0.0038289238196241365,4.930506305148204e-05,0.0,4.4209676949928205e-05,0.00033787495146195095,6.035910919308662e-05,0.0015050566444794336,8.622569342454274e-05,0.0011020223299662271,8.978165375689665e-05,0.0029448253413041432,0.00010816025702903668,0.003373558074235916,7.756458750615517e-05,0.003990783542394638,7.367159705609083e-05,0.004085717598597208
VariationalAutoencoder,0.0001,8.0,40.0,True,103.0,0.00010797135265810149,0.0003081709412591798,9.202878988747086e-06,2.1017492482704776e-05,0.0008134255341816235,1.0458034895626562e-05,0.0,8.407927816733718e-06,4.544483298169715e-05,1.5706590576363463e-05,0.00027766392699309756,1.583096371697528e-05,0.00032261178961821965,1.9760120527020524e-05,0.0007969922785248075,1.6699318907090596e-05,0.0007619998284748622,1.543082097279174e-05,0.000872106317962919,1.1626196958656822e-05,0.0008765812431062971,0.000507510919123888,0.0014340409388144812,4.006652161478996e-05,9.106077874700228e-05,0.0038100701916159085,5.2805916250993805e-05,0.0,5.5200567779441674e-05,0.00038760465880235034,7.244031100223462e-05,0.0015565428882837295,8.187564089894295e-05,0.001337714989980062,7.685831127067407e-05,0.0030665107071399687,0.00011244863271713257,0.003465362141529719,6.889578265448412e-05,0.0039440552393595375,5.455534749974807e-05,0.004090431829293569
VariationalAutoencoder,0.0001,8.0,40.0,True,104.0,0.00011171016043850353,0.00030851361474820547,9.881023184529372e-06,2.1737403169806516e-05,0.0008127146635257826,1.1756136414727994e-05,0.0,8.772487386262842e-06,4.425878037831613e-05,1.557871499764068e-05,0.00030618573405912945,1.6617384140512772e-05,0.00035612878522702624,1.7193412142140524e-05,0.0007445511009011949,1.938639408243554e-05,0.0007547702640295029,1.668788692248719e-05,0.0008663162056888853,1.1680976188342487e-05,0.0008766097681862968,0.0005126973924537499,0.0014345583816369374,3.859152396519979e-05,9.30893545349439e-05,0.0038006762937601735,5.508235190063715e-05,0.0,4.802982633312543e-05,0.00034347424904505414,7.694656184564034e-05,0.0016140649716059367,8.75862625737985e-05,0.001336975892384847,8.267061008761326e-05,0.0029347280661265055,0.00010945136503626903,0.003102064381043116,8.512704322735468e-05,0.003991377353668213,6.0839221502343815e-05,0.00409214918812116
VariationalAutoencoder,0.0001,8.0,40.0,True,105.0,0.00011497472545930317,0.00030845757573843,9.69809147396258e-06,2.2130022158047983e-05,0.0008107538293394126,9.165527964276926e-06,0.0,1.0371599845322115e-05,5.9727599312152184e-05,1.5533542526619775e-05,0.0002764620419059481,1.7504108005336354e-05,0.00033451467752456667,2.154923276975751e-05,0.0006640783910240445,1.7539433403206725e-05,0.0007592162383454187,1.7824877120022264e-05,0.0008834418441568102,1.5549679353301014e-05,0.00087274041559015,0.0005135353344182174,0.0014320038259029388,3.588525578379631e-05,8.797057283421358e-05,0.0038208800707820426,5.006113788112998e-05,0.0,4.205092554911971e-05,0.0002909236587584019,6.535361365725597e-05,0.0014521523068348567,8.633825151870648e-05,0.001112493003408114,8.744298635671536e-05,0.0028825456897417705,8.775457584609588e-05,0.003178290277719498,7.846399676054716e-05,0.004009200880924861,6.83940015733242e-05,0.0040975198149681095
VariationalAutoencoder,0.0001,8.0,40.0,True,106.0,0.00011261817333953721,0.00030814616807869503,9.30996029637754e-06,2.1327822469174863e-05,0.0008111986850517667,8.181574022663492e-06,0.0,8.817517664283513e-06,5.3064189186053615e-05,1.6439642890223434e-05,0.00026324415313346044,1.6599938472998994e-05,0.0003196369856595993,2.002942741715482e-05,0.0007288796561104911,1.589391945994326e-05,0.0007785295801503318,1.9217191064464193e-05,0.0008822258029665265,1.1827716869967324e-05,0.0008732801569359643,0.000536539467672507,0.0014357883483171463,4.3576536700129506e-05,9.593533662458261e-05,0.0037942868280721473,5.358957375089328e-05,0.0,5.5394333321601154e-05,0.0003899700939655304,7.412811586012442e-05,0.001462783912817637,9.960025393714507e-05,0.0015497833490371704,7.819764626522858e-05,0.0031725816428661347,0.00011837332664678494,0.003414822369813919,8.027033569912116e-05,0.003939924637476603,5.8798464791228375e-05,0.004106746613979339
VariationalAutoencoder,0.0001,8.0,40.0,True,107.0,0.000120981436754976,0.0003080978723508971,9.510766748072845e-06,2.1398654540202448e-05,0.0008110536960482073,1.0649789224511811e-05,0.0,8.563608363536852e-06,4.8563576170376366e-05,1.61488723408963e-05,0.0002529815105455262,1.5711573152137654e-05,0.00032464122133595604,1.866402037973915e-05,0.0007312050887516567,1.5036492342395441e-05,0.0007837911269494466,1.772704999893904e-05,0.0008650449769837515,1.4915992505848407e-05,0.0008811230106013162,0.000537949986755848,0.0014326948672533034,3.807848940292994e-05,8.800242406626542e-05,0.003827494690457482,5.085970042273402e-05,0.0,4.409979252765576e-05,0.0003203537004689376,6.888877445211013e-05,0.00149237426618735,7.678767045338948e-05,0.001212507983048757,6.786925562967857e-05,0.0030422563354174296,0.0001010676845908165,0.0035152656336625418,7.920915571351846e-05,0.004045187681913376,6.955742525557676e-05,0.004085406164328257
VariationalAutoencoder,0.0001,8.0,40.0,True,108.0,0.00012224199516432625,0.0003083786794117519,1.0045966233259865e-05,2.196457270266754e-05,0.0008099264155075728,7.066533934058888e-06,0.0,1.0946417127602866e-05,7.653424649366311e-05,1.5231665955590351e-05,0.0002645156213215419,1.7581254776035037e-05,0.00034373349377087183,1.8913794441946916e-05,0.0007616972284657615,1.7088305737291065e-05,0.0007516413394893918,1.719827497644084e-05,0.0008543759584426879,1.1250642793519156e-05,0.0008769466940845762,0.0005300687005122503,0.0014316859344641367,3.673969767987728e-05,8.586751452336709e-05,0.0038323650957785486,6.754044443368912e-05,0.0,4.4457765761762856e-05,0.00036259995152552923,6.135709506149093e-05,0.0014182060956954956,7.903387304395438e-05,0.0011940300464630127,8.569463000943264e-05,0.002842790385087331,9.188614785671234e-05,0.0032475491364796958,6.500064628198743e-05,0.003996788958708445,4.7640611107150714e-05,0.004103792955478033
VariationalAutoencoder,0.0001,8.0,40.0,True,109.0,0.0001197268654193197,0.0003077014748539243,8.695386350154877e-06,2.0864986748035466e-05,0.0008131607019605284,1.4644681609102658e-05,0.0,9.48354136198759e-06,4.745637997984886e-05,1.413574708359582e-05,0.0002525180046047483,1.5261102401252305e-05,0.00027241118784461705,1.9345352692263468e-05,0.0006502171180077962,1.7391953484288282e-05,0.0007561828941106796,2.1668104454874993e-05,0.0008640079626015255,1.2192948322210994e-05,0.0008769465344292777,0.0005440906931956609,0.0014319409926732381,3.6432407796382904e-05,8.63772506515185e-05,0.0038285900116195233,5.488658789545298e-05,0.0,4.506636566172044e-05,0.00026907712842027344,5.779859299461047e-05,0.0013372710595528285,8.763372121999661e-05,0.000957509068151315,9.007023957868417e-05,0.003134069840113322,8.111639569203059e-05,0.003565736363331477,7.639448158442974e-05,0.004014543195565542,6.682642269879579e-05,0.004102458556493123
VariationalAutoencoder,0.0001,8.0,40.0,True,110.0,0.00012435084208846093,0.0003082478418946266,9.869593694540007e-06,2.1716270462742873e-05,0.000812725818994618,9.24518597977502e-06,0.0,9.295976321612086e-06,4.9427071852343424e-05,1.5204082176621472e-05,0.0002694586025817054,1.700641753684197e-05,0.0003329615241714886,1.681091629766992e-05,0.0007442907031093325,1.9476547770734345e-05,0.0006964355707168579,1.5210667957684823e-05,0.0008814724960497447,1.4505543679531131e-05,0.0008728995387043271,0.0005571244284510613,0.0014331786582867305,3.8993436222275096e-05,9.123318983862797e-05,0.00380154191848536,6.023829337209463e-05,0.0,4.819728589306275e-05,0.000300814521809419,7.512712230285009e-05,0.0013999034961064657,9.380744304507971e-05,0.0011012390255928039,8.049174988021454e-05,0.0031483026842276255,0.00011107000367095073,0.0033140093088150024,7.374100387096405e-05,0.0039262508352597555,4.698047802473108e-05,0.004053632666667303
VariationalAutoencoder,0.0001,8.0,40.0,True,111.0,0.00012181878888181277,0.00030790774949959347,9.130550149296012e-06,2.1104040622178998e-05,0.0008120162660824299,1.1314970574208669e-05,0.0,9.817694080993534e-06,5.507543683052063e-05,1.536152059478419e-05,0.0002430192327925137,1.5539243551237244e-05,0.00031392515770026615,1.8105123724256243e-05,0.0006713885281767164,1.5722457984728473e-05,0.0007582741124289377,2.4031135918838637e-05,0.0008722707097019468,1.3628490601799317e-05,0.0008787330772195543,0.0005450667192538579,0.0014311463882525763,3.5733958551039295e-05,8.593501212696234e-05,0.0038224994172927043,5.2450744745632014e-05,0.0,4.531988330806295e-05,0.00029371424267689387,5.842089109743635e-05,0.0013558033853769303,7.897175382822751e-05,0.0009799575433135032,8.303859115888675e-05,0.0028902505834897357,0.0001032638130709529,0.0034859677155812583,7.687322019288937e-05,0.0040132559835910795,5.6019526285429794e-05,0.004058820009231567
VariationalAutoencoder,0.0001,8.0,40.0,True,112.0,0.00012627000521336283,0.00030786113015242983,9.176371219967092e-06,2.1115633925156932e-05,0.0008130134428724643,7.541535056329199e-06,0.0,9.068211407533713e-06,5.539631737130029e-05,1.5331522029425417e-05,0.00024289036435740335,1.4917033591440745e-05,0.00029942350728171213,2.0312754038189138e-05,0.0006934571479048048,1.814440225384065e-05,0.0007479321211576462,1.7182745172509126e-05,0.0008725282869168691,1.3143740527864013e-05,0.0008786906621285847,0.0005606455728411674,0.0014318620165189107,3.706512895102302e-05,8.679277574022612e-05,0.0038246058974345677,5.753373649592201e-05,0.0,4.1388355505963166e-05,0.0002771745746334394,6.459207506850361e-05,0.001357202356060346,7.921282667666674e-05,0.0011958754311005273,8.350877712170283e-05,0.003040755291779836,8.977171188841263e-05,0.003406962752342224,7.716436715175708e-05,0.004000690331061681,5.762839379409949e-05,0.004092713445425033
VariationalAutoencoder,0.0001,8.0,40.0,True,113.0,0.00012520337477326394,0.00030757790165288106,8.823808249352234e-06,2.036000701731869e-05,0.0008151660550220459,9.698124735483101e-06,0.0,8.225442642079933e-06,4.022868815809488e-05,1.5190694414611374e-05,0.00024480388632842475,1.432071439921856e-05,0.0003266426601580211,1.9220525531896523e-05,0.0006064000938619886,1.3919850711577705e-05,0.0007877171571765627,2.0070541982672046e-05,0.0008833656353609903,1.2856375958238328e-05,0.0008732392851795469,0.0005648335441946984,0.0014313952376445135,3.739048261195421e-05,8.544304097692171e-05,0.0038315429540501317,5.845655299102267e-05,0.0,4.060753077889482e-05,0.0003187847634156545,5.683777465795477e-05,0.001525614783167839,7.443482366700968e-05,0.0012162620822588602,7.418234211703142e-05,0.0031200647354125977,9.10384968544046e-05,0.003148626039425532,7.027330187459787e-05,0.003952850649754206,4.819311822454135e-05,0.004100708415110906
VariationalAutoencoder,0.0001,8.0,40.0,True,114.0,0.00012700592300721576,0.0003076396350349699,8.76080261410347e-06,2.0433112513273955e-05,0.0008146537623951979,1.1545408051460982e-05,0.0,8.806085679680109e-06,4.6483869664371016e-05,1.4914101588406734e-05,0.00023113696702889035,1.5333845346633877e-05,0.0002919882269842284,1.8998727734599795e-05,0.0006548272711890084,1.532266614958644e-05,0.0007751128503254482,2.2905293319906506e-05,0.0008672528501067842,1.3235996344259806e-05,0.0008698840758630207,0.0005685346201062203,0.0014324679970741272,3.769572746629516e-05,9.019502904266119e-05,0.003802191952429351,5.607154065122207e-05,0.0,4.905845659474532e-05,0.00030248556286096575,7.075348403304816e-05,0.0013108501831690471,7.77475768700242e-05,0.0012154525766770044,7.214958313852548e-05,0.003187632809082667,9.728856384754181e-05,0.00297320286432902,8.359133886794249e-05,0.003974465777476629,6.436160765588284e-05,0.004044885436693828
VariationalAutoencoder,0.0001,8.0,40.0,True,115.0,0.00012983552047184536,0.0003076602837869099,8.757851485695157e-06,2.0620030617075308e-05,0.0008127364764237022,1.236741996503302e-05,0.0,9.675042071778859e-06,6.335171471749033e-05,1.4504933330629552e-05,0.00024527739733457563,1.5399556806577102e-05,0.0002831204129116876,1.7221293611718075e-05,0.000671246594616345,1.476184032591326e-05,0.0007771546819380352,2.1402151989085335e-05,0.000846920268876212,1.3237394991197757e-05,0.0008635777980089187,0.0005785761401057244,0.0014318871001402537,3.77747385452191e-05,8.743715782960256e-05,0.003814607586916288,5.455361679196358e-05,0.0,4.630684076497952e-05,0.00029463740065693855,5.7519366964697835e-05,0.0014949838320414226,8.534777443856001e-05,0.0013542762647072474,7.20710726454854e-05,0.003058575342098872,8.53423106794556e-05,0.003316914786895116,7.53697706386447e-05,0.003954420735438665,5.76119947557648e-05,0.004097548375527064
VariationalAutoencoder,0.0001,8.0,40.0,True,116.0,0.00012961568843041147,0.0003078268840909004,9.032046156270164e-06,2.1616031881421803e-05,0.0008075758363674088,1.168480542089258e-05,0.0,8.952435538438814e-06,4.488754950995956e-05,1.3887880569589989e-05,0.0002412899530359677,1.6168895776250534e-05,0.00030123418463127955,1.8020310173077242e-05,0.000656178327543395,1.82209286971816e-05,0.0007521635187523705,2.604864338146789e-05,0.0008581654301711492,1.2640539456957153e-05,0.0008751668035984039,0.0005879300956924756,0.001432115336259206,3.6773007983962695e-05,9.045914436380068e-05,0.0037902332854502516,5.77593338675797e-05,0.0,4.3673526185254256e-05,0.00026860653112332025,5.584430958454808e-05,0.001491709550221761,6.776510272175074e-05,0.0011809493104616802,8.835693976531427e-05,0.002989494303862254,9.356805433829626e-05,0.002978354940811793,8.84133701523145e-05,0.004003786544005076,5.5631319992244246e-05,0.004060611873865127
VariationalAutoencoder,0.0001,8.0,40.0,True,117.0,0.00013530271660004342,0.00030748224151985987,8.819291334865349e-06,2.0260229108056853e-05,0.0008147019256718882,1.1743966024369e-05,0.0,9.628112560936383e-06,5.9069227427244185e-05,1.3952291504080807e-05,0.00021632619734321322,1.561702395390187e-05,0.0002887313121131488,1.786104736051389e-05,0.000674973481467792,1.5048424912882702e-05,0.0007733502026115145,1.7028837464749814e-05,0.0008641455854688372,1.218652884875025e-05,0.000876637122460774,0.0005982724328835805,0.00143011137843132,3.6688847467303275e-05,8.379767338434855e-05,0.00383936018877526,5.28441509231925e-05,0.0,4.402105308448275e-05,0.00031047662099202474,5.286668116847674e-05,0.0013485004504521687,7.983072039981683e-05,0.0010072549805045128,7.705967097232739e-05,0.0028700766464074454,7.534093068291743e-05,0.0034870018561681112,7.324335165321827e-05,0.003975312411785126,5.4436549544334414e-05,0.00409201110402743
VariationalAutoencoder,0.0001,8.0,40.0,True,118.0,0.00013927967686738285,0.0003074606348361288,8.664907155824558e-06,2.052194904536009e-05,0.0008128035584161956,8.580383811412114e-06,0.0,7.63267494871148e-06,4.044866987637111e-05,1.4601439969348056e-05,0.00024117598576205116,1.569461143974747e-05,0.0003032615408301353,1.5126547909208706e-05,0.000661285115139825,1.795295559402023e-05,0.0006855753383466176,1.9284188082175594e-05,0.0008659728403602328,1.2520651632387724e-05,0.0008753573788063867,0.0005827228849132856,0.0014278394480546316,3.293174474189679e-05,7.857446713993947e-05,0.003854136832077959,4.430751626690229e-05,0.0,4.0134872930745286e-05,0.0002379486026863257,6.03914144448936e-05,0.0012223996222019196,7.605921321858962e-05,0.0008821037287513415,7.261054900785288e-05,0.0027944696446259814,7.848262321203947e-05,0.003423629949490229,6.926759767035643e-05,0.003894797215859095,5.108511152987679e-05,0.004089242468277614
VariationalAutoencoder,0.0001,8.0,40.0,True,119.0,0.00013629916523184095,0.000307618933064597,8.78582359291613e-06,2.0999694243073463e-05,0.0008109011104718989,9.395075695855277e-06,0.0,9.92579069653792e-06,5.689729005098343e-05,1.38122372196189e-05,0.00022771499518837247,1.537052947761757e-05,0.00026430759046758924,1.9178211888564486e-05,0.0006330921181610653,1.693994438807879e-05,0.0007539641644273486,2.7174823584833315e-05,0.0008689027811799731,1.4306857649769102e-05,0.0008761741220951081,0.0005959063768386841,0.0014300886541604996,3.572959685698152e-05,8.253268897533417e-05,0.003835533052238339,4.7297876638670765e-05,0.0,3.9892860998709995e-05,0.0002857235881189505,6.032727736358841e-05,0.001250506689151128,6.88079356526335e-05,0.001230484868089358,6.428388878703118e-05,0.0033225958546002706,8.833971029768388e-05,0.0028908749421437583,7.760477407524983e-05,0.003984251121679942,5.437359989931186e-05,0.004098641872406006
VariationalAutoencoder,0.0001,8.0,40.0,True,120.0,0.00013659438118338585,0.00030714917395796093,8.305602074999895e-06,1.978324060993535e-05,0.0008167777567243856,9.799323743209243e-06,0.0,8.422548749617168e-06,4.568684047886304e-05,1.4041693482015814e-05,0.00020723622292280198,1.3666577537411025e-05,0.00027044332985367095,1.987025108454483e-05,0.0006802347621747425,1.528590718018157e-05,0.0007316157753978457,1.7737710316266333e-05,0.0008684464863368443,1.199002394319645e-05,0.0008718646530594145,0.0005964659775296847,0.001428798958659172,3.566717108090719e-05,8.125750658412774e-05,0.0038487781916494,4.932026301200191e-05,0.0,4.2300372539709014e-05,0.00027249601359168686,4.62313803533713e-05,0.0013734267403682074,8.153822273015976e-05,0.0009745511536796888,6.811544299125671e-05,0.003087482104698817,8.139269581685464e-05,0.0032116773227850596,6.460518343374134e-05,0.0038583931823571523,4.55519650131464e-05,0.0040510614713033044
VariationalAutoencoder,0.0001,8.0,40.0,True,121.0,0.00014090785490615028,0.0003071525267192296,8.492269054321306e-06,1.950923553002732e-05,0.0008182630628403652,9.716827688472612e-06,0.0,8.196291413956455e-06,4.521154998136418e-05,1.2937900776575719e-05,0.00022282517914261137,1.3493394778509226e-05,0.0002717606457216399,1.619865984788963e-05,0.0007239168775933129,1.6891741792538336e-05,0.0007582508559737886,1.5802317232425725e-05,0.0008754925004073552,1.0356371889689139e-05,0.000881340354681015,0.000603841928144296,0.0014289623747269313,3.555692965164781e-05,8.137517143040896e-05,0.0038493803206064376,4.950878986467918e-05,0.0,4.5277240375677744e-05,0.0003275115353365739,5.143269275625547e-05,0.0014502429713805518,6.974150892347097e-05,0.0009477506081263224,7.13610245535771e-05,0.002769100417693456,8.888250837723414e-05,0.002976699670155843,6.400125954921047e-05,0.0038718096911907196,5.063914771502217e-05,0.004028905431429545
VariationalAutoencoder,0.0001,8.0,40.0,True,122.0,0.00014156534203461237,0.0003070654613631112,8.223530936187931e-06,1.96561699600092e-05,0.0008169105104466619,1.0394724917465022e-05,0.0,7.961318728380969e-06,4.2095810307988097e-05,1.3556876053501452e-05,0.00021298253642661232,1.3039686850139073e-05,0.00029027435396398814,1.8101947249046395e-05,0.0006205887666770391,1.3837318900706513e-05,0.0007426177284547261,2.3865583352744578e-05,0.0008780164378029959,1.2491201882117561e-05,0.0008751785648720605,0.0006221242249011994,0.0014290130386749903,3.577041206881404e-05,8.280019586284956e-05,0.0038362458387697423,4.632195535426338e-05,0.0,4.287388874217868e-05,0.0002922474717100461,5.94750822832187e-05,0.0013230388363202413,6.306621944531798e-05,0.0012597718586524328,6.339260532210271e-05,0.002838398764530818,8.748981636017562e-05,0.0031455410023530322,6.588000493745009e-05,0.003834354132413864,6.504625780507922e-05,0.00401963492234548
VariationalAutoencoder,0.0001,8.0,40.0,True,123.0,0.000143572422010558,0.0003070026636123657,8.146313484758139e-06,1.9506935495883225e-05,0.0008178794359643556,9.079906158149243e-06,0.0,7.168312523780124e-06,4.1717663407325745e-05,1.2612943204918078e-05,0.00020879914185830526,1.3422846261944089e-05,0.0002602605947426387,1.854466473949807e-05,0.0006787178771836417,1.4743842517158815e-05,0.0007638112242732729,2.1637289319187402e-05,0.0008601382906947817,1.2031651567667723e-05,0.0008779771625995636,0.0006187871719400088,0.001428103819489479,3.416022518649697e-05,7.97108979895711e-05,0.003843529368063375,5.4345819323013225e-05,0.0,4.036649673556288e-05,0.0002343540855993827,5.4047237305591504e-05,0.001319169004758199,6.375641872485479e-05,0.0009816544751326242,6.845226356138786e-05,0.002910693238178889,8.19473604982098e-05,0.003289884328842163,6.604345981031656e-05,0.004004776974519094,4.498413763940334e-05,0.004098664224147797
VariationalAutoencoder,0.0001,8.0,40.0,True,124.0,0.00014567445697528976,0.0003072288153426988,8.53221447739218e-06,2.0202768168279102e-05,0.0008123942806284016,9.369580740375178e-06,0.0,1.0060647868418268e-05,5.689379759132862e-05,1.4262944127299955e-05,0.0002008707927806037,1.4430969687444823e-05,0.00026138677660908017,1.817155529611877e-05,0.0006781418408666339,1.5397951938211917e-05,0.0007311609174524034,1.870107537667666e-05,0.0008574644369738442,1.3082929321431687e-05,0.0008756747203213828,0.000637666570643584,0.001429686819513639,3.54886365433534e-05,8.403231234600146e-05,0.0038270239503567643,5.005667141328255e-05,0.0,4.3168710544705394e-05,0.00026263603940606116,5.1882975579549866e-05,0.001301796982685725,7.41603085771203e-05,0.0012065965682268142,6.852815859019757e-05,0.003024532397588094,8.972336072474719e-05,0.0030400154491265615,7.750619358072678e-05,0.0038113278647263845,5.929314841826757e-05,0.004110029836495718
VariationalAutoencoder,0.0001,8.0,40.0,True,125.0,0.0001455719316644328,0.0003071037520255361,8.344296864899142e-06,1.934199494176677e-05,0.0008196674275469059,1.1335418093949556e-05,0.0,8.868465166805045e-06,5.927461731646742e-05,1.297985519548612e-05,0.00022795748497758594,1.362378492818347e-05,0.0002953363848584039,1.2970008122335588e-05,0.0006253801818404879,1.4975420864565032e-05,0.0007704166961567743,1.7712774154331002e-05,0.0008777666304792676,1.2743027348603521e-05,0.000878415469612394,0.0006395285949110985,0.0014278072863817214,3.456920385360718e-05,7.939805121471484e-05,0.00385257966851183,4.5185889272640147e-05,0.0,3.9090798236429694e-05,0.00023136069066822528,5.2404935316493115e-05,0.0012905081113179526,6.033132085576653e-05,0.0011195206393798192,7.004306341211002e-05,0.0028891739745934802,8.18335140744845e-05,0.003105057527621587,6.175719123954574e-05,0.004010021934906642,5.915682607640823e-05,0.004112798472245534
