Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train UNET BCE Loss,train UNET BCELogits Loss,train UNET MSE Loss,train UNET MAE Loss,train UNET SSIM Loss,train UNET 0 White MAE Loss,train UNET 0 Black MAE Loss,train UNET H White MAE Loss,train UNET H Black MAE Loss,train UNET I White MAE Loss,train UNET I Black MAE Loss,train UNET J White MAE Loss,train UNET J Black MAE Loss,train UNET K White MAE Loss,train UNET K Black MAE Loss,train UNET L White MAE Loss,train UNET L Black MAE Loss,train UNET M White MAE Loss,train UNET M Black MAE Loss,train UNET N White MAE Loss,train UNET N Black MAE Loss,test UNET BCE Loss,test UNET BCELogits Loss,test UNET MSE Loss,test UNET MAE Loss,test UNET SSIM Loss,test UNET 0 White MAE Loss,test UNET 0 Black MAE Loss,test UNET H White MAE Loss,test UNET H Black MAE Loss,test UNET I White MAE Loss,test UNET I Black MAE Loss,test UNET J White MAE Loss,test UNET J Black MAE Loss,test UNET K White MAE Loss,test UNET K Black MAE Loss,test UNET L White MAE Loss,test UNET L Black MAE Loss,test UNET M White MAE Loss,test UNET M Black MAE Loss,test UNET N White MAE Loss,test UNET N Black MAE Loss
UNeuralNetwork,0.0001,8.0,40.0,True,271.0,5.994470390890326e-05,0.00030225784118686404,1.8900121046629335e-06,6.027793694686676e-06,0.0008619800845642759,8.842631775353637e-06,0.0,7.10867129133216e-06,9.304640116170049e-06,9.753625740164092e-06,1.0393972375563214e-05,8.788737302113856e-06,4.105524692152228e-05,1.1273245659789869e-05,3.235078350241695e-05,1.4088736913566079e-05,0.00036094800702163153,1.290355742509876e-05,0.0007546669670513698,1.1630571680143476e-05,0.0008634476257222039,0.0002866067613164584,0.0014105858902136485,1.003458455670625e-05,3.407593661298354e-05,0.0039536026800442445,4.074007738381624e-05,0.0,3.2610411290079354e-05,7.794357952661812e-06,4.459283081814647e-05,1.303599759315451e-05,4.037967106948296e-05,1.669534055205683e-05,5.788310663774609e-05,0.0005796245609720548,5.977898448084791e-05,0.001052712524930636,8.184085600078106e-05,0.002873291571935018,6.34320778772235e-05,0.004027202477057775
UNeuralNetwork,0.0001,8.0,40.0,True,272.0,6.0400074081761495e-05,0.0003022848229323115,1.9843748304992916e-06,6.0600565380549855e-06,0.0008622301650169547,8.799443354031869e-06,0.0,7.838324277794787e-06,9.522303506465895e-06,9.991376594241177e-06,8.66532458790711e-06,9.733600641733834e-06,3.99468100762793e-05,1.1194212960877589e-05,4.3841807304748465e-05,1.3990776746400765e-05,0.00033899987382548196,1.2893769391147154e-05,0.0007109341876847403,1.1234007044030088e-05,0.0008710217263017382,0.00029463181272149086,0.0014120488117138545,1.2821708999884625e-05,3.4967685739199324e-05,0.0039663190245762875,4.098364928116401e-05,0.0,3.600360359996557e-05,8.137327677104622e-06,4.642298445105553e-05,1.3754501317938168e-05,4.1591872771581015e-05,2.1351124936093886e-05,6.040477892383933e-05,0.0010757836202780406,5.996283531809846e-05,0.0010484608511130014,7.604372221976518e-05,0.003241847703854243,5.8114874021460614e-05,0.004084202398856481
UNeuralNetwork,0.0001,8.0,40.0,True,273.0,6.024334579706192e-05,0.0003021224268845149,1.765521925075778e-06,6.0016755014657974e-06,0.0008616729192902888,8.798586869878428e-06,0.0,7.283321714826993e-06,6.948865900215294e-06,9.445859385388238e-06,1.0003547816138183e-05,8.90373402009053e-06,1.0123053964759622e-05,1.1344062763133219e-05,3.437984601727554e-05,1.3879314896517567e-05,0.0003299752250313759,1.4407683296927384e-05,0.0008038029074668885,1.2323903917734112e-05,0.0008605217295033591,0.0002932232804596424,0.0014117865512768427,1.2398354980784158e-05,3.646711896484097e-05,0.003950340969287807,4.1393206144372624e-05,0.0,4.033912749340137e-05,3.553306839118401e-05,4.549107591932018e-05,1.5977027942426503e-05,4.142768448218703e-05,2.317826923293372e-05,5.6882210386296114e-05,0.0007045938943823179,5.742734065279364e-05,0.0014191122104724248,8.318446731815735e-05,0.0028526519735654196,6.721250247210264e-05,0.004049594948689143
UNeuralNetwork,0.0001,8.0,40.0,True,274.0,6.116632638233048e-05,0.0003024809594665255,2.1912384129661536e-06,6.510692349235926e-06,0.000859985406907588,8.950778283178807e-06,0.0,7.82001214767141e-06,5.701735166699758e-06,9.24639669912202e-06,6.502283005309956e-06,9.230697261435645e-06,3.889420269323247e-05,1.2468748692689197e-05,0.00014587753851498877,1.3320275216496417e-05,0.0003778357324855668,1.3651381180222545e-05,0.0007221535380397524,1.2281473027542234e-05,0.0008655497006007603,0.0003070662419001261,0.001413759340842565,1.5385238414940736e-05,3.953331615775823e-05,0.003945531622218411,4.174067871645093e-05,0.0,3.5389248902599015e-05,3.6967421086349833e-06,4.5225633463511865e-05,2.4296234672268233e-05,3.979837832351526e-05,4.4516074315955244e-05,6.107195513322949e-05,0.001481004183491071,6.607259468485912e-05,0.001708328848083814,7.788077152023712e-05,0.0033300109207630157,6.37793952288727e-05,0.00408972774942716
UNeuralNetwork,0.0001,8.0,40.0,True,275.0,6.16075803658792e-05,0.00030236190983227323,2.232851069753191e-06,5.825024397511568e-06,0.00086529025242369,8.88555743066328e-06,0.0,7.934013514646463e-06,7.847656628915242e-06,9.503541514277459e-06,7.944223969908697e-06,9.114291918064866e-06,2.1232421776013715e-05,1.0527106600680522e-05,4.359850260828223e-05,1.3119483732485345e-05,0.0004934043756553105,1.2393358961812087e-05,0.0007607718663556236,1.1528995154159409e-05,0.0008616904595068523,0.000302617313961188,0.001413506269454956,1.536036046066632e-05,3.7778227124363184e-05,0.003955130507135143,4.11208098133405e-05,0.0,3.6229674393932024e-05,1.476114266552031e-05,4.4574476002405085e-05,0.00012272388363877932,4.115281238531073e-05,3.162487215983371e-05,6.213537029301127e-05,0.0013786570479472479,6.07574552608033e-05,0.0013922784477472306,7.476125999043386e-05,0.0031455432375272117,6.199257137874762e-05,0.004034952570994695
UNeuralNetwork,0.0001,8.0,40.0,True,276.0,6.06213031070573e-05,0.00030228977224656516,1.944671384990215e-06,6.339040036047144e-06,0.0008621048121247421,8.746828617794174e-06,0.0,7.431946661589401e-06,1.043222561877753e-05,9.4997272494116e-06,7.224879560193845e-06,9.233285839270269e-06,3.0449222374175276e-05,1.0979550591270838e-05,7.788964015032564e-05,1.4392391312867403e-05,0.0003386242315173149,1.381292739616973e-05,0.0007345625332423619,1.1971112274165665e-05,0.0008653220853635243,0.0002905109276374181,0.001411611462632815,1.1636983253993094e-05,3.640382007385294e-05,0.003958698671347458,4.1278451681137086e-05,0.0,3.8635043893009424e-05,9.767782952015599e-06,4.483450514574846e-05,1.2207464897073805e-05,4.121985208864013e-05,1.3410062335121135e-05,5.7722760053972404e-05,0.0008534219736854236,5.55464377005895e-05,0.0012289782365163167,8.170884878685077e-05,0.0031130492687225344,6.373825793464979e-05,0.003993658721446991
UNeuralNetwork,0.0001,8.0,40.0,True,277.0,6.026955587523324e-05,0.0003022697887250355,1.9339042150282434e-06,6.02914993318596e-06,0.0008637199371638215,8.834281470626592e-06,0.0,7.267756154760719e-06,6.822720752097666e-06,9.441478843135494e-06,1.5034089197537728e-05,8.92065914480814e-06,2.6946499877210174e-05,1.1693438448544059e-05,8.059704144086157e-05,1.3204749640343445e-05,0.0003560975193977356,1.2569304089993238e-05,0.0007846929132938385,1.2193884634013687e-05,0.0008595411266599383,0.00029015677670637767,0.0014112080136934916,1.1541522690095008e-05,3.436981157089273e-05,0.003965295206887094,4.1301525197923186e-05,0.0,3.364058211445809e-05,1.0206857890201112e-05,4.2424122026811045e-05,1.9710679771378638e-05,4.043383523821831e-05,4.0066498331725595e-05,6.5289957759281e-05,0.0008077315365274747,5.777849582955241e-05,0.001222853238383929,7.165081333369017e-05,0.0028212366004784903,6.495350195715825e-05,0.004042291144529978
UNeuralNetwork,0.0001,8.0,40.0,True,278.0,6.508512555488518e-05,0.0003029382122414453,3.2285153533199004e-06,6.857190913121615e-06,0.0008607086169412342,8.918822277337313e-06,0.0,7.528267035792981e-06,1.5852545454565968e-05,9.419772374842848e-06,1.329309307038784e-05,1.0083878545888833e-05,4.217257457120078e-05,1.2157506509018796e-05,0.0003213964934859957,1.2202940082975796e-05,0.0004212304417576109,1.2195132772571274e-05,0.0007783256471157074,1.092250708357564e-05,0.0008594995098454612,0.0002948596142232418,0.001412367324034373,1.3294906239025295e-05,3.541184511656563e-05,0.003967403362333265,4.111501233031352e-05,0.0,3.80978686735034e-05,0.00010645904888709387,4.451182903721929e-05,1.628143945708871e-05,4.215866792947054e-05,1.675400223272542e-05,6.24913916302224e-05,0.0010205671812097232,6.752193439751863e-05,0.0009616679822405179,6.461794255301357e-05,0.0035123760501543683,5.531058801958958e-05,0.004088465869426727
UNeuralNetwork,0.0001,8.0,40.0,True,279.0,6.087148961211954e-05,0.0003023862306560789,2.0658749105807925e-06,6.423623251196529e-06,0.0008605653673911011,9.122638896639857e-06,0.0,6.904998112336866e-06,1.016022454548095e-05,9.865154113088335e-06,8.022119956357138e-06,9.703985415399075e-06,2.531366189941764e-05,1.115764191906367e-05,9.715340233274868e-05,1.3417580131707447e-05,0.00038188368614230835,1.431213625307594e-05,0.0007412714617592948,1.2028503364750317e-05,0.0008643914014101028,0.0003075875031451384,0.0014138973007599513,1.5834468649700283e-05,4.236171565329035e-05,0.003917042509547105,4.240097866083185e-05,0.0,3.241117422779401e-05,4.450469471824666e-06,5.038766733681162e-05,1.4866949641145766e-05,4.920710731918613e-05,8.01296050970753e-05,6.923043789962928e-05,0.0010312480852007865,6.0642727961142856e-05,0.0011962367842594781,8.490015752613545e-05,0.0034292258322238924,6.755633900562922e-05,0.004009878138701121
UNeuralNetwork,0.0001,8.0,40.0,True,280.0,6.121998386723654e-05,0.0003022766539028713,1.994574267882854e-06,6.367995021199542e-06,0.00086050921098458,8.783258298145873e-06,0.0,7.209077011793852e-06,5.1381103860746534e-06,9.745053414787564e-06,1.2088588638497251e-05,8.909392636269332e-06,1.895021913307054e-05,1.2029836320185235e-05,4.454133366899831e-05,1.5022810215928724e-05,0.00035378866429839814,1.3269594637677073e-05,0.0008017138711043767,1.1577595224870102e-05,0.0008700496916260038,0.0002867843024432659,0.0014103597650925318,1.0419741738587617e-05,3.276920178905129e-05,0.003980710409459835,4.128637568404277e-05,0.0,3.329392444963257e-05,3.403306376033773e-06,4.463760803143184e-05,1.5934044495224952e-05,4.177259979769588e-05,2.474006226596733e-05,5.4298003669828175e-05,0.0005583821485439937,5.832359505196412e-05,0.001374777282277743,7.595394272357226e-05,0.0029442367454369863,6.030232567961017e-05,0.004052263001600901
UNeuralNetwork,0.0001,8.0,40.0,True,281.0,6.031064050538199e-05,0.00030232686549425125,2.0077686973049174e-06,6.619976816831955e-06,0.0008605078823490132,8.931560608159219e-06,0.0,6.640058459847101e-06,8.49253764109952e-06,9.557860903441905e-06,1.07021486785795e-05,8.989968669733831e-06,1.6521050461700983e-05,1.2565131432243756e-05,5.0329496817929406e-05,1.4726573135703802e-05,0.0003569377852337701,1.5416242448346955e-05,0.0006998556533030101,1.2910830056560892e-05,0.0008587881390537534,0.0002962592989206314,0.0014124566068251928,1.3345697273810705e-05,3.961200127378106e-05,0.003938747956984754,4.132922040298581e-05,0.0,3.2035525267322856e-05,5.603156265957902e-06,4.415451548993588e-05,7.02602555975318e-05,4.0650957574446994e-05,1.8000197208796938e-05,6.94463262334466e-05,0.000567633348206679,7.085850617537896e-05,0.0014043175925811133,8.556772178659836e-05,0.003054109464089076,6.783696978042523e-05,0.0040134012699127196
UNeuralNetwork,0.0001,8.0,40.0,True,282.0,5.978101731411048e-05,0.0003020636205162321,1.7099474332228835e-06,5.642613229740943e-06,0.0008640745196704364,8.76699507768665e-06,0.0,7.020308735913464e-06,8.540168138486998e-06,9.44926287047565e-06,8.705837951440897e-06,8.961362099008902e-06,1.195966698495405e-05,1.1359809598486339e-05,2.9315277268843993e-05,1.360178243235818e-05,0.00032210751835789,1.3308516437453883e-05,0.0008160485752991268,1.1773468993072e-05,0.0008629367819854191,0.0002907731880744298,0.0014115093896786373,1.167845136175553e-05,3.5196511695782344e-05,0.003967073588868386,4.0917059717079e-05,0.0,3.2377656316384674e-05,7.977763501306374e-06,4.35890513472259e-05,1.0154016975623865e-05,4.5335044463475543e-05,0.00031655880933006606,5.504938308149576e-05,0.0005971911673744519,6.806577245394389e-05,0.0016347729911406835,7.758873204390208e-05,0.0030102327466011046,6.423546001315117e-05,0.0040337512890497845
UNeuralNetwork,0.0001,8.0,40.0,True,283.0,5.971462731914861e-05,0.0003022243401833943,1.8092387888048376e-06,5.850728900570954e-06,0.0008640785362890549,8.843952257718359e-06,0.0,7.602959106277142e-06,1.2537610018625855e-05,9.711391092943294e-06,1.7457556844289814e-05,9.170219501746552e-06,2.1816384313361987e-05,1.0936256564621414e-05,4.8890570178627966e-05,1.3278644265873092e-05,0.00035937319376638956,1.2706802226603032e-05,0.0007790638932159969,1.1419334415612476e-05,0.0008712570049933025,0.0002888886258006096,0.001410460596283277,1.0465073864907027e-05,3.381047863513231e-05,0.003964339608635659,4.062558291479945e-05,0.0,3.4096743911504744e-05,4.861593091239532e-06,4.343523954351743e-05,1.5306329199423393e-05,4.186455237989624e-05,1.0844899225048722e-05,5.735477510218819e-05,0.00042454792807499565,6.480480854709943e-05,0.0013977224628130595,7.522542340060075e-05,0.0030978923042615254,6.406607960040371e-05,0.004019314050674438
UNeuralNetwork,0.0001,8.0,40.0,True,284.0,6.287105248442718e-05,0.00030274226197174616,2.7452111161047857e-06,7.3762435931712386e-06,0.0008546953859623138,8.876415501747813e-06,0.0,6.9783160662544625e-06,9.642987112913814e-06,9.736027069655912e-06,2.0282685623637268e-05,1.0730611393228173e-05,5.2014113004718505e-05,1.2303292585004653e-05,0.00012068433154906545,1.5441025607287883e-05,0.00034937730857304163,1.3011404579239232e-05,0.0006301536091736384,1.2282051777999316e-05,0.0008777937718800135,0.00033698792879780133,0.0014164386938015619,2.103243605233729e-05,4.883467918261886e-05,0.00389378064587801,4.063671998058756e-05,0.0,3.455200543006261e-05,4.966254346072674e-06,5.267476662993431e-05,1.1364998257098098e-05,5.128240833679835e-05,0.0007018346960345905,8.750782192995151e-05,0.0012804566572109858,6.842991181959709e-05,0.0013130599011977513,8.623860776424408e-05,0.0029727359612782794,6.626627097527186e-05,0.0040521832803885145
UNeuralNetwork,0.0001,8.0,40.0,True,285.0,6.086075279329504e-05,0.00030245618628604073,2.16628478873255e-06,6.296230380290321e-06,0.0008601324678518046,8.876269151057517e-06,0.0,7.933520412604723e-06,9.097135625779629e-06,9.92344575934112e-06,9.877118282020092e-06,9.562086779624223e-06,2.839037749384131e-05,1.0947442413972956e-05,0.00016956252178975515,1.3938365736976265e-05,0.00033895796430962426,1.2931224357868943e-05,0.0007816528103181294,1.1227399642978396e-05,0.0008693734449999673,0.00028120251372456553,0.0014097391317288081,9.36426028298835e-06,2.9942707624286413e-05,0.00398785936619066,4.120053490623832e-05,0.0,3.587625687941909e-05,9.064801270142198e-06,4.4024910312145946e-05,1.4122215604099135e-05,4.131083454315861e-05,1.4171827933751046e-05,5.379294355710347e-05,0.0005390043680866559,6.0311786364763974e-05,0.0012129758795102437,6.815199740231037e-05,0.003030480444431305,5.652629382287463e-05,0.003965823352336884
UNeuralNetwork,0.0001,8.0,40.0,True,286.0,6.203705977116312e-05,0.00030253670577492034,2.414244434995843e-06,6.5278519676732164e-06,0.0008604692117650623,8.86695259915931e-06,0.0,7.523916428908705e-06,6.789413496984967e-06,9.737582045740315e-06,7.723042342279638e-06,9.604094416967461e-06,9.541386472327369e-05,1.160563634974616e-05,5.494317239416497e-05,1.3947773758055909e-05,0.00033198493931974683,1.3470779439168317e-05,0.0007419872496809278,1.1739483202940651e-05,0.0008657862565347126,0.0002979094473024209,0.0014131749669710795,1.4647367061115802e-05,3.764929327492913e-05,0.0039508080320751465,4.104531059662501e-05,0.0,3.9819701729963226e-05,1.2116609529281656e-05,4.5015806487450995e-05,2.5941483909264206e-05,4.045248885328571e-05,8.660064389308294e-05,6.662232335656882e-05,0.0011595555891593297,6.402977354203661e-05,0.0015595119446516037,7.340350033094486e-05,0.003202667087316513,6.320972073202332e-05,0.004027472933133444
UNeuralNetwork,0.0001,8.0,40.0,True,287.0,6.39219701822315e-05,0.0003027921808617456,2.972596017311194e-06,7.032649591565132e-06,0.0008565972039253343,8.791303428422127e-06,0.0,1.0404743287446243e-05,1.0550225020519325e-05,9.61855985224247e-06,9.131581256432193e-06,1.0031371909592833e-05,3.594858571887016e-05,1.137935822563512e-05,0.0002262730151414871,1.3795755304662245e-05,0.000368705578148365,1.4276579687637942e-05,0.0008074969053268432,1.1404885611097728e-05,0.0008762708732060024,0.0002881911272803942,0.0014109447598457336,1.1177898462240895e-05,3.412824589759112e-05,0.003954795015752244,4.078392715503772e-05,0.0,3.4127465914934875e-05,6.31377479294315e-06,4.463273799046874e-05,9.787965488309662e-06,3.997683137034376e-05,6.054710829630494e-05,5.79728822534283e-05,0.0007094906643033028,6.076083130513628e-05,0.0014335653434197108,7.793325930833816e-05,0.002843205879131953,6.147478319083651e-05,0.004048520823319753
UNeuralNetwork,0.0001,8.0,40.0,True,288.0,6.064734687762601e-05,0.0003022743122918265,2.0139858991439853e-06,6.071995345077344e-06,0.0008604234049623955,8.627047230090414e-06,0.0,7.4273183210087675e-06,1.0998922932360853e-05,9.571658613692437e-06,7.365335477516055e-06,8.771388924547605e-06,1.4117130610559667e-05,1.1751912201621703e-05,5.351151339709759e-05,1.416796086622136e-05,0.00039753421608890806,1.2378569226711989e-05,0.0007913475590092795,1.1651824960219009e-05,0.0008759166513170515,0.00029166598493854206,0.0014114987105131149,1.1810781628203888e-05,3.672633320093155e-05,0.0039449460369141,4.024675581604242e-05,0.0,3.312516879911224e-05,4.41038622132813e-06,4.89906679528455e-05,2.409748073356847e-05,4.338506453981002e-05,2.3693469120189548e-05,5.7494163047522304e-05,0.0004935510767002901,6.564787278572718e-05,0.0018385926882425944,8.323756822695335e-05,0.00290054256717364,6.631344246367613e-05,0.004035191982984543
UNeuralNetwork,0.0001,8.0,40.0,True,289.0,5.990204268268177e-05,0.0003023101282971246,1.9689728755370846e-06,6.331543720859502e-06,0.0008633428618002603,9.202549699693919e-06,0.0,5.79335236190153e-06,1.021351116443319e-05,9.31507841284786e-06,2.1707371342927217e-05,9.275929603193488e-06,2.487047708460263e-05,1.292441738769412e-05,4.572443597550903e-05,1.2958147895655461e-05,0.00035977850535086223,1.5071235663656677e-05,0.0007180963243756975,1.2564685727868762e-05,0.0008651959044592722,0.00030046266814072925,0.0014137476682662964,1.4974808436818421e-05,4.349052517985304e-05,0.0039188535737337445,4.26773641568919e-05,0.0,2.8465315699577333e-05,8.65942662737022e-06,4.866363403076927e-05,7.921042076001565e-05,4.300040115291874e-05,0.00014756470918655395,7.942285543928543e-05,0.0006554451460639636,7.063348311930895e-05,0.0015428340683380762,8.319776194791e-05,0.00318484902381897,6.922928926845391e-05,0.004052196443080902
UNeuralNetwork,0.0001,8.0,40.0,True,290.0,5.975604456450258e-05,0.0003022242071373122,1.943841510053192e-06,5.629717738234571e-06,0.0008643069059788739,8.825326637764062e-06,0.0,7.682208005072815e-06,1.3670030083241207e-05,9.473185387573073e-06,1.2713462014549545e-05,8.99942990924631e-06,3.680204972624779e-05,1.1128987119133984e-05,3.6545729796801296e-05,1.2298682538260307e-05,0.0003710741177201271,1.2779563465820891e-05,0.0007509886154106685,1.1884367891720363e-05,0.0008730008133820125,0.0002981351067622503,0.0014128598074118297,1.4320277841761708e-05,3.88535864961644e-05,0.003940046518242415,4.0470870832602186e-05,0.0,3.952830641840895e-05,4.824242205359042e-06,4.4294074177742006e-05,1.5571043089342614e-05,4.0130239600936575e-05,1.884090209690233e-05,6.247505079954862e-05,0.0010148553177714349,6.97448616847396e-05,0.0017412000646193822,8.020164289822181e-05,0.0028906650841236115,6.630058245112498e-05,0.003988957901795705
UNeuralNetwork,0.0001,8.0,40.0,True,291.0,6.306372316820281e-05,0.00030254793486424853,2.59565027330869e-06,6.0438211741192e-06,0.0008647237208080412,8.9654848644776e-06,0.0,6.969732515114758e-06,1.5907129272818567e-05,9.433145169168711e-06,7.25650877159621e-06,9.692284012479441e-06,2.184318145737052e-05,1.0597882958661232e-05,0.00021625664085149764,1.2890723467405353e-05,0.0004071114052619253,1.202332870369511e-05,0.0008056899266583579,1.0556630357833846e-05,0.000875597181064742,0.00029714678724606833,0.0014125780512889226,1.4325546605202059e-05,3.6182002319643894e-05,0.003969951152278708,4.180182780449589e-05,0.0,3.2303534680977464e-05,1.6715812186400096e-05,4.619523339594404e-05,1.7637218115851282e-05,4.1497816952566305e-05,2.2992373366529743e-05,6.914223389079174e-05,0.001046361525853475,5.8186411236723265e-05,0.0014115879933039347,7.068049938728412e-05,0.0034556788702805835,5.7413991695890826e-05,0.004062407960494359
UNeuralNetwork,0.0001,8.0,40.0,True,292.0,6.0959998518228534e-05,0.0003023987635970116,2.1181476768106222e-06,6.340443256444164e-06,0.000859664365952357,8.711293672344514e-06,0.0,7.382791123485991e-06,1.029584340618125e-05,9.541951918176243e-06,1.6741328207509857e-05,9.120047824191195e-06,1.1016399366781115e-05,1.2221949873492122e-05,0.00010976699580039297,1.3474947107689721e-05,0.0003808343516928809,1.4209667486803872e-05,0.000786859542131424,1.212323466981096e-05,0.0008687324289764677,0.00028796658540765444,0.0014109564324220022,1.1384729684020082e-05,3.306916526829203e-05,0.003981325686599011,4.037295002490282e-05,0.0,3.497992487003406e-05,9.46059978256623e-06,4.316638999929031e-05,1.521261971599112e-05,3.973902203142643e-05,2.7759761239091554e-05,5.764876259490847e-05,0.0006968195239702861,6.314789255460104e-05,0.0016881519307692845,7.186079553018014e-05,0.0028580109278361003,6.445221758137147e-05,0.004053064187367757
UNeuralNetwork,0.0001,8.0,40.0,True,293.0,5.947942845523358e-05,0.0003020743440304484,1.721256142315854e-06,5.504639869156693e-06,0.0008656427330215325,8.831122457715018e-06,0.0,7.825042121112347e-06,9.831446056653346e-06,9.362130991316267e-06,1.2499239528551697e-05,8.897630531074745e-06,1.1835299665108323e-05,1.1002883547917009e-05,4.6817479389054436e-05,1.3065772197608437e-05,0.0003289441445044109,1.333458349108696e-05,0.000721539556980133,1.1663402463974697e-05,0.0008776244308267321,0.0002869455143809319,0.0014106123397747675,1.0999834436612825e-05,3.307774119699995e-05,0.00397774797045311,4.072797019034624e-05,0.0,3.533157287165523e-05,5.613816513990362e-06,4.273410886526108e-05,1.4762965535434585e-05,4.1064600615451734e-05,2.8014262594903507e-05,6.205276198064287e-05,0.0006031076734264692,5.974943439165751e-05,0.0009356760109464328,7.580946354816358e-05,0.0029424190521240234,6.091238465160132e-05,0.004054754972457886
UNeuralNetwork,0.0001,8.0,40.0,True,294.0,6.045945254819734e-05,0.00030219291469880515,1.9044594539861593e-06,5.979921635506409e-06,0.0008610559368243725,8.638982295191715e-06,0.0,8.524671596075807e-06,8.937933515491231e-06,9.428013748090182e-06,8.266442455351352e-06,8.857977809384465e-06,2.2191911869283232e-05,1.162632751012487e-05,4.8320041969418526e-05,1.3788261484088643e-05,0.000328203450356211,1.4202542869108064e-05,0.0007987930306366512,1.1582969455048442e-05,0.0008728911834103721,0.0002850314291814963,0.0014102842658758163,9.900506120175123e-06,3.282486771543821e-05,0.0039675837503149935,3.991588018834591e-05,0.0,3.396175258482496e-05,6.953474561062952e-06,4.4463745628794037e-05,1.0309908733082314e-05,4.283871191243331e-05,9.40377280736963e-05,5.49318656946222e-05,0.0004213854360083739,5.535292827213804e-05,0.0015881965557734171,7.838128755489985e-05,0.0029120631515979767,6.271858001127839e-05,0.0040407046675682064
UNeuralNetwork,0.0001,8.0,40.0,True,295.0,5.937299158956323e-05,0.00030195718365056177,1.6190705147372292e-06,5.4207859128447514e-06,0.0008660318670164432,8.655638833131108e-06,0.0,7.872191157990269e-06,9.49294855152922e-06,9.181557522554482e-06,8.374286283339774e-06,9.254335392532604e-06,1.0205713832484824e-05,1.088694968659963e-05,2.2893535372401985e-05,1.3318548943581326e-05,0.0003062399636421885,1.2487005941303712e-05,0.0007167249917984009,1.1255931375282152e-05,0.0008655741278614317,0.0002836503398915132,0.001409733792146047,9.778002277016639e-06,3.157919660831491e-05,0.0039792279693939316,4.009767435491085e-05,0.0,3.449514042586088e-05,4.744806210510432e-06,4.250091733410954e-05,1.480891272270431e-05,4.1349806512395544e-05,1.3052257903230688e-05,5.817881707722942e-05,0.0002977025074263414,5.473135970532894e-05,0.001231446738044421,7.517006403456132e-05,0.003100423514842987,6.085640440384547e-05,0.004019206265608469
UNeuralNetwork,0.0001,8.0,40.0,True,296.0,6.560831596808774e-05,0.0003028238990477153,2.961949004592108e-06,7.332285999187402e-06,0.0008572282892338026,8.933643610881908e-06,0.0,1.340029079334012e-05,6.65877280490739e-05,9.386412732835327e-06,1.0842063264655215e-05,1.0022860286491258e-05,3.4312112256884574e-05,1.1257727497390338e-05,7.813286169299058e-05,1.362037894848202e-05,0.00038564085428203853,1.2906155981389539e-05,0.0007719967514276504,1.2552283338404128e-05,0.0008585663246256965,0.00029435868685444196,0.001411587620774905,1.1686405438619355e-05,3.731036558747291e-05,0.003932539180994697,4.1953808007140955e-05,0.0,3.553637070581317e-05,6.530486765162399e-06,4.255415018027027e-05,1.8496091555183133e-05,4.0902651380747554e-05,9.6506307212015e-05,6.0704350471496585e-05,0.0005230798696478207,7.332748888681333e-05,0.001990893358985583,8.139798107246558e-05,0.0025663686295350394,6.938168468574683e-05,0.00406183252731959
UNeuralNetwork,0.0001,8.0,40.0,True,297.0,6.101597100496292e-05,0.00030234945671898976,2.1603266109845467e-06,6.211264657654933e-06,0.0008608662298820577,8.927937597036361e-06,0.0,7.31057786781873e-06,1.310676452703774e-05,9.650912501716187e-06,8.994144653635365e-06,9.625449144680585e-06,2.058498461597732e-05,1.1796632315963507e-05,4.631016802574907e-05,1.3422403052183134e-05,0.00040920227766036985,1.3019806439323084e-05,0.0007232758615698133,1.2219069425814918e-05,0.0008645146020821163,0.00030116032188137374,0.0014134646703799565,1.4825625112280249e-05,4.087118819976846e-05,0.00392453226551985,4.123240554084381e-05,0.0,3.534886830796798e-05,7.949703528235356e-06,4.4033261171231665e-05,2.721789642237127e-05,4.0277054843803246e-05,2.3043099402760467e-05,7.269757334142924e-05,0.0009156626338760059,6.61164599781235e-05,0.0018296425541241964,8.165851080169281e-05,0.0032529416183630627,6.778581688801447e-05,0.004056357343991597
UNeuralNetwork,0.0001,8.0,40.0,True,298.0,5.983516706952027e-05,0.00030214948845761164,1.743309569844444e-06,5.859778112997966e-06,0.0008617816178900228,8.76666495709547e-06,0.0,7.72034566450332e-06,9.232473426631518e-06,9.47322862754975e-06,9.844038036784955e-06,8.963618061638304e-06,2.2308107665074722e-05,1.188319209696991e-05,3.595706075429916e-05,1.3507906779912965e-05,0.00033171352531228746,1.3197961795542922e-05,0.0007347512458051954,1.20697493132736e-05,0.0008639314344951085,0.00028502301623423897,0.0014101948589086532,9.770364461777111e-06,3.2284068098912636e-05,0.003966522796242028,4.140462260693312e-05,0.0,3.4811728013058504e-05,6.142670948368808e-06,4.785419053708513e-05,1.214158934696267e-05,4.159873739505808e-05,6.690193743755421e-05,5.285583902150393e-05,0.00046379674846927326,6.118240999057889e-05,0.0014389639099438986,7.5384764932096e-05,0.0027249254286289214,6.257997980962197e-05,0.004031701137622198
