Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train ResNet BCE Loss,train ResNet BCELogits Loss,train ResNet MSE Loss,train ResNet MAE Loss,train ResNet SSIM Loss,train ResNet 0 White MAE Loss,train ResNet 0 Black MAE Loss,train ResNet H White MAE Loss,train ResNet H Black MAE Loss,train ResNet I White MAE Loss,train ResNet I Black MAE Loss,train ResNet J White MAE Loss,train ResNet J Black MAE Loss,train ResNet K White MAE Loss,train ResNet K Black MAE Loss,train ResNet L White MAE Loss,train ResNet L Black MAE Loss,train ResNet M White MAE Loss,train ResNet M Black MAE Loss,train ResNet N White MAE Loss,train ResNet N Black MAE Loss,test ResNet BCE Loss,test ResNet BCELogits Loss,test ResNet MSE Loss,test ResNet MAE Loss,test ResNet SSIM Loss,test ResNet 0 White MAE Loss,test ResNet 0 Black MAE Loss,test ResNet H White MAE Loss,test ResNet H Black MAE Loss,test ResNet I White MAE Loss,test ResNet I Black MAE Loss,test ResNet J White MAE Loss,test ResNet J Black MAE Loss,test ResNet K White MAE Loss,test ResNet K Black MAE Loss,test ResNet L White MAE Loss,test ResNet L Black MAE Loss,test ResNet M White MAE Loss,test ResNet M Black MAE Loss,test ResNet N White MAE Loss,test ResNet N Black MAE Loss,train ANN BCE Loss,train ANN BCELogits Loss,train ANN MSE Loss,train ANN MAE Loss,train ANN SSIM Loss,train ANN 0 White MAE Loss,train ANN 0 Black MAE Loss,train ANN H White MAE Loss,train ANN H Black MAE Loss,train ANN I White MAE Loss,train ANN I Black MAE Loss,train ANN J White MAE Loss,train ANN J Black MAE Loss,train ANN K White MAE Loss,train ANN K Black MAE Loss,train ANN L White MAE Loss,train ANN L Black MAE Loss,train ANN M White MAE Loss,train ANN M Black MAE Loss,train ANN N White MAE Loss,train ANN N Black MAE Loss
ResidualNeuralNetwork,0.0001,8.0,40.0,True,26.0,,,,,,,,,,,,,,,,,,,,,,0.01753023068110148,0.00152365875740846,0.0002235634718090296,0.00033066133037209513,0.0018891892437919596,0.00020847454046209654,0.0,0.00024963306883970897,0.0033683910965919494,0.00022900239564478398,0.0036876651148001352,0.00023575023127098878,0.0036076856156190234,0.00021751737222075462,0.0036375756065050763,0.00025962920238574346,0.0035871813694636026,0.0002291274257004261,0.003723154713710149,0.00019932094340523084,0.0038341204325358074,0.003828044022832598,0.0003272799508912223,4.846262080328805e-05,7.271443360618183e-05,0.00040167590843126917,4.793116822838783e-05,0.0,7.403681852987834e-05,0.000642928055354527,5.007496303213494e-05,0.0007800708391836711,4.833524248429707e-05,0.000765958268727575,4.8175806711827004e-05,0.0007693496665784291,5.1436184107192924e-05,0.0008238158587898527,4.815010220876762e-05,0.0008326137172324317,4.356954845466784e-05,0.0008376284901584897
ResidualNeuralNetwork,0.0001,8.0,40.0,True,27.0,,,,,,,,,,,,,,,,,,,,,,0.01657425661881765,0.001525222882628441,0.0002191446100672086,0.000337589376916488,0.0018388359383234225,0.0002166642186542352,0.0,0.00024449919971326987,0.0035021488865216574,0.00024454104714095594,0.003625868757565816,0.00022228203403453032,0.003593966116507848,0.0002261764369904995,0.003596919278303782,0.00025904617893199127,0.0035490247110525766,0.000235606636852026,0.0036807450155417125,0.00021907504027088482,0.0038011088967323304,0.0036414061273847306,0.0003276257110493524,4.785904727344002e-05,7.363941653498582e-05,0.00038918690883737187,4.731280330036368e-05,0.0,5.802311934530735e-05,0.0007447108626365661,4.960748233965465e-05,0.0007779155990907124,4.6333856880664824e-05,0.0007688110960381372,5.1075549397085397e-05,0.0007618187261479242,5.683599572096552e-05,0.0008309673517942429,5.158366901533944e-05,0.0008189098643405097,4.682094523949283e-05,0.0008229862898588181
ResidualNeuralNetwork,0.0001,8.0,40.0,True,28.0,,,,,,,,,,,,,,,,,,,,,,0.015723328789075217,0.0015210844576358795,0.00020907046273350717,0.0003247234659890334,0.0019476477642421312,0.00021963715553283692,0.0,0.0002333515634139379,0.003497747083504995,0.00021646604873239994,0.0037023377915223438,0.00022286892247696716,0.003470247983932495,0.0002094872606297334,0.0036345576246579487,0.000265554121385018,0.0035222133000691732,0.00021471537960072358,0.0037309428056081138,0.0002043037364880244,0.003836117684841156,0.00345120621579034,0.00032688962029559274,4.547447564878634e-05,7.1848403396351e-05,0.0004109972467155073,4.0334705928606644e-05,0.0,5.8667541348508426e-05,0.00073065028658935,4.8342842741736346e-05,0.00077579351408141,4.7816954819219456e-05,0.0007523440888949803,4.872594560895647e-05,0.0007709146610328129,5.161040462553501e-05,0.0008327421865292958,5.659520892160279e-05,0.0008194423147610256,4.4804295924093044e-05,0.0008258457694734846
ResidualNeuralNetwork,0.0001,8.0,40.0,True,29.0,,,,,,,,,,,,,,,,,,,,,,0.014970925450325013,0.0015150332202514014,0.00019959714263677596,0.0003046667203307152,0.001998553838719598,0.00017190144086877505,0.0,0.00023658320618172486,0.0034615789850552877,0.00021040427188078563,0.003717652956644694,0.00021434673108160495,0.0036047905683517455,0.00018547422563036282,0.003694748878479004,0.00023299635698397953,0.0035989023745059967,0.00019370786224802335,0.0037631059686342875,0.0001760355041672786,0.003978186597426732,0.003266915040356772,0.00032499666724886215,4.315136466175318e-05,6.524704263678619e-05,0.0004265924919978798,3.579778131097555e-05,0.0,5.9218026165451324e-05,0.0007217292274747576,4.29558235087565e-05,0.000783383207661765,4.024026649338858e-05,0.0007732043841055461,4.29905518623335e-05,0.0007802258112600872,4.1742346781705105e-05,0.0008416082177843367,4.266978108457157e-05,0.0008304691740444729,3.7460910555507456e-05,0.0008325033422027315
ResidualNeuralNetwork,0.0001,8.0,40.0,True,30.0,,,,,,,,,,,,,,,,,,,,,,0.013812942306200664,0.001517374689380328,0.00019382438622415066,0.0003145473077893257,0.002122056796311008,0.00020497865043580532,0.0,0.00020391112193465232,0.003535894552866618,0.00020800200290977956,0.0037183932960033416,0.00019841049797832965,0.0036697027583916983,0.0001969256593535344,0.0037009564538796743,0.00022169405904908974,0.00362971822420756,0.00022072219289839267,0.0037666864693164824,0.00022419045368830362,0.0037364157537619273,0.0030122697353363037,0.00032532414687531333,4.153680388948747e-05,6.722163941179003e-05,0.0004515074157743803,4.1974375822714395e-05,0.0,6.11192879400083e-05,0.000698661750980786,4.144476926220315e-05,0.0007900990545749665,4.2004653784845556e-05,0.0007653283221381052,4.383745337171214e-05,0.0007769357945237841,4.318845458328724e-05,0.0008450245218617576,4.544345262859549e-05,0.0008327256355966841,4.78525779076985e-05,0.000822436117700168
ResidualNeuralNetwork,0.0001,8.0,40.0,True,31.0,,,,,,,,,,,,,,,,,,,,,,0.01349347432454427,0.001510911559065183,0.0001869338098913431,0.00029350978632767996,0.0022352693713229912,0.00017962860874831676,0.0,0.00023150453343987465,0.0033884989718596143,0.00019638859666883945,0.0037376788755257924,0.0001808789869149526,0.0036994459728399913,0.00018152846023440362,0.0037383866806825,0.00021873277922471364,0.003602103143930435,0.0001792574922243754,0.0038193538784980774,0.0001604919166614612,0.003968019038438797,0.002937039520059313,0.00032442488840648105,4.0358457980411396e-05,6.451688573828765e-05,0.00047503726452146385,4.230124011103596e-05,0.0,7.035606540739536e-05,0.0006472149597746985,4.1709730534681254e-05,0.0007884395974023002,4.0955645298319205e-05,0.0007659740746021271,3.941794524767569e-05,0.0007770266916070665,4.0312493885202066e-05,0.0008407097842012133,3.923280164599419e-05,0.0008293921926191875,3.661924773561103e-05,0.0008277332144124167
ResidualNeuralNetwork,0.0001,8.0,40.0,True,32.0,,,,,,,,,,,,,,,,,,,,,,0.0131756196419398,0.001512167975306511,0.00018522356015940507,0.00029839339355627696,0.002150327164581134,0.00018951178838809332,0.0,0.00023484922324617702,0.0033975442250569663,0.00019231669915219148,0.0037746223310629527,0.00018382241638998192,0.003699511041243871,0.00019525219686329366,0.0036965126792589823,0.00021948651410639287,0.0035961044331391653,0.00018465593457221984,0.003810340166091919,0.00016679937640825908,0.0039724270502726235,0.002876506107194083,0.00032467682446752277,4.0223579188542705e-05,6.504954903253487e-05,0.00045736799876133235,4.5702014384525164e-05,0.0,6.357505252318723e-05,0.0007022319095475333,4.1803554631769656e-05,0.000795886612364224,4.1082617826759815e-05,0.0007695990481546947,4.0245066130799904e-05,0.0007796856441668102,4.31003248585122e-05,0.0008301916931356703,3.794243758810418e-05,0.0008354095476014274,3.600022755563259e-05,0.0008338041071380888
ResidualNeuralNetwork,0.0001,8.0,40.0,True,33.0,,,,,,,,,,,,,,,,,,,,,,0.01314831773440043,0.001508589709798495,0.0001806930173188448,0.0002892737897733847,0.002177969326142203,0.00014677466824650765,0.0,0.00026264985402425133,0.0031976280113061267,0.0002040812900910775,0.003736390670140584,0.00018486214491228263,0.0036755241453647614,0.00016700875324507554,0.0037524794538815816,0.00021812100894749164,0.003557778149843216,0.00018059549232323963,0.0037886972228686013,0.0001601853407919407,0.0039823005596796674,0.0028726254190717423,0.00032440628856420515,3.973460822765316e-05,6.453148754579681e-05,0.0004597125575139601,3.497546339141471e-05,0.0,6.454080742384706e-05,0.0006664208003452845,4.376813303679228e-05,0.0007891099900007248,4.1728639709098e-05,0.000761850071804864,3.962887983236994e-05,0.0007859244410480772,4.3314768533621514e-05,0.0008361016533204487,3.6975761343325885e-05,0.0008302193667207446,3.4886991072978294e-05,0.0008299095290047782
ResidualNeuralNetwork,0.0001,8.0,40.0,True,34.0,,,,,,,,,,,,,,,,,,,,,,0.012690364321072897,0.0015109418580929437,0.00018149716779589654,0.0002953105606138706,0.002127067479676776,0.00018089905691643556,0.0,0.00023187763678530853,0.0033323079347610473,0.00018674925280114015,0.0037884573141733807,0.00017593870870769024,0.0037075777848561606,0.00018028270763655504,0.003742644687493642,0.00024840676536162695,0.0033988408744335175,0.00018670926801860331,0.003820681820313136,0.00017846977959076564,0.0038763850927352904,0.0027563942330224175,0.00032421118978943143,3.9363206763352664e-05,6.380627996155194e-05,0.0004533643008395096,4.388798427368913e-05,0.0,7.366065068968705e-05,0.0006318412188972746,3.8904217737061636e-05,0.0008009219808237893,3.787636357758726e-05,0.0007771212075437818,3.937973441290004e-05,0.0007852879485913685,4.032136805887733e-05,0.0008406261248247964,3.9125366934708186e-05,0.0008356031562600817,3.872058753456388e-05,0.0008336125207798822
ResidualNeuralNetwork,0.0001,8.0,40.0,True,35.0,,,,,,,,,,,,,,,,,,,,,,0.01257593035697937,0.001506699745853742,0.00017620834211508433,0.00028354708726207413,0.0022112805926340195,0.00015257361034552255,0.0,0.00024059092005093892,0.003148401528596878,0.000192650081589818,0.0037572572628657023,0.0001826574249813954,0.003690137714147568,0.00016857685210804144,0.0037510089576244356,0.00021487195044755936,0.00345025435090065,0.00017700862760345142,0.0038372397422790526,0.00015755522375305493,0.003988434125979741,0.0027320114629609243,0.000323872161763055,3.865385161978858e-05,6.316471179681164e-05,0.0004700025765794811,3.4638018613415106e-05,0.0,7.004234274583203e-05,0.0006004642163004194,4.200590109186513e-05,0.0007900550961494445,4.0341544497225965e-05,0.0007673302931444986,3.950469461934907e-05,0.0007820382182087217,4.022601060569286e-05,0.0008371004036494664,3.912694020462888e-05,0.0008331449436289924,3.395286122603076e-05,0.0008432588406971522
ResidualNeuralNetwork,0.0001,8.0,40.0,True,36.0,,,,,,,,,,,,,,,,,,,,,,0.011357471346855164,0.0015072385470072428,0.00016893680828313032,0.0002870861440896988,0.002074355355569501,0.00014646134028832117,0.0,0.00025613391771912576,0.0032172647615273794,0.0002000829204916954,0.0037410192191600798,0.0001847978215664625,0.0037542042632897695,0.00016575888730585575,0.003803403675556183,0.00024339632752041023,0.0035268562535444897,0.00017488277517259122,0.0038491790493329365,0.00015303428905705612,0.003933398922284444,0.0024703138640948703,0.00032382096563066755,3.699093192283596e-05,6.314903231603758e-05,0.00044228180969722137,3.177223594060966e-05,0.0,6.703539485377924e-05,0.0006577106990984508,4.293145944497415e-05,0.0007904385881764548,4.0388606222612515e-05,0.0007751405239105225,3.8224452042153904e-05,0.000781210299049105,4.125433707875865e-05,0.0008366766784872327,3.703342351530279e-05,0.0008282517748219627,3.34082670243723e-05,0.0008457751678568977
ResidualNeuralNetwork,0.0001,8.0,40.0,True,37.0,,,,,,,,,,,,,,,,,,,,,,0.010682292779286702,0.0015057885398467382,0.00016044400011499722,0.0002864749791721503,0.0021001598060631666,0.0001428847201168537,0.0,0.00026330801968773204,0.0031085086365540823,0.00020437096245586872,0.003714940945307414,0.00019400810512403647,0.003715996692577998,0.0001761561104406913,0.0037909415860970814,0.0002194075689961513,0.0034900814294815063,0.00017160051502287387,0.003825693577528,0.000156962467978398,0.003934964040915171,0.0023263499140739443,0.00032349758382354464,3.546279788549457e-05,6.259957860623087e-05,0.0004492538730430989,3.158030698874167e-05,0.0,6.928326162908758e-05,0.0006381830466645104,4.3100274966231415e-05,0.0007926791374172483,4.1509432984249934e-05,0.0007645920983382633,3.688394624207701e-05,0.0007929041449512755,3.85310168245009e-05,0.000843386139188494,3.4933856555393765e-05,0.0008421373686620168,3.350440944944109e-05,0.000832237782222884
ResidualNeuralNetwork,0.0001,8.0,40.0,True,38.0,,,,,,,,,,,,,,,,,,,,,,0.009785449504852295,0.0015028917541106543,0.00015588294093807538,0.0002724833165605863,0.0021509046136075826,0.00014063681786259015,0.0,0.00025077365959684056,0.0033410961429278054,0.00016806183072427908,0.0038299061357975005,0.0001928749183813731,0.003683635344107946,0.00015637087635695935,0.003825805832942327,0.0002073125292857488,0.003588098535935084,0.00015632552094757557,0.0038936855892340344,0.00012793983332812787,0.003997084995110829,0.00213698468038014,0.00032293881688799176,3.431847518576043e-05,6.011007353663444e-05,0.0004551600582373769,3.045107504086835e-05,0.0,6.849071277039391e-05,0.000683018086212022,3.5231214548860274e-05,0.0008116925401347024,3.429201232003314e-05,0.0007942273680652891,3.472182766667434e-05,0.0008002512689147677,4.3574936820992404e-05,0.0008320149566446032,4.0972578738416945e-05,0.0008410525109086718,2.64949697468962e-05,0.0008451942886625017
ResidualNeuralNetwork,0.0001,8.0,40.0,True,39.0,,,,,,,,,,,,,,,,,,,,,,0.009559779365857442,0.0014999716232220331,0.00015091487827400367,0.00026538840805490814,0.002241349647132481,0.0001200649111221234,0.0,0.00023289695382118226,0.00317402184009552,0.00018454249948263168,0.0038008707265059154,0.00018761311657726764,0.003766616185506185,0.00014924247128268083,0.003800216813882192,0.00018883200051883858,0.0035114089647928872,0.0001594177447259426,0.0038872182369232176,0.00012698677989343802,0.00400091956059138,0.0020865565964153835,0.0003223946051938193,3.334117188517536e-05,5.876679372574602e-05,0.0004758810292386269,2.589055137442691e-05,0.0,6.887168357414859e-05,0.0006367006472178868,3.871048933693341e-05,0.000805229161466871,3.727841124470745e-05,0.0007873076413358961,3.5116678502942836e-05,0.0007929093603576933,3.4220493398606776e-05,0.000834833990250315,3.3935009767966614e-05,0.000853848084807396,2.6780416789863792e-05,0.0008442187947886331
ResidualNeuralNetwork,0.0001,8.0,40.0,True,40.0,,,,,,,,,,,,,,,,,,,,,,0.008448219299316407,0.0014983570824066799,0.00014338789818187556,0.0002603983817001184,0.002186139473647709,0.00011308530811220408,0.0,0.00023330238958199818,0.003309355179468791,0.00017257197760045528,0.0038016647100448608,0.0001852672081440687,0.003647355486949285,0.00014458742613593739,0.003836163381735484,0.00017581403565903505,0.003627613931894302,0.0001450816479822,0.003918617715438207,0.0001345577494551738,0.003979085385799408,0.001845838555267879,0.0003222905365484101,3.177916764148644e-05,5.852795605148588e-05,0.0004620833800206884,2.347264838005815e-05,0.0,5.21889455350382e-05,0.0007139554513352258,3.860548271664551e-05,0.0008010775383029665,3.6967811839921135e-05,0.000782090106180736,3.520573622414044e-05,0.0007908503391913005,3.6739451544625416e-05,0.0008403274097612926,4.0002426664744104e-05,0.0008414433470794133,2.664843341335654e-05,0.0008360372057982854
ResidualNeuralNetwork,0.0001,8.0,40.0,True,41.0,,,,,,,,,,,,,,,,,,,,,,0.006523244082927704,0.0015075907111167907,0.00014290300508340199,0.00028880927711725233,0.0019085691491322102,0.00015330578510959944,0.0,0.00017013327839473884,0.003661677489678065,0.0001932248007506132,0.0038114639619986216,0.00018420877556006113,0.003824764241774877,0.00021439162082970142,0.003759349137544632,0.00025554858148097993,0.0034305425981680554,0.00019332726175586384,0.003863504280646642,0.00014317100867629052,0.0038819382588068645,0.0014195722128663745,0.00032315621418612343,3.010442014783621e-05,6.18247248764549e-05,0.000411879136366304,2.848365610199315e-05,0.0,5.305128704224314e-05,0.0007176038942166737,4.4919966187860284e-05,0.0007963614804404123,4.116168711334467e-05,0.0007915104606321879,4.003756413502353e-05,0.000797316272343908,4.009389584617955e-05,0.0008339339601142066,3.947756652321134e-05,0.0008287783712148666,3.092208145452397e-05,0.0008355427001203809
ResidualNeuralNetwork,0.0001,8.0,40.0,True,42.0,,,,,,,,,,,,,,,,,,,,,,0.00464319239060084,0.001497809464732806,0.00012415048355857532,0.00025089889143904053,0.0022159618828405327,0.00012697647325694562,0.0,0.00017520392624040444,0.0036488068600495655,0.0001765487560381492,0.00384019414583842,0.0001524961863954862,0.0038239469130833944,0.00014894668323298295,0.0038866579532623293,0.0001679318491369486,0.00382289985815684,0.00016115172766149045,0.003918582697709402,0.00013124666487177212,0.0039000158508618672,0.0010221051318304879,0.00032184869050979616,2.7476773331207887e-05,5.543943095420088e-05,0.00047391259849909604,2.877534633236272e-05,0.0,4.033288319728204e-05,0.0007795698408569608,3.844913693943194e-05,0.0008201080241373607,3.195776204977717e-05,0.00081963235778468,3.8906619218843325e-05,0.0008092823837484633,3.31139491338815e-05,0.0008519620767661503,3.805464532758508e-05,0.0008454782090016774,2.7278810739517213e-05,0.0008486601923193251
ResidualNeuralNetwork,0.0001,8.0,40.0,True,43.0,,,,,,,,,,,,,,,,,,,,,,0.004547229409217835,0.0014945303400357565,0.00011893771588802337,0.00024255594859520595,0.0022681902644563737,9.933499774585167e-05,0.0,0.00022038846897582214,0.0034174410005410514,0.0001810814409206311,0.0038143277168273928,0.00014955089427530764,0.0038162050147851306,0.00013559663978715737,0.0039164202908674875,0.00016516984129945437,0.0037772285441557566,0.00014832525824507077,0.003919233381748199,0.00011089996745189031,0.0039871985713640845,0.0010021407689367022,0.0003214011767080852,2.6674997726721424e-05,5.44294881235276e-05,0.0004845618890075554,2.644069359770843e-05,0.0,5.6499036561165535e-05,0.0007096523152930396,3.887886580611978e-05,0.0008151217762913023,3.15564385216151e-05,0.000817369669675827,3.524854047490018e-05,0.0008090664765664509,3.1703318070088115e-05,0.0008516710783754076,3.519004676491022e-05,0.0008485912212303706,2.3440541034298284e-05,0.0008533901934112821
ResidualNeuralNetwork,0.0001,8.0,40.0,True,44.0,,,,,,,,,,,,,,,,,,,,,,0.004045687367518743,0.0014964370677868525,0.00011971750451872746,0.00024352433780829111,0.00245636960307643,0.00011847331188619137,0.0,0.000173669820651412,0.0036135800182819366,0.00018936519821484885,0.0037939054270585376,0.00014551876423259577,0.0038851949075857798,0.00014578704722225666,0.0038800674180189767,0.00015206571357945602,0.003888270010550817,0.0001591730552415053,0.003893896689017614,0.0001281284416715304,0.003930300970872243,0.0008966186216899327,0.0003217746636697224,2.697243055860911e-05,5.4271093436649866e-05,0.0005216789603489789,2.6254419104329176e-05,0.0,3.466320423675435e-05,0.0008146380207368306,3.8296619563230446e-05,0.000821874982544354,3.2011426186987335e-05,0.0008150118802274977,3.923278501523393e-05,0.0008010752499103546,3.359682325805937e-05,0.0008488340037209648,3.499159190271582e-05,0.0008312901215893881,2.8268760070204733e-05,0.0008442802088601248
ResidualNeuralNetwork,0.0001,8.0,40.0,True,45.0,,,,,,,,,,,,,,,,,,,,,,0.0040043465793132785,0.0014930792152881623,0.0001149449652681748,0.00023542883185048897,0.002474366922752582,9.519146600117286e-05,0.0,0.0002122516743838787,0.0033926382660865785,0.00018697745787600676,0.0037584491074085236,0.0001523404537389676,0.0038382947444915772,0.0001384379497418801,0.0038988158106803895,0.0001535869048287471,0.003845605254173279,0.00013910561489562193,0.003908814986546835,0.00010837897037466368,0.003960884610811869,0.0008837805262633733,0.00032147725245782306,2.6202231778630188e-05,5.393993841218097e-05,0.0005290332120875718,2.084602601826191e-05,0.0,4.951362830719777e-05,0.0007586089095899037,3.857475572398731e-05,0.0008176098444632121,3.478250000625849e-05,0.0007992541151387351,3.763838405055659e-05,0.0008000190768923079,3.311790392867157e-05,0.0008458832544939859,3.198540569948299e-05,0.0008419603109359741,2.2863920977605242e-05,0.0008439312023775918
ResidualNeuralNetwork,0.0001,8.0,40.0,True,46.0,,,,,,,,,,,,,,,,,,,,,,0.003742548326651255,0.0014932220180829366,0.00011346178750197093,0.00023548325213293235,0.0024660910903564178,9.6199211354057e-05,0.0,0.00022089749885102113,0.003397810459136963,0.0001984567226221164,0.003745402644077937,0.00015892206380764643,0.003860486795504888,0.00013155797496438025,0.003908860683441162,0.00015879967249929905,0.0038701037565867106,0.0001361076564838489,0.003919128576914469,9.850504187246164e-05,0.0040174625813961026,0.0008262912609747478,0.0003214744850993156,2.6019095509712185e-05,5.35912046741162e-05,0.0005224828523627983,2.3346675360309225e-05,0.0,4.919400172574179e-05,0.0007834298802273614,3.933612855949572e-05,0.0008113986147301538,3.65791842341423e-05,0.000804920494556427,3.3857556991279127e-05,0.0008120790656123843,3.179356655372041e-05,0.0008476236036845616,3.071886354259082e-05,0.0008464642933436803,2.1483491374445813e-05,0.0008445857891014644
ResidualNeuralNetwork,0.0001,8.0,40.0,True,47.0,,,,,,,,,,,,,,,,,,,,,,0.0033723150690396627,0.0014973651617765428,0.00011455172983308634,0.00024939655947188536,0.002258391365558185,0.00011432241493215163,0.0,0.0002563126695652803,0.0033660776913166045,0.00020587647644182045,0.0037579417228698732,0.00014308695681393148,0.003909145047267278,0.00014115039569636187,0.003901878496011098,0.00020182059767345588,0.0036077745258808135,0.0001597374522437652,0.003932208319505056,0.0001120366311321656,0.004004820187886556,0.0007450766329254423,0.00032206906804016657,2.6005844119936228e-05,5.582000927201339e-05,0.0004784389045367089,2.4580691076282946e-05,0.0,6.48766223873411e-05,0.0007132589817047119,4.085865137832505e-05,0.0008183254727295467,3.233226681394237e-05,0.0008225337735244206,4.3609678479177614e-05,0.0007927834987640381,3.297442370759589e-05,0.000848921707698277,3.995770987655435e-05,0.000838953469480787,2.602987057928528e-05,0.0008420689829758235
ResidualNeuralNetwork,0.0001,8.0,40.0,True,48.0,,,,,,,,,,,,,,,,,,,,,,0.002763215204079946,0.0014949727803468705,0.00011123976825426023,0.00023683149678011735,0.0026849477463899655,8.233900492389996e-05,0.0,0.0002590147933612267,0.0033417150378227236,0.00020386606144408385,0.003802318622668584,0.00014061061665415764,0.003905069828033447,0.00013450027133027714,0.003915334989627203,0.00017698958205680053,0.003523450841506322,0.00016782477808495363,0.003924862047036489,9.221957686046759e-05,0.004030226916074753,0.0006144647619553974,0.0003214595839381218,2.476386393287352e-05,5.337010869490249e-05,0.0005721961967255917,1.9225281929331165e-05,0.0,7.408660437379565e-05,0.0006387426917042051,3.9799351777349196e-05,0.0008171777640070234,3.5106630197593145e-05,0.0008142827876976558,3.919454091893775e-05,0.0008084298244544438,3.24796253283109e-05,0.0008475065763507571,3.6614700885755675e-05,0.0008446553988116128,2.0283350854047708e-05,0.0008566432233367647
ResidualNeuralNetwork,0.0001,8.0,40.0,True,49.0,,,,,,,,,,,,,,,,,,,,,,0.0023603218297163645,0.001500779390335083,0.000115315158230563,0.0002514800522476435,0.002035939419769283,0.00014283211591343086,0.0,0.00019674285625418027,0.003549479196468989,0.00018034055829048158,0.00391252264380455,0.000198317381242911,0.003893540551265081,0.0001458612425873677,0.003890225539604823,0.0002449349810679754,0.0032670438289642335,0.00017323756280044714,0.003914549698432287,0.00015001334249973298,0.003944605340560277,0.0005276327686650412,0.00032365540308611733,2.575664215588144e-05,6.06662460735866e-05,0.0004209183115842636,3.2101611473730634e-05,0.0,7.625816256872245e-05,0.0006558626890182495,4.107135880206313e-05,0.000816942857844489,4.861209475036178e-05,0.0008096835442951747,3.812959683792932e-05,0.0008191127330064773,4.5772848118628775e-05,0.0008326062666518348,4.2539179724242006e-05,0.0008371753352028983,3.4975030991647924e-05,0.0008375124207564763
ResidualNeuralNetwork,0.0001,8.0,40.0,True,50.0,,,,,,,,,,,,,,,,,,,,,,0.0017888922244310378,0.0014946489284435908,0.00010647152860959371,0.00022821682505309583,0.0027533717332030427,9.879260323941708e-05,0.0,0.00021615346583227316,0.003448127210140228,0.00020793544438978037,0.0037629537284374235,0.00014310134574770927,0.0039217052360375725,0.00012667452295621237,0.003922521571318309,0.0002062713572134574,0.003519829859336217,0.00016251173801720142,0.0039164232710997265,0.00010025842736164729,0.0039939882854620615,0.00040421440665210995,0.00032145937106439044,2.4037234418626343e-05,5.149508360773325e-05,0.0005820888994784602,2.0931903938097612e-05,0.0,6.615619308182171e-05,0.0007080180304391044,4.3368569043065824e-05,0.0008054346910544804,3.0180871752755983e-05,0.0008353257817881448,3.997744061052799e-05,0.0008067765406199864,3.267387926046337e-05,0.0008496720343828202,3.43085200126682e-05,0.0008412979543209076,2.0684526368443455e-05,0.0008561837886060988
ResidualNeuralNetwork,0.0001,8.0,40.0,True,51.0,,,,,,,,,,,,,,,,,,,,,,0.0012554741154114405,0.0014920721451441446,9.917385565737883e-05,0.00022122832015156746,0.0027441165451635723,8.074939250946045e-05,0.0,0.00024308466042081514,0.0031814058621724445,0.00020848517306149006,0.003734656423330307,0.00015496953080097834,0.003853462884823481,0.00012915432453155517,0.003930963575839996,0.00019999556243419648,0.0035482568045457205,0.0001588595099747181,0.003915179272492727,9.145780156056086e-05,0.004021460314591726,0.0002860611570732934,0.0003206941166094371,2.2710091434419156e-05,4.911393459354128e-05,0.0005838283971280312,1.746845498148884e-05,0.0,6.80278121892895e-05,0.0005939528878246035,4.142907980297293e-05,0.000804037121789796,3.233760528798614e-05,0.0008238838187285832,3.7036347202956675e-05,0.0008190755333219255,3.202585836074182e-05,0.000847773945757321,3.3330524872456276e-05,0.0008382513586963926,1.8433586228638886e-05,0.0008647789912564414
ResidualNeuralNetwork,0.0001,8.0,40.0,True,52.0,,,,,,,,,,,,,,,,,,,,,,0.0011835210025310516,0.0015120243032773336,0.00011456457432359456,0.0002865409478545189,0.0019322606782708571,0.00010762827005237341,0.0,0.00032991891105969747,0.003532153864701589,0.0003084269973138968,0.0035766822596391044,0.00022755203147729238,0.0036575116217136385,0.00016564975182215374,0.003904141734043757,0.00031661015624801316,0.003598519911368688,0.00024374118074774743,0.0037439604600270587,0.00012465469383945069,0.003990530222654343,0.00026385938482625145,0.00032420195639133454,2.477757599470871e-05,6.152284331619739e-05,0.00040834725709107926,2.2756710781582765e-05,0.0,5.7267470817480765e-05,0.000663008913397789,6.305943243205548e-05,0.0007647086467061723,4.522392991930246e-05,0.0007996642696005957,5.623621733060905e-05,0.0008171531770910536,4.961059894412756e-05,0.0008405224553176335,4.160248541406223e-05,0.0007865488529205322,2.5336494270179953e-05,0.0008665718138217926
