Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train N BCE Loss,train N BCELogits Loss,train N MSE Loss,train N MAE Loss,train N SSIM Loss,train N 0 White MAE Loss,train N 0 Black MAE Loss,train N H White MAE Loss,train N H Black MAE Loss,train N I White MAE Loss,train N I Black MAE Loss,train N J White MAE Loss,train N J Black MAE Loss,train N K White MAE Loss,train N K Black MAE Loss,train N L White MAE Loss,train N L Black MAE Loss,train N M White MAE Loss,train N M Black MAE Loss,train N N White MAE Loss,train N N Black MAE Loss,test N BCE Loss,test N BCELogits Loss,test N MSE Loss,test N MAE Loss,test N SSIM Loss,test N 0 White MAE Loss,test N 0 Black MAE Loss,test N H White MAE Loss,test N H Black MAE Loss,test N I White MAE Loss,test N I Black MAE Loss,test N J White MAE Loss,test N J Black MAE Loss,test N K White MAE Loss,test N K Black MAE Loss,test N L White MAE Loss,test N L Black MAE Loss,test N M White MAE Loss,test N M Black MAE Loss,test N N White MAE Loss,test N N Black MAE Loss
NeuralNetwork,0.0001,8.0,40.0,True,141.0,6.82682597211429e-05,0.00030585905270917075,5.177711136639118e-06,1.5197611147803919e-05,0.0008257593781171158,9.359389410487244e-06,0.0,1.4622933563909361e-05,5.541127507707902e-05,1.5306532649057252e-05,0.00012243448623589108,1.6602832225284405e-05,0.00014930765277573041,1.7226913145610264e-05,0.0005196858729634966,1.7698609735816716e-05,0.000535879550235612,1.7265090718865395e-05,0.000781596451997757,1.2859796905624014e-05,0.0008497317986828941,0.0003048330855866273,0.0014219650377829869,2.0038670239349207e-05,5.946756573393941e-05,0.0038974539894362733,4.1745370253920555e-05,0.0,6.3239224255085e-05,0.00021384254408379395,5.855334068958958e-05,0.0004895197538038095,6.861405757566294e-05,0.0006527593359351158,8.145652245730161e-05,0.0020122192800045013,8.374007884413004e-05,0.0020198776076237363,7.344769934813182e-05,0.0034636929631233215,5.739176801095406e-05,0.003932231167952219
NeuralNetwork,0.0001,8.0,40.0,True,142.0,6.821463549775737e-05,0.00030584236873047694,5.159665098679917e-06,1.5167221759579011e-05,0.0008258050951628219,9.355467045679689e-06,0.0,1.4637578611395188e-05,5.517383771283286e-05,1.5320394387734787e-05,0.00012108106166124344,1.6586588961737497e-05,0.00014850897714495658,1.7235687534723964e-05,0.0005180006580693381,1.769786634083305e-05,0.0005341810839516776,1.723452005535364e-05,0.0007807754512344088,1.2858564566288675e-05,0.000849807688168117,0.00030464694524804753,0.0014219101518392562,1.999408899185558e-05,5.935835264002283e-05,0.0038977114748258725,4.1717263714720804e-05,0.0,6.330693916728099e-05,0.00021227081306278705,5.847902890915672e-05,0.0004822250455617905,6.88027823343873e-05,0.0006466855605443319,8.153753199925025e-05,0.002009555573264758,8.368917430440585e-05,0.0020086406419674557,7.34870865320166e-05,0.0034605336685975393,5.738675051058332e-05,0.003931594391663869
NeuralNetwork,0.0001,8.0,40.0,True,143.0,6.81683886796236e-05,0.00030583153877939497,5.142007388972811e-06,1.5150038858077355e-05,0.0008257801566807375,9.387580212205648e-06,0.0,1.4635938818433455e-05,5.527526871966464e-05,1.52892033968653e-05,0.00012102180293628147,1.6544223763048647e-05,0.00014697955921292306,1.725875772535801e-05,0.0005163555698735374,1.772703170510275e-05,0.0005336762006793703,1.7252231815031597e-05,0.0007797083684376308,1.2881992318268333e-05,0.0008495150932243892,0.00030426656206448873,0.0014218152811129889,1.987516686009864e-05,5.912770284339785e-05,0.0038986638740395514,4.1770205522576966e-05,0.0,6.319488165900111e-05,0.00021071058387557665,5.830247343207399e-05,0.0004804530801872412,6.860682430366675e-05,0.0006449985628326734,8.11155963068207e-05,0.002000557134548823,8.335564440737168e-05,0.0020048985878626507,7.34328447530667e-05,0.003456516315539678,5.729223291079203e-05,0.003929433723290761
NeuralNetwork,0.0001,8.0,40.0,True,144.0,6.806938908994198e-05,0.00030580508921827586,5.108856047237558e-06,1.5090522356331349e-05,0.0008259817880512584,9.386723728052207e-06,0.0,1.4596630353480578e-05,5.4822007327207496e-05,1.526751189625689e-05,0.00012007789420230049,1.6490371698247535e-05,0.00014654271570699556,1.721593684383801e-05,0.0005126208066940308,1.7720386053302458e-05,0.0005316907273871559,1.7210748046636583e-05,0.0007789956139666694,1.2874059445623841e-05,0.0008494641099657331,0.00030411062762141227,0.0014217561731735865,1.9822025205940007e-05,5.905221914872527e-05,0.003899013830359842,4.1821820195764305e-05,0.0,6.303481059148908e-05,0.00020812184860308965,5.821183246249954e-05,0.0004754922352731228,6.862943215916555e-05,0.0006430444618066151,8.12726483369867e-05,0.001994896059234937,8.348405826836824e-05,0.001986292004585266,7.345085808386405e-05,0.003453712413708369,5.732323819150527e-05,0.003929924468199412
NeuralNetwork,0.0001,8.0,40.0,True,145.0,6.799454401646341e-05,0.00030578018299170904,5.0808668934873175e-06,1.5040951049221413e-05,0.0008261489457060989,9.35361604206264e-06,0.0,1.4558427834085056e-05,5.4863630793988705e-05,1.5201095292078597e-05,0.00011924631627542632,1.643104645024453e-05,0.0001458292028733662,1.7155785047050032e-05,0.0005114143980400903,1.7713886752192462e-05,0.0005286737212112972,1.717557232560856e-05,0.0007793526564325605,1.2872376412685428e-05,0.0008493318621601377,0.0003038229731221994,0.0014216526101032893,1.9725177359456818e-05,5.8850925415754316e-05,0.0039000021187875883,4.172915748010079e-05,0.0,6.267269297192495e-05,0.00020589188983043035,5.798952964444955e-05,0.00047119359175364176,6.843532901257277e-05,0.000641032432516416,8.098379864046971e-05,0.0019926673422257105,8.322916304071744e-05,0.001978226875265439,7.331355009227991e-05,0.003453164050976435,5.7200179435312747e-05,0.003928815325101216
NeuralNetwork,0.0001,8.0,40.0,True,146.0,6.792396972221988e-05,0.0003057621419429779,5.0522270612418655e-06,1.500339712947607e-05,0.000826274434790638,9.364466781594924e-06,0.0,1.4541073635752711e-05,5.478169436433486e-05,1.516255849440183e-05,0.00011927377698676927,1.6368237057966847e-05,0.00014472374958651407,1.717290807781475e-05,0.000508671732885497,1.7674318847379513e-05,0.0005282412150076457,1.7184827343693802e-05,0.0007795089057513646,1.2882117880508304e-05,0.0008493901895625251,0.0003035338905950387,0.0014215769867102306,1.9643692454944053e-05,5.8640912175178525e-05,0.003901045008157631,4.1705284578104816e-05,0.0,6.263280908266703e-05,0.00020503240327040355,5.7844161832084257e-05,0.0004677330143749714,6.825836220135292e-05,0.0006396278738975524,8.063062559813262e-05,0.0019895099103450775,8.306743111461402e-05,0.001972432558735212,7.319369663794835e-05,0.003448760757843653,5.7183221603433294e-05,0.003927496572335561
NeuralNetwork,0.0001,8.0,40.0,True,147.0,6.786974013916084e-05,0.0003057451918721199,5.0345086492598055e-06,1.497749804652163e-05,0.0008263350876060633,9.361306937145336e-06,0.0,1.4538271352648735e-05,5.469784207109894e-05,1.5136098954826594e-05,0.00011868166870304516,1.6360721617404905e-05,0.000143593323550054,1.7186071324561323e-05,0.000505483735884939,1.7645590872104677e-05,0.0005279726747955595,1.718897172915084e-05,0.0007782730673040663,1.287578239238688e-05,0.0008493808231183461,0.0003032835200428963,0.0014214893182118735,1.956133443551759e-05,5.8499029061446585e-05,0.0039015042749725335,4.170630127191544e-05,0.0,6.243618748461207e-05,0.0002031092687199513,5.7712926839788754e-05,0.00046351399893561996,6.814564112573862e-05,0.0006367851669589679,8.04631660381953e-05,0.001982034246126811,8.297870711733897e-05,0.001957891012231509,7.311562076210976e-05,0.0034478870530923206,5.719211573402087e-05,0.003923918306827545
NeuralNetwork,0.0001,8.0,40.0,True,148.0,6.780706212988922e-05,0.00030572842806577685,5.014740911844585e-06,1.4931510668247938e-05,0.0008265200262015474,9.3660200946033e-06,0.0,1.451415176104222e-05,5.442842375487089e-05,1.5106418036988803e-05,0.00011801718335066522,1.6297722634460246e-05,0.0001429207090820585,1.7142225988209248e-05,0.0005057029958282198,1.7642830165901356e-05,0.0005267748343093055,1.7124018631875516e-05,0.0007779341723237719,1.288714785394924e-05,0.0008489824831485748,0.0003029330633580685,0.0014214124530553818,1.945626766731342e-05,5.829666818802555e-05,0.0039024182421090996,4.1749755231042705e-05,0.0,6.241349425787727e-05,0.00020150581064323585,5.760166871671875e-05,0.0004607705088953177,6.796537588040034e-05,0.0006355414787928263,8.041801241536935e-05,0.0019708691785732904,8.28548101708293e-05,0.0019487227002779643,7.310133272161086e-05,0.0034419717888037366,5.713341136773427e-05,0.003926188498735428
NeuralNetwork,0.0001,8.0,40.0,True,149.0,6.771513393947057e-05,0.0003057024840797697,4.978519531765154e-06,1.4893534327191965e-05,0.0008265611035429786,9.353863008852517e-06,0.0,1.4466908760368824e-05,5.421150542263474e-05,1.509806773226176e-05,0.00011675965839198657,1.629631899829422e-05,0.00014140478202274867,1.7162282685084003e-05,0.0005009938031435013,1.766624128712075e-05,0.0005238119512796402,1.7167547983782632e-05,0.0007784785968916757,1.2885929650760123e-05,0.0008488186768123082,0.0003027609549462795,0.0014213393131891885,1.93976234489431e-05,5.816188252841433e-05,0.003902895317261351,4.170784571518501e-05,0.0,6.224911582345764e-05,0.00020013113195697466,5.743883472556869e-05,0.000455268503477176,6.78718788549304e-05,0.0006357875342170397,8.01214249804616e-05,0.0019695370147625605,8.27900522078077e-05,0.0019408264507850012,7.299004743496576e-05,0.003443231185277303,5.710633704438806e-05,0.003924872726202011
NeuralNetwork,0.0001,8.0,40.0,True,150.0,6.765190378895827e-05,0.0003056817821093968,4.959343849415226e-06,1.4847832997994764e-05,0.0008267671219601417,9.354909083672932e-06,0.0,1.4517361497772592e-05,5.405993932592017e-05,1.5027664734848909e-05,0.00011700556746550969,1.6235982600067345e-05,0.00014049138075539043,1.7106024149273122e-05,0.0004978652511324201,1.7619625266109195e-05,0.0005236555955239705,1.711847892563258e-05,0.0007765038737228938,1.2873246201447078e-05,0.0008489171309130532,0.00030252309516072274,0.0014212512721618017,1.933226982752482e-05,5.796810534472267e-05,0.003904012997912819,4.1670340579003096e-05,0.0,6.209328615417084e-05,0.00019821465636293094,5.720035405829549e-05,0.000454549336185058,6.760516359160344e-05,0.0006355837608377139,7.987935096025467e-05,0.001965163399775823,8.257105946540833e-05,0.0019276564319928486,7.279887795448303e-05,0.003437417497237523,5.69896656088531e-05,0.003923523922761281
NeuralNetwork,0.0001,8.0,40.0,True,151.0,6.756488499896867e-05,0.00030565905783857617,4.928474663756788e-06,1.4795891807547638e-05,0.000826970181981133,9.335035325161048e-06,0.0,1.4494663836168392e-05,5.4229752692793095e-05,1.4992141430931433e-05,0.00011607516290886061,1.6177344202463116e-05,0.00014046918866889819,1.7034518532454967e-05,0.0004964281937905721,1.7601356375962496e-05,0.0005209108548504966,1.7101981211453676e-05,0.0007742836007050105,1.2842909200116992e-05,0.0008491223944084985,0.00030235076944033307,0.0014211914191643398,1.928458223119378e-05,5.782282678410411e-05,0.003904637280574878,4.163682072733839e-05,0.0,6.191837213312587e-05,0.00019735540263354778,5.706145117680232e-05,0.0004498999255398909,6.76429287220041e-05,0.000630802350739638,7.96799703190724e-05,0.001969444379210472,8.241566829383373e-05,0.00191395270327727,7.275706933190425e-05,0.0034344630936781564,5.6896739018460114e-05,0.003922631839911143
NeuralNetwork,0.0001,8.0,40.0,True,152.0,6.746003803397928e-05,0.00030563266149588993,4.8890352315668545e-06,1.4746912555502995e-05,0.0008270933257631156,9.338401391037872e-06,0.0,1.4415398306612458e-05,5.3669469031904425e-05,1.4950376602688006e-05,0.00011562424312744822,1.6119274576859814e-05,0.00013903646862932614,1.70008628629148e-05,0.0004939143146787371,1.7599463795444794e-05,0.0005197183362075261,1.7074382464800562e-05,0.0007742624197687422,1.28493710820164e-05,0.0008487380508865629,0.00030210173378388087,0.0014211102078358331,1.9207907219727833e-05,5.7688122615218164e-05,0.0039053820217388856,4.16100452033182e-05,0.0,6.173749764760335e-05,0.00019678262372811636,5.692461272701621e-05,0.0004462166378895442,6.736988046516975e-05,0.0006277824441591899,7.948738833268484e-05,0.0019630045940478642,8.210409432649613e-05,0.0019106969237327575,7.261601276695729e-05,0.003435188283522924,5.684815114364028e-05,0.003920045495033264
NeuralNetwork,0.0001,8.0,40.0,True,153.0,6.737770911838328e-05,0.00030560528061219627,4.857817631480949e-06,1.468583442536848e-05,0.0008273295386645915,9.31783246674708e-06,0.0,1.439137351033943e-05,5.363027365612132e-05,1.4894332603684493e-05,0.00011453310559902872,1.6023917123675346e-05,0.00013885805383324624,1.6939324060721056e-05,0.0004910488745995931,1.754486667258399e-05,0.0005196064178432737,1.706614691231932e-05,0.0007730419614485332,1.2821479633982692e-05,0.000849092538867678,0.0003017988055944443,0.0014210036645332972,1.9121806447704635e-05,5.746269210552176e-05,0.003906723521321128,4.147908184677362e-05,0.0,6.151758134365082e-05,0.00019613819507261117,5.6647897387544315e-05,0.0004437790873150031,6.710006079326073e-05,0.0006250380848844846,7.922688188652197e-05,0.00195527287820975,8.187001415838798e-05,0.0019092056900262833,7.231956503043573e-05,0.0034296080470085145,5.6618118348220986e-05,0.003918893138567607
NeuralNetwork,0.0001,8.0,40.0,True,154.0,6.728178954550198e-05,0.00030557912375245777,4.8260541266894764e-06,1.4626545765038048e-05,0.0008275983306030097,9.316234250685998e-06,0.0,1.4342879876494407e-05,5.324577380503927e-05,1.4857134582208735e-05,0.00011421819882733481,1.5986278387052674e-05,0.00013802827202848025,1.6878901182540826e-05,0.00048810701285089764,1.7515548305319887e-05,0.0005177476576396397,1.6968840334032263e-05,0.0007731299315180098,1.2787402374669909e-05,0.0008488284690039499,0.0003015393391251564,0.0014209241916735968,1.9049378655230004e-05,5.724413009981314e-05,0.003907639191634302,4.145102575421333e-05,0.0,6.122286043440303e-05,0.0001950935460627079,5.6389470895131426e-05,0.0004399996561308702,6.697254721075297e-05,0.000622284971177578,7.913392037153243e-05,0.0019532696654399237,8.170971802125374e-05,0.0019022369136412938,7.212398728976648e-05,0.0034279897809028625,5.651505974431833e-05,0.003919579833745956
NeuralNetwork,0.0001,8.0,40.0,True,155.0,6.720090417989662e-05,0.0003055540844798088,4.798395093530417e-06,1.4572302877370801e-05,0.0008278487597823116,9.30338865146041e-06,0.0,1.4306975728166954e-05,5.330643949231931e-05,1.4780152456036637e-05,0.00011377554120762007,1.590327426259007e-05,0.00013774948726807322,1.6830284481069872e-05,0.0004853411444595882,1.745505557794656e-05,0.0005169259650366647,1.6932132919984203e-05,0.0007718345416443689,1.2780674400606326e-05,0.000848909786769322,0.00030130554611484207,0.0014208327978849412,1.898094778880477e-05,5.706950323656201e-05,0.003908671084138294,4.1365611832588914e-05,0.0,6.117174246658882e-05,0.0001957585879911979,5.6174781639128925e-05,0.000437307513008515,6.674173443267742e-05,0.0006206627314289411,7.873418896148602e-05,0.0019415579736232758,8.123774702350299e-05,0.0019014419366916021,7.192214640478293e-05,0.0034265560408433277,5.64724983026584e-05,0.003920019169648488
NeuralNetwork,0.0001,8.0,40.0,True,156.0,6.713512619691236e-05,0.0003055363893508911,4.773193255199918e-06,1.4536054472305945e-05,0.0008279065622138845,9.326864632644824e-06,0.0,1.4313185654048409e-05,5.306822380849293e-05,1.4768331311643124e-05,0.00011268783626811845,1.585620255874736e-05,0.00013712393119931222,1.6801639659596342e-05,0.0004834609904459545,1.747599370511515e-05,0.0005154547414609364,1.6942836477288177e-05,0.0007715757404054914,1.2788333697244525e-05,0.0008486419916152954,0.00030117143566409744,0.001420782506465912,1.8939639752109845e-05,5.693124451984962e-05,0.003909141985956608,4.135997345050176e-05,0.0,6.108779925853013e-05,0.0001936082262545824,5.6078397513677676e-05,0.0004327067174017429,6.675237479309241e-05,0.0006200479964415232,7.861954315255085e-05,0.0019431849320729574,8.129970325777928e-05,0.0018967657039562862,7.17817417656382e-05,0.0034267572065194447,5.645536196728547e-05,0.003919980674982071
NeuralNetwork,0.0001,8.0,40.0,True,157.0,6.711544202906745e-05,0.0003055286992873464,4.766200020510171e-06,1.4537102210202387e-05,0.0008279144522714334,9.336275148338506e-06,0.0,1.4263596053102187e-05,5.307287044290985e-05,1.475410203316382e-05,0.00011265848630240986,1.585852587595582e-05,0.00013603891379066876,1.6837450675666333e-05,0.0004817018551485879,1.7504922912589143e-05,0.0005141636090619223,1.6969636947448764e-05,0.0007701774793011802,1.2801239998745066e-05,0.0008484406130654472,0.0003008890586594741,0.0014206841588020325,1.8831101867059865e-05,5.6780998905499774e-05,0.003909837725167304,4.128641060863932e-05,0.0,6.096260622143745e-05,0.000191581342369318,5.595229255656401e-05,0.0004288922684888045,6.66012754663825e-05,0.0006168521319826444,7.838478001455466e-05,0.0019313842058181763,8.134353750695784e-05,0.0018885695685942967,7.174671627581119e-05,0.0034222975373268127,5.6399533059448e-05,0.003918566306432088
NeuralNetwork,0.0001,8.0,40.0,True,158.0,6.701105407306127e-05,0.0003055001475981304,4.730974822970373e-06,1.4465867674776486e-05,0.0008281557595999743,9.32821338730199e-06,0.0,1.4253940233694656e-05,5.2915473601647785e-05,1.4722902726914202e-05,0.00011146714511726584,1.5767098271421023e-05,0.00013561451009341647,1.6768843800361668e-05,0.00047976278832980563,1.7457388873611178e-05,0.0005127929683242526,1.6922919478799616e-05,0.0007697070815733501,1.2760975265077182e-05,0.0008483402963195528,0.0003006383466223876,0.0014206123848756155,1.877579876842598e-05,5.653818758825461e-05,0.003911154301009841,4.11898479796946e-05,0.0,6.079983431845903e-05,0.00019222702831029893,5.5747444275766614e-05,0.0004281558406849702,6.645117731144032e-05,0.0006142975141604742,7.803349290043115e-05,0.0019287350277105966,8.095238202561934e-05,0.001885557547211647,7.141444366425276e-05,0.003422772139310837,5.630824016407132e-05,0.003920246412356694
NeuralNetwork,0.0001,8.0,40.0,True,159.0,6.692241212087018e-05,0.00030547077102320537,4.699775932489761e-06,1.4404036171202148e-05,0.0008284938038245418,9.31036109769983e-06,0.0,1.4215935620346239e-05,5.2609331240611414e-05,1.4635840696947915e-05,0.00011113033896046026,1.569484593346715e-05,0.00013528476868356976,1.668405852147511e-05,0.00047680363059043884,1.7388926685920782e-05,0.0005118486072335925,1.6844159524355616e-05,0.0007686784224850791,1.2736188779984202e-05,0.0008485157042741776,0.00030038030818104746,0.001420501743753751,1.8700206419453024e-05,5.6345896640171606e-05,0.003912221090922547,4.111667318890492e-05,0.0,6.062059352795283e-05,0.00019092637424667676,5.5477178345123925e-05,0.0004248494903246562,6.611163262277841e-05,0.0006122242038448651,7.782666167865197e-05,0.0019179662068684897,8.075357570002477e-05,0.0018823249886433283,7.11464478323857e-05,0.0034186857442061107,5.6109391152858734e-05,0.003919410705566406
NeuralNetwork,0.0001,8.0,40.0,True,160.0,6.689048771347318e-05,0.00030546108526842934,4.688908562197217e-06,1.4383475562291486e-05,0.0008284867936298089,9.319054827626263e-06,0.0,1.4243346439408405e-05,5.2429123648575376e-05,1.462981038327728e-05,0.00011051927826234272,1.5681614500603506e-05,0.00013433869129845073,1.669001898595265e-05,0.0004768986787114825,1.739689614623785e-05,0.0005103059113025666,1.683984883129597e-05,0.000768722700221198,1.2741315211834652e-05,0.0008479805397135871,0.00030008756245175996,0.0014204390347003937,1.859291223809123e-05,5.6187571802486974e-05,0.003912558071964143,4.109497725342711e-05,0.0,6.063882416735093e-05,0.00018982884163657823,5.543922306969762e-05,0.0004200372534493605,6.60319502154986e-05,0.0006078125908970833,7.787030966331562e-05,0.00190916545689106,8.053645336379608e-05,0.0018815699964761733,7.11804178232948e-05,0.0034149731198946636,5.6156919648249944e-05,0.003919809559981028
NeuralNetwork,0.0001,8.0,40.0,True,161.0,6.68112188577652e-05,0.0003054389197911535,4.660707782022655e-06,1.4336319041571448e-05,0.0008286891141508786,9.30161913856864e-06,0.0,1.4198446712855781e-05,5.221800945167031e-05,1.4584119032536235e-05,0.00011018277145922185,1.5616824384778738e-05,0.0001339323419545378,1.6667796964091914e-05,0.00047338902950286863,1.7363328619727065e-05,0.0005095421203545162,1.6824884473213128e-05,0.0007681491651705333,1.2744284634079253e-05,0.0008476737354482923,0.0002999140570561091,0.0014203668882449467,1.854902560201784e-05,5.6014376847694315e-05,0.0039134220659899615,4.0993245784193276e-05,0.0,6.0557605077823e-05,0.00018865163438022136,5.526876387496789e-05,0.0004184492863714695,6.58673777555426e-05,0.0006073705231149991,7.744767547895511e-05,0.001905543605486552,8.047919254750013e-05,0.0018780714521805446,7.099341601133347e-05,0.003414614995320638,5.610307368139426e-05,0.003918061157067617
NeuralNetwork,0.0001,8.0,40.0,True,162.0,6.674673807408129e-05,0.0003054216238004821,4.637109148981315e-06,1.430079573765397e-05,0.0008287435304312127,9.331622693155493e-06,0.0,1.4189308110092367e-05,5.1869581719594344e-05,1.4560019397842032e-05,0.00010933899985892432,1.5614106918552093e-05,0.00013263729800071035,1.6662515034633022e-05,0.0004709517317158835,1.7366553324141673e-05,0.000508857358779226,1.6835637922797886e-05,0.0007681378296443395,1.2752618308046035e-05,0.0008478719741106033,0.0002997185414036115,0.0014203286419312159,1.8472418499489626e-05,5.593347984055678e-05,0.003913515061111026,4.106296692043543e-05,0.0,6.045173698415359e-05,0.00018725673047204812,5.526439053937793e-05,0.0004170034391184648,6.581738125532866e-05,0.0006077814226349195,7.754190204044183e-05,0.0018925783534844717,8.051305388410886e-05,0.0018705423921346665,7.123607986917099e-05,0.003410424788792928,5.617317898819844e-05,0.003918770949045817
NeuralNetwork,0.0001,8.0,40.0,True,163.0,6.668340813900744e-05,0.0003054030239582062,4.615340731106698e-06,1.4261954597064427e-05,0.0008289233115047523,9.31317252772195e-06,0.0,1.4215707778930664e-05,5.2085894692157e-05,1.4517940248229675e-05,0.00010910058127982276,1.5558312380952495e-05,0.0001322141050228051,1.6592127004904406e-05,0.00046849995851516724,1.7368956468999387e-05,0.0005068661911146981,1.6779725306800432e-05,0.0007674665323325566,1.2745665818718928e-05,0.0008477818753038134,0.00029954826459288597,0.0014202672988176345,1.8425433275600274e-05,5.581042884538571e-05,0.003914187347005682,4.1001639328897e-05,0.0,6.0564042845120035e-05,0.00018772652062277,5.512108327820897e-05,0.0004138756543397903,6.569138883302608e-05,0.0006023625532786052,7.724062694857518e-05,0.0018902633339166642,8.014809185018142e-05,0.0018696546554565429,7.109079354753098e-05,0.003406858444213867,5.613899944971005e-05,0.003918062647183736
NeuralNetwork,0.0001,8.0,40.0,True,164.0,6.660314808998789e-05,0.0003053763881325722,4.587300021999649e-06,1.420485953401242e-05,0.0008291628510605114,9.311452907110964e-06,0.0,1.4189492711531264e-05,5.151433537581137e-05,1.4470705562936408e-05,0.00010841721003609044,1.549607009759971e-05,0.0001318396468247686,1.6518291418573687e-05,0.0004664921866995948,1.7286610922643115e-05,0.0005062361380883625,1.6760337166488172e-05,0.000766415787594659,1.2719471539769853e-05,0.0008476600583110537,0.00029932592685023943,0.0014201901853084565,1.8361777377625307e-05,5.5634905584156515e-05,0.0039150532031451656,4.098146843413512e-05,0.0,6.0493883211165667e-05,0.00018693474121391773,5.496161368985971e-05,0.00041054477915167806,6.549959847082695e-05,0.0005989601835608482,7.710425027956565e-05,0.0018847612043221792,7.986812852323055e-05,0.0018654039750496546,7.088166506340107e-05,0.0034052657584349314,5.60366742623349e-05,0.003918148825565974
NeuralNetwork,0.0001,8.0,40.0,True,165.0,6.651313576315131e-05,0.0003053556861621993,4.554903301011239e-06,1.4162462736879077e-05,0.0008293527765145068,9.308191615023783e-06,0.0,1.417582222659673e-05,5.160982587507793e-05,1.4449680955814463e-05,0.00010783816022532326,1.5446839721075126e-05,0.00013144952910287038,1.647996250540018e-05,0.00046286402004105704,1.7313857097178697e-05,0.000503525829740933,1.6734632663428783e-05,0.0007644137101513998,1.2721312564930746e-05,0.0008475490978785923,0.0002990566814939181,0.0014201126992702483,1.828557966897885e-05,5.547422915697098e-05,0.003915722631867058,4.090875930463274e-05,0.0,6.024867373829087e-05,0.00018657587158183258,5.4882051578412454e-05,0.0004050527699291706,6.546672278394302e-05,0.0005930648495753606,7.703197188675403e-05,0.001877671480178833,7.987087592482567e-05,0.001861076181133588,7.069270747403303e-05,0.0034056651095549268,5.601605710883935e-05,0.003914919992287953
NeuralNetwork,0.0001,8.0,40.0,True,166.0,6.646240529205118e-05,0.000305340758391789,4.538363594162677e-06,1.4128592530531543e-05,0.000829439182008086,9.306182619184256e-06,0.0,1.4117237047425338e-05,5.1439739763736725e-05,1.4417064708790609e-05,0.00010762133502534458,1.539439960782017e-05,0.00013058076479605267,1.6418561738516604e-05,0.00046328487140791756,1.7300421105963844e-05,0.0005030861922672817,1.6716124290334325e-05,0.000763235507266862,1.2715520071131842e-05,0.0008474861936909812,0.0002988378827770551,0.0014200344681739806,1.8201104830950497e-05,5.5316144910951454e-05,0.003916456955361157,4.0827567378679914e-05,0.0,6.018087345485886e-05,0.00018572777820130188,5.4729357361793515e-05,0.0004034677209953467,6.516878493130207e-05,0.0005914353455106418,7.668052955220142e-05,0.0018729298065106074,7.96357092137138e-05,0.0018500818560520807,7.062172517180443e-05,0.003405040750900904,5.595927747587363e-05,0.00391486535469691
NeuralNetwork,0.0001,8.0,40.0,True,167.0,6.637960406286376e-05,0.00030531779463802063,4.508129287777203e-06,1.407849569139736e-05,0.0008297001333778756,9.30813091274883e-06,0.0,1.4106001305793014e-05,5.1341022896979535e-05,1.4344165434262582e-05,0.00010739570882703577,1.5338097832032614e-05,0.000130215087639434,1.6374184217836175e-05,0.0004599992718015398,1.725808417956744e-05,0.0005021884505237851,1.6675648346011127e-05,0.0007623772536005293,1.2709375836753419e-05,0.0008474534643547876,0.00029861250271399816,0.0014199876536925633,1.813264680095017e-05,5.525555461645126e-05,0.00391672182225766,4.088139006247123e-05,0.0,6.017475776995222e-05,0.00018559964373707772,5.4602495705087976e-05,0.0004019024471441905,6.505341346686085e-05,0.0005853294705351193,7.666193414479494e-05,0.00186495507756869,7.978025823831558e-05,0.0018439192324876785,7.07183110838135e-05,0.0033965297043323517,5.5904833910365896e-05,0.003914390752712885
NeuralNetwork,0.0001,8.0,40.0,True,168.0,6.630494525390012e-05,0.0003052962411727224,4.485558851488999e-06,1.4027607228074755e-05,0.0008299248007484409,9.288239691938672e-06,0.0,1.4065279226217951e-05,5.116311034985951e-05,1.4303746034524271e-05,0.00010697178409567901,1.527954757745777e-05,0.00013009198009967805,1.631516996505005e-05,0.00045754127204418183,1.718913803675345e-05,0.000501779094338417,1.6680050508252213e-05,0.0007608429129634585,1.2689649260469845e-05,0.0008471463407788958,0.0002984666575988134,0.0014199270556370417,1.8092945295696458e-05,5.509267405917247e-05,0.00391748693456469,4.0801404975354674e-05,0.0,6.001952957982818e-05,0.00018483310316999753,5.442259134724736e-05,0.00040128504236539204,6.482782773673535e-05,0.0005881122002998987,7.654905784875155e-05,0.0018611780057350795,7.939164061099291e-05,0.001848022018869718,7.038655846069257e-05,0.0033963963389396666,5.5839462826649346e-05,0.003914304325977961
NeuralNetwork,0.0001,8.0,40.0,True,169.0,6.624068399625165e-05,0.00030527780098574503,4.465151661341744e-06,1.3981076023940529e-05,0.0008301053711444739,9.293840931994574e-06,0.0,1.4076014381966421e-05,5.0983009194689135e-05,1.4283083977976015e-05,0.00010649458106075015,1.5234326877232108e-05,0.00012874512800148557,1.6261454272483077e-05,0.0004573273339441844,1.7180835961231165e-05,0.0005006814641611917,1.655793416180781e-05,0.0007622200463499342,1.2670089823326895e-05,0.0008470885455608368,0.00029810331761837006,0.0014198386420806249,1.79689882012705e-05,5.49064405883352e-05,0.003918040098278391,4.080374492332339e-05,0.0,6.004053478439649e-05,0.00018277660322686036,5.439318483695388e-05,0.0003957776663204034,6.475822689632575e-05,0.0005796132609248161,7.644724100828171e-05,0.0018497788657744726,7.92159466072917e-05,0.0018449836721022923,7.044348555306594e-05,0.0033922155698140463,5.585641289750735e-05,0.003911543140808741
