Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train ResNet BCE Loss,train ResNet BCELogits Loss,train ResNet MSE Loss,train ResNet MAE Loss,test ResNet BCE Loss,test ResNet BCELogits Loss,test ResNet MSE Loss,test ResNet MAE Loss,train ANN BCE Loss,train ANN BCELogits Loss,train ANN MSE Loss,train ANN MAE Loss
ResidualNeuralNetwork,0.0001,8.0,45.0,True,237.0,,,,,0.0015567272151791075,0.002567526679368889,0.00036694306247639206,0.0007027259693955475,0.0003167155256489859,0.000540318795934199,7.13391083912708e-05,0.00014004424575846794
ResidualNeuralNetwork,0.0001,8.0,45.0,True,238.0,,,,,0.0016438025723463335,0.0025945875629688957,0.0003940672057229768,0.0007888063694696006,0.0003273614413654708,0.0005447982617144315,7.56249745499413e-05,0.00015435377863860837
ResidualNeuralNetwork,0.0001,8.0,45.0,True,239.0,,,,,0.0016277445562230717,0.0025862318539769395,0.0003854221189921757,0.000758640280684585,0.00033097455122400166,0.000545134240726255,7.584754307315034e-05,0.00015463693082493272
ResidualNeuralNetwork,0.0001,8.0,45.0,True,240.0,,,,,0.0017692639767748755,0.0025859902489860104,0.0003871099566513637,0.0007571710636780697,0.00032965242461052864,0.0005446563994466777,7.56963625590435e-05,0.00015229281951796334
ResidualNeuralNetwork,0.0001,8.0,45.0,True,241.0,,,,,0.0015971415072866956,0.002581582879120449,0.0003787073183734462,0.0007442428537134854,0.0003277423648500057,0.0005444750551264883,7.567161096716827e-05,0.00015135125490533052
ResidualNeuralNetwork,0.0001,8.0,45.0,True,242.0,,,,,0.0015088794928676678,0.0025605366289990503,0.00035040656913001584,0.0006957733593646835,0.0003091064746167782,0.0005405143987779026,7.057293867968484e-05,0.00014235611472811018
ResidualNeuralNetwork,0.0001,8.0,45.0,True,243.0,,,,,0.001511516717244994,0.002560431852280719,0.000350560336930197,0.0006927795380166492,0.00031058538474162636,0.0005404907818431803,7.090571454432455e-05,0.00014018019375132743
ResidualNeuralNetwork,0.0001,8.0,45.0,True,244.0,,,,,0.0015610075034435441,0.0025681260996644603,0.000365520142159372,0.0007067346629106774,0.00031692283654791327,0.0005417464958689604,7.220664917619402e-05,0.00014505649833987665
ResidualNeuralNetwork,0.0001,8.0,45.0,True,245.0,,,,,0.0015543253166870501,0.0025695476142115563,0.0003595055321102622,0.0007292294183617118,0.00031257647709705117,0.000541505265750011,7.122643593186638e-05,0.00014621578659008776
ResidualNeuralNetwork,0.0001,8.0,45.0,True,246.0,,,,,0.0014984616131152747,0.002557992747744674,0.0003462666704219842,0.000696933166410938,0.0003033370141070487,0.0005394457324817175,6.863220301117859e-05,0.00014147250800119898
ResidualNeuralNetwork,0.0001,8.0,45.0,True,247.0,,,,,0.0017109335218585511,0.002599983657680967,0.00040180910870714007,0.0008187014726722766,0.0003687767889300447,0.0005497766954879555,8.249836107791274e-05,0.0001723476336651414
ResidualNeuralNetwork,0.0001,8.0,45.0,True,248.0,,,,,0.001682402952662054,0.00260480394903219,0.0003994373874094501,0.0008492177387453475,0.00034111388770717815,0.0005495540215320022,7.89797139376643e-05,0.00017600193258244392
ResidualNeuralNetwork,0.0001,8.0,45.0,True,249.0,,,,,0.001655676079995977,0.0025903299544592323,0.000388223631014614,0.0007745108608179873,0.0003326233586853727,0.000545703457050889,7.544194832645015e-05,0.0001582456024669894
ResidualNeuralNetwork,0.0001,8.0,45.0,True,250.0,,,,,0.0015421866808297499,0.0025679343526468336,0.0003577023978878117,0.0007169883018769558,0.000310192351553318,0.0005412412621582936,6.992369890213013e-05,0.00014605863155380414
ResidualNeuralNetwork,0.0001,8.0,45.0,True,251.0,,,,,0.0015170832849898427,0.0025646204843461137,0.00035248483595608167,0.0007107884816403659,0.0003079837062609485,0.0005402784302549542,6.922088422865238e-05,0.00014288793757276716
ResidualNeuralNetwork,0.0001,8.0,45.0,True,252.0,,,,,0.001494168016895558,0.0025595597126199013,0.0003438484415693103,0.0007046583407330063,0.0003021132110585421,0.0005389063988091811,6.747495814796407e-05,0.00014007831559669618
ResidualNeuralNetwork,0.0001,8.0,45.0,True,253.0,,,,,0.0015394176889515522,0.0025633316744798386,0.0003561605025762282,0.0007144985427646517,0.00030494549605402987,0.0005394201876339565,6.88397800022701e-05,0.00014178676786769754
ResidualNeuralNetwork,0.0001,8.0,45.0,True,254.0,,,,,0.0016096581078175478,0.0025880812848888854,0.00037886549091938906,0.0007900249845576736,0.0003252168991816333,0.0005443127891124098,7.461466778802743e-05,0.00015561882095195534
ResidualNeuralNetwork,0.0001,8.0,45.0,True,255.0,,,,,0.0015617552793250893,0.002573247413215397,0.0003656669279689309,0.0007407710705913088,0.0003223636882967062,0.0005431696571751104,7.417658469426343e-05,0.00014970324069984517
ResidualNeuralNetwork,0.0001,8.0,45.0,True,256.0,,,,,0.0015302524439193917,0.002566438988319733,0.0003569972871234582,0.000719256839662228,0.0003158386063704272,0.0005412410211691638,7.204079342820253e-05,0.00014369961908564091
ResidualNeuralNetwork,0.0001,8.0,45.0,True,257.0,,,,,0.0015453590349581256,0.0025704862936487736,0.0003597417951754804,0.0007346720909172634,0.000321229593451775,0.0005422317676467073,7.280752544775805e-05,0.0001470328903583825
ResidualNeuralNetwork,0.0001,8.0,45.0,True,258.0,,,,,0.0016703959905876305,0.002594583251941129,0.0003917117444974072,0.0007870891746485009,0.000337225929746088,0.0005469539094806682,7.723925529785876e-05,0.0001608486867175912
ResidualNeuralNetwork,0.0001,8.0,45.0,True,259.0,,,,,0.00157273752884295,0.002573011056432184,0.0003656931221485138,0.0007327493256742849,0.00032000637279366547,0.0005423331437406514,7.26201714611439e-05,0.00014802625759271278
ResidualNeuralNetwork,0.0001,8.0,45.0,True,260.0,,,,,0.0016180145665534637,0.002583123602957096,0.00037882287266119473,0.0007567033640243722,0.00033028002055186144,0.0005451170100034729,7.566683637003371e-05,0.00015526487820874648
ResidualNeuralNetwork,0.0001,8.0,45.0,True,261.0,,,,,0.0015827048124757203,0.002575090096431708,0.0003706846831354705,0.0007322526203011567,0.00032307418449869694,0.0005430016475867711,7.38082177475135e-05,0.00014856546072947047
ResidualNeuralNetwork,0.0001,8.0,45.0,True,262.0,,,,,0.001588419735806543,0.0025754302927533035,0.000374104897930937,0.0007294758966883773,0.0003226778377098536,0.0005429846176882639,7.443188255366611e-05,0.00014794714286963574
ResidualNeuralNetwork,0.0001,8.0,45.0,True,263.0,,,,,0.0016449058205826477,0.002589882544751437,0.00038939892495953063,0.0007679236572493548,0.00033320980573278876,0.0005458548785541256,7.665979693520744e-05,0.0001567339680265545
ResidualNeuralNetwork,0.0001,8.0,45.0,True,264.0,,,,,0.001582181303756042,0.0025747982585954967,0.00037328313169239454,0.0007325108602361859,0.00032100716048495144,0.0005424221088944099,7.425359578306142e-05,0.00014644196492963725
ResidualNeuralNetwork,0.0001,8.0,45.0,True,265.0,,,,,0.0016137938829338025,0.002581386258767086,0.0003821253307960318,0.000744047685989044,0.00032737819010999325,0.0005441930175148895,7.529485960694337e-05,0.000152137602435932
ResidualNeuralNetwork,0.0001,8.0,45.0,True,266.0,,,,,0.001581111231689933,0.002574706789832445,0.00037388325487292787,0.0007296428552963449,0.0003204631676892386,0.0005428955722047955,7.388258297649033e-05,0.00014917682002818167
ResidualNeuralNetwork,0.0001,8.0,45.0,True,267.0,,,,,0.0015844232256307543,0.0025780881350895143,0.00037313676761381283,0.000747289813164645,0.00031758704275455113,0.0005421661784385414,7.312415002009296e-05,0.0001473456741664609
ResidualNeuralNetwork,0.0001,8.0,45.0,True,268.0,,,,,0.0015471613257186218,0.0025695976596208487,0.0003640087051961407,0.0007233933645224421,0.00031357282657186296,0.0005412024227435377,7.218075790655902e-05,0.00014488074697574193
ResidualNeuralNetwork,0.0001,8.0,45.0,True,269.0,,,,,0.001645033651927732,0.0025942672348622255,0.00039440773005755444,0.0007951082486026691,0.0003262229083040654,0.0005451100213187081,7.602281245902542e-05,0.0001576656520848647
ResidualNeuralNetwork,0.0001,8.0,45.0,True,270.0,,,,,0.001560662808658192,0.00257148007926701,0.0003655958897287741,0.0007302107863456198,0.0003142078730937927,0.0005419512161347423,7.244481170434515e-05,0.00014797856182743597
ResidualNeuralNetwork,0.0001,8.0,45.0,True,271.0,,,,,0.0015220180997308696,0.0025660508083847336,0.0003562337431892659,0.0007284757382464859,0.0003106943720755873,0.0005407816557228725,7.126776556763046e-05,0.00014610602608266867
ResidualNeuralNetwork,0.0001,8.0,45.0,True,272.0,,,,,0.0014688701562161715,0.002555358522343186,0.0003388470870518834,0.0007007340402723108,0.000302988523742902,0.000538973233127851,6.887468326123899e-05,0.0001409399019418701
ResidualNeuralNetwork,0.0001,8.0,45.0,True,273.0,,,,,0.0014270245091720197,0.0025460468898029446,0.00032500896907452516,0.0006787777415611459,0.00030064149044273355,0.0005377483255458328,6.736819996345397e-05,0.00013759854749206585
ResidualNeuralNetwork,0.0001,8.0,45.0,True,274.0,,,,,0.0015458412140420398,0.0025714735190073648,0.0003602444750707854,0.0007457700821588624,0.00031165160098165835,0.0005407371932284209,7.124555440283207e-05,0.0001454698147799448
ResidualNeuralNetwork,0.0001,8.0,45.0,True,275.0,,,,,0.0015887854234227594,0.0025802481474366578,0.00037059173831399884,0.0007674559575956573,0.000332945541069514,0.0005444384649436108,7.429198836380581e-05,0.00015696636187741055
ResidualNeuralNetwork,0.0001,8.0,45.0,True,276.0,,,,,0.001604750283859061,0.002581336775665763,0.000377711166375838,0.0007485455874377077,0.0003303963178894269,0.0005448046880912267,7.585116795131139e-05,0.00015362594126048436
ResidualNeuralNetwork,0.0001,8.0,45.0,True,277.0,,,,,0.001540365459034278,0.0025695153752213003,0.0003607798859758197,0.0007252026372735605,0.0003144776202597708,0.0005416886986426587,7.205472561227022e-05,0.0001466402789010513
ResidualNeuralNetwork,0.0001,8.0,45.0,True,278.0,,,,,0.0015472869078318279,0.0025706068149902537,0.0003622164656906008,0.0007296176451557087,0.00031629550167813775,0.000541807144799965,7.261381035223803e-05,0.00014668287372974695
ResidualNeuralNetwork,0.0001,8.0,45.0,True,279.0,,,,,0.0015622208703239009,0.0025731698147155955,0.0003679996157217326,0.0007255385694263866,0.00032593510703577826,0.0005435498978571108,7.451237292302587e-05,0.0001501358061466577
ResidualNeuralNetwork,0.0001,8.0,45.0,True,280.0,,,,,0.0015752403616155469,0.00257594293018557,0.00037103776568136874,0.0007348518888905363,0.0003234800101933132,0.0005435738762755278,7.40135806509748e-05,0.0001510855443072769
ResidualNeuralNetwork,0.0001,8.0,45.0,True,281.0,,,,,0.001539227066549865,0.00256756547861879,0.0003603917528998177,0.0007125110652461742,0.00031594594694533436,0.0005418783972526818,7.190731557392367e-05,0.00014710372108012198
ResidualNeuralNetwork,0.0001,8.0,45.0,True,282.0,,,,,0.0015177038855522683,0.00256418469566969,0.00035545557924786454,0.000710622085340368,0.0003105306601267298,0.0005407724579710845,7.106109228577576e-05,0.0001447739586675906
ResidualNeuralNetwork,0.0001,8.0,45.0,True,283.0,,,,,0.0016177251653851203,0.002581544829614507,0.00037873372341851766,0.0007526621503650018,0.0003289412857708584,0.0005445139748709542,7.407275854416614e-05,0.00015587648853780125
ResidualNeuralNetwork,0.0001,8.0,45.0,True,284.0,,,,,0.0015814094423497998,0.002576607015897643,0.0003695869876903558,0.000744697057975913,0.00032190918279786636,0.0005429654590524432,7.259684572162012e-05,0.00015168225347513779
ResidualNeuralNetwork,0.0001,8.0,45.0,True,285.0,,,,,0.0016087516673705864,0.0025811558999355483,0.0003787766462601956,0.0007584759461804755,0.0003264417665987966,0.0005440932078502891,7.439376610629963e-05,0.00015480855525021927
ResidualNeuralNetwork,0.0001,8.0,45.0,True,286.0,,,,,0.0015229508749344063,0.00256238081170328,0.0003547083891037875,0.0007145685969658618,0.00030974360971116634,0.0005400939932409323,7.069543144612942e-05,0.00014417191761523245
ResidualNeuralNetwork,0.0001,8.0,45.0,True,287.0,,,,,0.0014831521226175177,0.00255090335630021,0.0003383800434241505,0.0006878918634270722,0.00030207957299250475,0.0005380989245648654,6.802859050886971e-05,0.00013948698851940124
ResidualNeuralNetwork,0.0001,8.0,45.0,True,288.0,,,,,0.0015932904474390377,0.002563746470325398,0.0003536526558909026,0.0007286165026748706,0.0003685560027222749,0.0005389847202763725,6.895162908214765e-05,0.0001425471186959197
ResidualNeuralNetwork,0.0001,8.0,45.0,True,289.0,,,,,0.0015600875676053125,0.0025761080612926365,0.00036740811459673277,0.0007520482974982111,0.0003145526080439997,0.0005420950464803897,7.166018122129363e-05,0.00015061998343210659
ResidualNeuralNetwork,0.0001,8.0,45.0,True,290.0,,,,,0.0015626862738867225,0.0025748394945132656,0.0003677563003773959,0.0007448388533022419,0.00031286970062075923,0.0005414202367520397,7.121191633679475e-05,0.0001484513122116459
ResidualNeuralNetwork,0.0001,8.0,45.0,True,291.0,,,,,0.0015207002372861658,0.0025611774726483805,0.00035358004787433073,0.0006935295162710754,0.00031071965585179084,0.0005404706592508404,6.991767417388463e-05,0.00014374625048226103
ResidualNeuralNetwork,0.0001,8.0,45.0,True,292.0,,,,,0.0014981147628160393,0.0025525809084094545,0.00034506752524735793,0.00067383514822654,0.0003058749710453167,0.0005388397251499309,6.953508384786847e-05,0.00013853430828315549
ResidualNeuralNetwork,0.0001,8.0,45.0,True,293.0,,,,,0.001508586530415517,0.0025608443988943998,0.0003518030844019644,0.000705652782377207,0.0003043776654168923,0.0005390871004916909,6.932675878635313e-05,0.00014099036908213984
ResidualNeuralNetwork,0.0001,8.0,45.0,True,294.0,,,,,0.0015333338915926855,0.002562058796672701,0.0003589002778695064,0.00070438618367573,0.00030627163915299984,0.0005388655109868217,6.95403002584077e-05,0.0001399885069809834
ResidualNeuralNetwork,0.0001,8.0,45.0,True,295.0,,,,,0.0015849015622768762,0.0025731349516214816,0.0003700351705716091,0.0007339996643036417,0.00032068971755369656,0.0005422914526211927,7.293285987769175e-05,0.00014987397145710865
ResidualNeuralNetwork,0.0001,8.0,45.0,True,296.0,,,,,0.001513184147810786,0.0025613332319559543,0.00035323689943589506,0.0007054371841298709,0.0003043826458589086,0.0005392318144641475,6.959369441248336e-05,0.00014095268440696428
ResidualNeuralNetwork,0.0001,8.0,45.0,True,297.0,,,,,0.001608315128950203,0.002581840603606506,0.00037696622546363925,0.0007545922724705822,0.00032786322089861024,0.0005447791432434658,7.453881143880983e-05,0.00015627795634565327
ResidualNeuralNetwork,0.0001,8.0,45.0,True,298.0,,,,,0.0015058937312671973,0.002560043859781709,0.00035164449012504436,0.000698076807103067,0.00030572164171146897,0.0005395630540230846,6.950771651981333e-05,0.00014094668980236
ResidualNeuralNetwork,0.0001,8.0,45.0,True,299.0,,,,,0.0014926388203722876,0.002558173248602909,0.00034816157799096974,0.0006969026612035883,0.0003090872356512476,0.000539849710593005,7.07672411862088e-05,0.00014224791060882117
ResidualNeuralNetwork,0.0001,8.0,45.0,True,300.0,,,,,0.0014646737455571972,0.0025530637435193333,0.0003396142156993818,0.0006903426827124829,0.00030492400785662094,0.0005388897303943685,6.961747702723243e-05,0.0001402806360123935
ResidualNeuralNetwork,0.0001,8.0,45.0,True,301.0,,,,,0.0014396551645027016,0.002546649121638364,0.00033141131389815854,0.0006764754184387015,0.0003014781846190399,0.0005381122592967154,6.849427187860494e-05,0.000138471861974891
ResidualNeuralNetwork,0.0001,8.0,45.0,True,302.0,,,,,0.0015228427243682574,0.0025689731229026364,0.0003566596914762221,0.0007353782560090598,0.000310508388714649,0.000540992199892625,7.080693410413284e-05,0.0001473182114468752
ResidualNeuralNetwork,0.0001,8.0,45.0,True,303.0,,,,,0.0014607395578480366,0.002551896017302507,0.00033822665049594905,0.0006934241303857767,0.00030218032653119687,0.0005385759223824884,6.882896059446257e-05,0.0001398909666306889
ResidualNeuralNetwork,0.0001,8.0,45.0,True,304.0,,,,,0.0014476058243205712,0.00254680131966213,0.00033067661167690587,0.0006851689808023801,0.000299419635389693,0.0005379012331487034,6.805457717003527e-05,0.0001381736379267392
ResidualNeuralNetwork,0.0001,8.0,45.0,True,305.0,,,,,0.0015213844723671486,0.002563865117306979,0.000352301945288976,0.0007268169297362274,0.00030901150481720175,0.0005394611557860259,6.952339587507222e-05,0.00014290698575523665
ResidualNeuralNetwork,0.0001,8.0,45.0,True,306.0,,,,,0.0015547426429184728,0.0025725509010770787,0.0003631203054632031,0.0007413649146661819,0.0003139491913453588,0.0005416723917115409,7.227333789726474e-05,0.00014640277407240032
ResidualNeuralNetwork,0.0001,8.0,45.0,True,307.0,,,,,0.0015709581989912116,0.002571548493403309,0.00036017165618872494,0.0007395751352580088,0.00031872113759948237,0.0005408883737425277,7.077809573826442e-05,0.00014558412395718927
ResidualNeuralNetwork,0.0001,8.0,45.0,True,308.0,,,,,0.0014703544618198706,0.0025560818378280543,0.0003408165472858357,0.000702547624051196,0.00030014380772480105,0.0005374871334939633,6.676621915837826e-05,0.00013740868822262293
ResidualNeuralNetwork,0.0001,8.0,45.0,True,309.0,,,,,0.001576815573674328,0.0025736076651879077,0.0003637698180270645,0.000745272955054757,0.0003179726253622626,0.000541861969826999,7.155886537463196e-05,0.0001476867942797206
ResidualNeuralNetwork,0.0001,8.0,45.0,True,310.0,,,,,0.0014941218139240577,0.0025571196709039076,0.000344264455748804,0.0007053134763765635,0.00030744232418080866,0.0005380654672406754,6.781173041567326e-05,0.00013796510199973525
ResidualNeuralNetwork,0.0001,8.0,45.0,True,311.0,,,,,0.001524566854320982,0.0025656965543638987,0.0003554517133805737,0.0007243391196682768,0.0003045635282832657,0.0005391742180621207,6.87665444098393e-05,0.00014101018039685377
ResidualNeuralNetwork,0.0001,8.0,45.0,True,312.0,,,,,0.0015387342036145288,0.002566000388103461,0.00035762086323222274,0.0007183149269541855,0.00031070909249493375,0.0005409248032659854,7.009525303892048e-05,0.00014552148686586364
ResidualNeuralNetwork,0.0001,8.0,45.0,True,313.0,,,,,0.0015972802099191918,0.0025798262290234837,0.0003775759781681517,0.000749046135248628,0.0003161400436069766,0.0005421149280835998,7.22634774253696e-05,0.00014802261263212424
ResidualNeuralNetwork,0.0001,8.0,45.0,True,314.0,,,,,0.001534038932068543,0.002569145938885287,0.00035916393001874286,0.0007309370539473288,0.0003090510671993472,0.0005408376856955556,7.073899525195119e-05,0.00014568322069561385
ResidualNeuralNetwork,0.0001,8.0,45.0,True,315.0,,,,,0.0015661273175065623,0.0025734704620433303,0.0003668293356895447,0.0007328891997817178,0.0003161501852328565,0.0005420335139225756,7.160963375131396e-05,0.00014806394226788832
ResidualNeuralNetwork,0.0001,8.0,45.0,True,316.0,,,,,0.0016822402582228559,0.0026005823282325793,0.0004017204983429339,0.0008086136676980264,0.0003427036126668884,0.0005486773834074282,7.947065398056874e-05,0.0001672765596536292
ResidualNeuralNetwork,0.0001,8.0,45.0,True,317.0,,,,,0.0015600795078577485,0.002574937710971952,0.000367813655790293,0.0007287891312215313,0.0003204497325452512,0.0005434817380982268,7.335539917258239e-05,0.0001500907311381677
ResidualNeuralNetwork,0.0001,8.0,45.0,True,318.0,,,,,0.0015231056970620306,0.002565700865391665,0.0003524365243296953,0.0007128684119608417,0.00031207981858292035,0.000541791239517397,7.101708666654932e-05,0.0001463598679660787
ResidualNeuralNetwork,0.0001,8.0,45.0,True,319.0,,,,,0.0015019535456063612,0.0025595184767021324,0.0003461888610566937,0.0006933961087052927,0.0003080684340225076,0.0005404691731512065,6.979247027972959e-05,0.00014229191120744073
ResidualNeuralNetwork,0.0001,8.0,45.0,True,320.0,,,,,0.0015667332980617787,0.0025736946354872024,0.00036577409449613317,0.0007268508556503919,0.0003218441759800975,0.0005430028926972752,7.318428182858984e-05,0.00014842436159396107
ResidualNeuralNetwork,0.0001,8.0,45.0,True,321.0,,,,,0.001556758798143399,0.0025748704214515927,0.00036643447834740645,0.0007389541598236036,0.00032413383378494137,0.0005437603616971533,7.527655949489768e-05,0.00015121228450713453
ResidualNeuralNetwork,0.0001,8.0,45.0,True,322.0,,,,,0.0015606156685067424,0.00257280281504745,0.0003684902294251904,0.0007208236171014654,0.0003239293946731444,0.0005432493040825158,7.419966442405053e-05,0.00014877916788155177
ResidualNeuralNetwork,0.0001,8.0,45.0,True,323.0,,,,,0.0015106729741366405,0.002564375692943357,0.00035482160044166276,0.0007110269939374624,0.00031203718358936976,0.0005409706313655062,7.152155222436489e-05,0.00014388381511053306
ResidualNeuralNetwork,0.0001,8.0,45.0,True,324.0,,,,,0.0015778477836704853,0.002575685205699513,0.00037032349398301084,0.0007379674967729821,0.00032325145208610676,0.0005441215240730429,7.375140958076539e-05,0.00015369617955061303
ResidualNeuralNetwork,0.0001,8.0,45.0,True,325.0,,,,,0.001581239625342987,0.0025780986315049464,0.0003730041800804858,0.000739541584215824,0.00032867858753692753,0.0005443761290886974,7.558592929030365e-05,0.0001514205191977262
ResidualNeuralNetwork,0.0001,8.0,45.0,True,326.0,,,,,0.0015191105926561656,0.0025642150603000474,0.00035573279707686706,0.0007067794132532563,0.00030964713372952856,0.0005405435584626108,7.060592908743578e-05,0.00014217439888301243
ResidualNeuralNetwork,0.0001,8.0,45.0,True,327.0,,,,,0.001495504341785263,0.0025567365517406345,0.00034512281886436657,0.0006937012544967843,0.000303553060861932,0.0005392073540674709,6.885137258353581e-05,0.00013947499931019273
ResidualNeuralNetwork,0.0001,8.0,45.0,True,328.0,,,,,0.0015821228237272058,0.0025782495174767836,0.00036686330846270675,0.0007562844445870358,0.00032513978266009104,0.0005445140552006642,7.363782839151727e-05,0.00015628702356166273
ResidualNeuralNetwork,0.0001,8.0,45.0,True,329.0,,,,,0.0015165007339333588,0.0025654268339744906,0.0003539017348919275,0.0007172093357679978,0.00031281196364173994,0.0005414424077519831,7.143189924746511e-05,0.00014598460772609454
ResidualNeuralNetwork,0.0001,8.0,45.0,True,330.0,,,,,0.0014930344977468815,0.0025592388222052615,0.0003450632142195912,0.0007049053813676414,0.0003047470013407684,0.0005396057090990626,6.930200719447792e-05,0.00014143754449494765
ResidualNeuralNetwork,0.0001,8.0,45.0,True,331.0,,,,,0.0016062906328237281,0.0025872486942219285,0.00037890778116460115,0.0007763394394760611,0.0003330420170511518,0.0005462416259426312,7.642267869328553e-05,0.00015957041008453165
ResidualNeuralNetwork,0.0001,8.0,45.0,True,332.0,,,,,0.0015644873463132847,0.0025743679055627786,0.0003665083281274112,0.0007322538854940882,0.00032518131312012994,0.0005437695594489414,7.41931928617935e-05,0.0001509323254267803
ResidualNeuralNetwork,0.0001,8.0,45.0,True,333.0,,,,,0.0015096409515764728,0.002563090444360889,0.0003511621938936365,0.0007068589798309518,0.0003117161057387401,0.0005408035054039762,7.11133015766298e-05,0.0001425429515922166
ResidualNeuralNetwork,0.0001,8.0,45.0,True,334.0,,,,,0.0014726582375712365,0.002553137780735328,0.0003376053704780603,0.0006856191551910257,0.0003035259495848273,0.0005388559919161938,6.857322092165523e-05,0.00013813491900654815
ResidualNeuralNetwork,0.0001,8.0,45.0,True,335.0,,,,,0.001673072951394807,0.002601139762866422,0.00039756968148849293,0.0008075101383077274,0.0003416000431117343,0.000548399924589296,7.880452990210603e-05,0.0001647612556935642
ResidualNeuralNetwork,0.0001,8.0,45.0,True,336.0,,,,,0.0015424585567330414,0.0025662365574506845,0.0003603533753808939,0.0007169900825188595,0.0003254115782336726,0.000541473214195745,7.28498190400414e-05,0.00014507687196256016
ResidualNeuralNetwork,0.0001,8.0,45.0,True,337.0,,,,,0.0015133171336455915,0.0025622756601129688,0.0003538255187325508,0.0007100950153368824,0.0003072854201748686,0.0005398953378682509,7.018276221668624e-05,0.00014165167337800615
ResidualNeuralNetwork,0.0001,8.0,45.0,True,338.0,,,,,0.0016051142845513685,0.002580964340353912,0.00036661237853128205,0.0007801151969147928,0.00033215114048549106,0.0005444754166101831,7.361060164045452e-05,0.00015785061124200126
ResidualNeuralNetwork,0.0001,8.0,45.0,True,339.0,,,,,0.0015404137238016668,0.002565539483004396,0.00035411604451683333,0.0007203164621719025,0.00031869603456512614,0.0005424331140646716,7.25514042088285e-05,0.00014866060122968052
ResidualNeuralNetwork,0.0001,8.0,45.0,True,340.0,,,,,0.0015560217061132756,0.0025694803246911965,0.00036524559529322497,0.0007276331666130689,0.0003147090300716801,0.0005413901532756672,7.216483756217032e-05,0.0001455902089327172
ResidualNeuralNetwork,0.0001,8.0,45.0,True,341.0,,,,,0.0015863346978553436,0.002571965913352726,0.00036991685160301014,0.0007290633032156986,0.00032471967835953294,0.0005436052450272594,7.408419548661883e-05,0.00015200336144940873
ResidualNeuralNetwork,0.0001,8.0,45.0,True,342.0,,,,,0.0015430424198414545,0.0025656481958785146,0.00036037040862647244,0.0007117295977454516,0.0003171762767827736,0.0005420055190186616,7.246942271922798e-05,0.0001468140119812238
ResidualNeuralNetwork,0.0001,8.0,45.0,True,343.0,,,,,0.001518750528119645,0.0025627719906141174,0.00035470133682466903,0.0007122790194907278,0.0003047390085346294,0.0005397866517707023,6.922701438964217e-05,0.00014282264960101352
ResidualNeuralNetwork,0.0001,8.0,45.0,True,344.0,,,,,0.0015317242850297651,0.002561517668969976,0.00035765111071508636,0.0007037589759946619,0.0003122391525625861,0.0005398590690042131,7.113146613228996e-05,0.00014020877104563853
ResidualNeuralNetwork,0.0001,8.0,45.0,True,345.0,,,,,0.0015042456066083607,0.0025562885797248695,0.00034885452884548114,0.0006983542592270569,0.0003039720606289784,0.0005385894579386133,6.885985238854133e-05,0.00013856599835372678
ResidualNeuralNetwork,0.0001,8.0,45.0,True,346.0,,,,,0.0016579732954876978,0.0025947779979345934,0.0003945260490261534,0.0007951883774883343,0.0003266293364715062,0.0005448287468393536,7.470710218113388e-05,0.00015670004880653237
ResidualNeuralNetwork,0.0001,8.0,45.0,True,347.0,,,,,0.0015823953556564619,0.002576666807978408,0.0003691689351444724,0.0007485215956310056,0.000321687874446982,0.0005434277163682922,7.28142580815724e-05,0.00015294820953893533
ResidualNeuralNetwork,0.0001,8.0,45.0,True,348.0,,,,,0.0015364360509428588,0.002566453420890952,0.00035648741437204227,0.0007210730944039687,0.0003151662868630854,0.0005415442256593319,7.122983990332508e-05,0.00014689754483834753
ResidualNeuralNetwork,0.0001,8.0,45.0,True,349.0,,,,,0.0015085415457779506,0.0025601568836835947,0.00034847295602912425,0.0007058987452549005,0.00031226170512865174,0.0005406571848373207,7.023923400277397e-05,0.000144475142187828
ResidualNeuralNetwork,0.0001,8.0,45.0,True,350.0,,,,,0.0016115082884734532,0.002583943822848722,0.00038035040569005523,0.0007607898903342913,0.00032479099105953206,0.0005440661367380395,7.46276460567896e-05,0.00015354397483270446
ResidualNeuralNetwork,0.0001,8.0,45.0,True,351.0,,,,,0.0015351509897963806,0.002564736507223837,0.0003586961366470505,0.0007246486702055301,0.00030961496168069763,0.0005402073384616574,7.0474359063768e-05,0.00014413634159494282
ResidualNeuralNetwork,0.0001,8.0,45.0,True,352.0,,,,,0.0015544877299722636,0.002568023197306027,0.0003596479131740594,0.0007274072125272931,0.00031432194128190735,0.0005412627905205575,7.047250645983251e-05,0.00014737811732806286
ResidualNeuralNetwork,0.0001,8.0,45.0,True,353.0,,,,,0.0015621961287732393,0.0025770831033118864,0.0003656323694583005,0.0007589566257764709,0.00031651080538320413,0.0005425563398397193,7.178835731471645e-05,0.00015154617494649963
ResidualNeuralNetwork,0.0001,8.0,45.0,True,354.0,,,,,0.0015383242811047057,0.002569595035516991,0.00035816913693206115,0.0007286489291011163,0.000313868741140854,0.0005416868510593301,7.037976078910005e-05,0.00014798063031746692
ResidualNeuralNetwork,0.0001,8.0,45.0,True,355.0,,,,,0.0015403397803036671,0.002570258371485104,0.00035962396822635483,0.000731612854408768,0.0003178328516669672,0.0005416885781480939,7.141444761798066e-05,0.0001469365850773783
