Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train VAE BCE Loss,train VAE BCELogits Loss,train VAE MSE Loss,train VAE MAE Loss,train VAE SSIM Loss,train VAE N White MAE Loss,train VAE N Black MAE Loss,train VAE S White MAE Loss,train VAE S Black MAE Loss,train VAE T White MAE Loss,train VAE T Black MAE Loss,train VAE X White MAE Loss,train VAE X Black MAE Loss,train VAE _ White MAE Loss,train VAE _ Black MAE Loss,test VAE BCE Loss,test VAE BCELogits Loss,test VAE MSE Loss,test VAE MAE Loss,test VAE SSIM Loss,test VAE N White MAE Loss,test VAE N Black MAE Loss,test VAE S White MAE Loss,test VAE S Black MAE Loss,test VAE T White MAE Loss,test VAE T Black MAE Loss,test VAE X White MAE Loss,test VAE X Black MAE Loss,test VAE _ White MAE Loss,test VAE _ Black MAE Loss
VariationalAutoencoder,0.0001,8.0,45.0,True,262.0,0.0006516030374562965,0.0004834033890233207,9.331823329157585e-06,2.7240520077092306e-05,0.0012438181797587578,1.4298363285003646e-05,7.620203306250816e-05,1.2278165216394512e-05,6.114078730826751e-06,2.676227965926867e-05,0.000518275078416192,1.9873579025188224e-05,0.0003203707282755253,4.126403525953666e-06,0.0,0.002987245718638102,0.002285476188239811,5.5733863147174784e-05,0.00014685860501145417,0.005687718771797378,6.477177471109906e-05,0.0003883341245306363,5.8911436196393186e-05,6.562431559622662e-05,0.000136224424126763,0.002362563175225408,0.00011810864198882625,0.0026712801846318275,1.96742186756254e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,263.0,0.0006478360560383758,0.0004833650315868244,9.146821496862608e-06,2.7122909850830015e-05,0.0012420658116997004,1.45202414747679e-05,7.862623811089446e-05,1.208305313701257e-05,9.834902571900835e-06,2.6100503426356457e-05,0.0005302707943312242,1.8672959884061325e-05,0.00030470512947946226,5.48149920959839e-06,0.0,0.0029870618439320497,0.0022845011462205612,5.354919710999015e-05,0.0001457589883474434,0.005695482196762219,6.855224733645061e-05,0.0004165575564282495,5.790440119662375e-05,7.221033011779846e-05,0.00013833613656226944,0.002312936685370199,0.00011866487000348434,0.0025529342252503403,1.9485252446629716e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,264.0,0.0006386578645346299,0.0004830936778266475,8.992262741907266e-06,2.6520394351122514e-05,0.001246737781295836,1.313182402331874e-05,7.292880322733979e-05,1.104144665671166e-05,6.887963232446231e-06,2.6013762401442e-05,0.000522260797634279,2.0523655988938727e-05,0.000283546283881298,4.113221922613218e-06,0.0,0.0029877038121973194,0.002286704456281362,5.777307885622828e-05,0.00014969639761267968,0.00567679170639036,6.408154753581532e-05,0.000381201482231512,5.7747915574589615e-05,8.562042629756268e-05,0.00015201093921871306,0.0022273185493061377,0.00012066707296191521,0.002719198757747434,1.9442619544998655e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,265.0,0.0006392180839317506,0.00048308773342811196,8.982631335200647e-06,2.6261323505656096e-05,0.001245779150169268,1.3358783067236693e-05,8.584787903448963e-05,1.1658370042987911e-05,6.083867856554908e-06,2.523344461969288e-05,0.0005226691938796133,1.913666313468928e-05,0.00031147937408354726,4.159182754428078e-06,0.0,0.002996317058239343,0.002283986446992406,5.318569429453064e-05,0.00014382833907814147,0.005701888867789305,6.401674154232133e-05,0.00039939029411699786,5.8047965450106926e-05,6.0408721742390084e-05,0.00012797463989857607,0.0025038945974793824,0.00011477226965457389,0.0026369291656422166,1.8357199692876083e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,266.0,0.0006421281481688877,0.00048326490060338436,9.198257614258487e-06,2.6781649160577923e-05,0.001245538136642099,1.3585206161371138e-05,7.958918046758502e-05,1.1769402019097156e-05,6.80855731417066e-06,2.6545344256969154e-05,0.0005425784305099528,2.0037931101421782e-05,0.00028648022612471464,4.097741508901601e-06,0.0,0.0029982834492089613,0.0022851862247634984,5.4827457844461286e-05,0.00014766320914217512,0.005693023152165318,6.776149589685524e-05,0.0004117726436201132,5.526995907227198e-05,6.830065552168672e-05,0.0001543596996076452,0.0023010626154125863,0.00011611500251218208,0.0025825519231880236,1.890420380675193e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,267.0,0.0006579594872389842,0.0004830150752054713,8.842046811895551e-06,2.623935332998754e-05,0.0012445890374515928,1.3743853573047247e-05,8.087903462008967e-05,1.161189930578769e-05,5.758774775579933e-06,2.5793804593805998e-05,0.0005354088834032537,1.9283786998444168e-05,0.0002839589978485416,3.9279207366335425e-06,0.0,0.0030232992187236092,0.0022843884971906554,5.324693314684262e-05,0.00014525204428336906,0.005695544247818049,6.036963548112965e-05,0.0003769539249768047,5.7633556191276455e-05,6.292968894700584e-05,0.00013797671633696405,0.0022169889519049685,0.00011740137571058933,0.0027268064097038607,1.916436935370823e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,268.0,0.0006396088478057532,0.00048327172862872925,9.384788848921616e-06,2.7183280138153272e-05,0.001242125278884896,1.426544316574891e-05,6.712005144823594e-05,1.2492673155271782e-05,5.19572532512348e-06,2.8426171533984315e-05,0.0005380849873601909,1.92213155871453e-05,0.00029833508389336724,4.090027346443937e-06,0.0,0.0030016814762691283,0.002286526392090995,5.755524309176319e-05,0.00015131688717776124,0.005678233190001385,6.772359868265548e-05,0.00042870739158594386,5.9816013998205553e-05,7.438849446908482e-05,0.00014333838140064814,0.0024113383308146737,0.00012642494256391465,0.0025804610747211386,1.871317431752412e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,269.0,0.0006494855864671362,0.000483064919790489,8.918826952777461e-06,2.6583144406102737e-05,0.0012464446891230847,1.3057254204611895e-05,7.103872548216437e-05,1.3088841352742315e-05,7.013211684487258e-06,2.591748473377562e-05,0.0005031492751884975,2.014063765618679e-05,0.00029305169845848393,3.980978823836762e-06,0.0,0.0030262966950734458,0.0022837932004868607,5.2877613958322776e-05,0.0001449020544313035,0.005697514278825643,6.459776382401305e-05,0.00035118806006023716,5.584065480239736e-05,6.701719929587166e-05,0.00013736913086108443,0.002332495630912061,0.00012204817162369782,0.0025315526521430824,1.8657807483331964e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,270.0,0.0006464787249295217,0.00048299286404067295,9.064061813197046e-06,2.6488465801724846e-05,0.0012472139545047448,1.692033882411021e-05,8.33848195095268e-05,1.2410259893480338e-05,6.381586078564433e-06,2.5714398675530426e-05,0.0004924172661053846,1.9773682755119397e-05,0.0002932818229950342,4.2181362892498545e-06,0.0,0.00301709808643509,0.0022854988679945846,5.583176330762839e-05,0.00014757895666473318,0.005688863412684552,6.271735911474288e-05,0.0004129201736090318,5.70158784588178e-05,6.102631747160318e-05,0.00013831447599069128,0.0023103645012813546,0.00012248100818328139,0.0026390565641271242,1.9956368414111108e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,271.0,0.0006513223654497666,0.0004831748911633967,9.128788104556963e-06,2.6678920013081995e-05,0.00124478750235545,1.3280145301812422e-05,7.723941595727864e-05,1.1854803797128709e-05,5.632424927906528e-06,2.653247644155816e-05,0.0005208928228388578,1.956891730387577e-05,0.00031235225679418147,4.125421369734479e-06,0.0,0.0029928989755282614,0.0022853939038402628,5.631400096528935e-05,0.00014799740751209498,0.005688364024434955,6.681749210605081e-05,0.0003891326018474387,6.09109564772192e-05,7.737242271127941e-05,0.0001369288554356533,0.002354512424588953,0.0001193645568388813,0.0025740968731214416,1.914936422411376e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,272.0,0.000641599980326033,0.0004834518680032694,9.273082856339907e-06,2.7298600967682277e-05,0.0012387180851972622,1.4723498233646717e-05,9.058940041097348e-05,1.1631716896260203e-05,6.057537911394536e-06,2.6206157077354883e-05,0.0005156552454210678,1.96043314095938e-05,0.00031757983316308406,6.166875432684736e-06,0.0,0.0029838819923640797,0.0022839950690479397,5.31336690925952e-05,0.00014558395827716253,0.005703682859435387,6.182167866507416e-05,0.00035205197596699936,5.8048340322086644e-05,4.989271924930548e-05,0.0001408559205771992,0.002154737336080779,0.000122871495923906,0.0026188140395302442,1.9317699315131835e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,273.0,0.0006511378882708897,0.0004831211505874469,9.113932756400815e-06,2.6724080371888822e-05,0.0012445180195837506,1.3946549279108202e-05,5.979146657767643e-05,1.0999668931784335e-05,9.722675063780376e-06,2.6475655723292874e-05,0.0005112420918163906,2.1249600598272287e-05,0.00030368458067953107,3.996714974710883e-06,0.0,0.0030294919163925843,0.002284566561381022,5.351370141941046e-05,0.0001469052531434305,0.005688444056160598,6.80827611834748e-05,0.0004137030468796784,5.636623703271338e-05,7.176837948320797e-05,0.00014093230074306703,0.002264284300354292,0.00012367484657644477,0.0024983598001348147,1.908839188234986e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,274.0,0.0006514325376469492,0.0004830586540731137,8.953172296807773e-06,2.6405816571410453e-05,0.001243364761379996,1.3349866469433365e-05,7.194657169904992e-05,1.2357917556544198e-05,6.891342728446436e-06,2.6080754869228426e-05,0.0005108883197738154,1.9009934231197096e-05,0.00030674289339636214,4.168252166953048e-06,0.0,0.0030246817465848144,0.0022839487723584446,5.2609457487955034e-05,0.00014449661867048754,0.005700377702077592,6.467812114729072e-05,0.0004166354829410337,5.475374278407427e-05,6.612205186729911e-05,0.00012788854820548363,0.002305033634293754,0.00012232882187426466,0.002539504624012881,1.8966332980015744e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,275.0,0.0006523779380032316,0.0004829257084031632,8.716613852552005e-06,2.5680396615494937e-05,0.00124692004234313,1.2185592756599108e-05,7.066746164524973e-05,1.2103207108145454e-05,8.303983352897623e-06,2.3605394857431035e-05,0.000548120457528415,1.7149825743587834e-05,0.00032229546829053976,4.621048462941158e-06,0.0,0.003042646549032919,0.0022842318007031326,5.397525668706534e-05,0.00014507127398589873,0.005694382288646862,6.200688299517961e-05,0.0003657406371719432,5.918752355208187e-05,9.438922663904586e-05,0.00014303960843281175,0.0022432539822920313,0.00011400515272182488,0.0025532821064475197,1.9167883778518102e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,276.0,0.0006574228044468759,0.00048307500116908644,8.844382649242396e-06,2.621357251370371e-05,0.0012451774108945203,1.296069663811244e-05,7.475105257368473e-05,1.1936494091530694e-05,6.114145253867795e-06,2.5380445478579427e-05,0.0005371562554187209,1.859033450162957e-05,0.000309261711781237,4.0429566467226035e-06,0.0,0.0030316691728507947,0.002284816600991495,5.35596583811742e-05,0.00014608071050928824,0.00569862467637984,6.092228463985635e-05,0.00040491342357119674,5.352476014281219e-05,8.136162874083848e-05,0.00013876488467432418,0.0022801125199539856,0.00012101402869389492,0.0025841269478108146,1.9525518968888798e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,277.0,0.0006571969976322349,0.000482946071984633,8.974639784213345e-06,2.6160853631252226e-05,0.0012475386116292458,1.3330020010471344e-05,8.139430954449903e-05,1.1334417894924427e-05,6.714697696288641e-06,2.595630155580063e-05,0.0005010888181285395,1.8719528523095533e-05,0.00030437240382089124,4.031079146016962e-06,0.0,0.0030161877098323414,0.0022826757071153173,5.131555756307998e-05,0.0001435227246966752,0.005707930689794203,6.324667249273204e-05,0.00038434703301333783,5.6042195350494024e-05,4.862400017819315e-05,0.00014083151875426934,0.0020715440594175328,0.00012206262762441575,0.002446030483305829,1.9275335852736197e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,278.0,0.0006559597594397408,0.00048311568816717103,9.247316474300831e-06,2.665608880333502e-05,0.0012449542149477772,1.4382720776805981e-05,8.786983808095886e-05,1.2053544520126842e-05,5.2672680316748965e-06,2.598266225217809e-05,0.0005208968393243548,1.9247397639841404e-05,0.00031471230350736017,4.122314241657038e-06,0.0,0.003051362322561396,0.0022838552417995045,5.503430517402085e-05,0.00014400195166374902,0.0057081381462471955,6.502176160519978e-05,0.0003893786115841296,5.9183171522692316e-05,5.8280807808510165e-05,0.00013452344251878607,0.002363550775455979,0.00011190442872122399,0.00263349027753626,1.8373071713923657e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,279.0,0.0006530671669145158,0.0004825082750654606,8.138108150054502e-06,2.531397515390761e-05,0.0012497509471909656,1.303733996745711e-05,7.54217403837934e-05,1.1386263191780311e-05,5.514980381670988e-06,2.4532984610837746e-05,0.0004769037515326652,1.8465033960792254e-05,0.00028568781370101273,3.979830673802895e-06,0.0,0.003069334809885085,0.0022829679198235085,5.2763067139019756e-05,0.0001433822531370247,0.005713804300093762,6.05851634399696e-05,0.00036182580222873567,5.880318019749983e-05,6.803216518096204e-05,0.00014207102124046229,0.002181222603755927,0.00011799890993151275,0.0024658535261574033,1.8306432362153845e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,280.0,0.0006545512181408001,0.0004829769185932499,8.84728707031741e-06,2.626802350552577e-05,0.0012449274600692844,1.3388901687857275e-05,7.020903505244346e-05,1.1353463567090484e-05,7.421063821551935e-06,2.6290267304268808e-05,0.0005266355134727499,1.8579919252675176e-05,0.00027808161437350786,4.150111772963461e-06,0.0,0.0030407714393903625,0.002285385656656709,5.605979676141679e-05,0.0001484103758567534,0.005687002741464148,6.364642074273067e-05,0.00040378501205324375,5.537508723308455e-05,5.778133775453148e-05,0.00015620063732630051,0.002248059278764065,0.00012081185554933248,0.002579089793019325,1.934616615609178e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,281.0,0.0006634599837974075,0.0004831847717177193,9.408190525124337e-06,2.6670887042088007e-05,0.0012471079236737136,1.3354922220552707e-05,7.382433891617705e-05,1.1852383864616769e-05,6.343805384282475e-06,2.4730598207593286e-05,0.0005350627828479777,1.8826062035448148e-05,0.0002902853239900018,4.158091400009442e-06,0.0,0.003030336315526902,0.0022833491646268834,5.2999142768248075e-05,0.00014196953636670263,0.005704637534518735,6.236482716206485e-05,0.0003526843381377886,5.465997207277226e-05,6.577900300423305e-05,0.00012815179033849226,0.002418114516720082,0.00011163623124923347,0.002660498116751137,1.9914359322883797e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,282.0,0.0006504870971258117,0.0004822524651041571,8.042480023402089e-06,2.494429531846085e-05,0.0012522955279586552,1.3356659350530157e-05,5.8104663163503866e-05,1.1813151587373163e-05,4.5351625101344605e-06,2.5077060246563988e-05,0.00046843278279523,1.8480507471169422e-05,0.0002861890108437551,3.964488326780237e-06,0.0,0.0030343176433875125,0.002281627377624032,5.1092795746506385e-05,0.0001414179005337961,0.005719756464149691,6.664587688521019e-05,0.000319139504770063,5.4165838087129895e-05,5.821495334494789e-05,0.00013402082119722786,0.002111849732368997,0.00012060140007696812,0.002420674330033596,1.8434114344183753e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,283.0,0.0006615912335902212,0.0004831046428320543,9.099307728584885e-06,2.6390511251363472e-05,0.0012425391928548946,1.2832169102208634e-05,6.557486931268738e-05,1.229722846068462e-05,6.832537615315291e-06,2.532961685461497e-05,0.0005363451663374579,1.8406006685807056e-05,0.0003370008057339815,5.066055914944394e-06,0.0,0.0030498007933298745,0.0022824082359577873,5.126434067885081e-05,0.00014132446369285103,0.005721135063917599,6.150929901584889e-05,0.00039371651298594925,5.4564895166915916e-05,5.99516825106159e-05,0.00012542258174914233,0.0022775572051042282,0.00011607963568384542,0.0024514492577726735,1.8964039817827302e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,284.0,0.0006642371737410759,0.0004825539023407065,8.392923403621684e-06,2.5523911830228615e-05,0.0012491533455766314,1.3981324512601863e-05,6.693088502254127e-05,1.2286291068615618e-05,6.320748247226294e-06,2.4817886478656706e-05,0.0004786920113704918,1.9561403965692956e-05,0.00027377025859375205,4.2583463296816356e-06,0.0,0.0030612424484588816,0.0022824429116159116,5.243686994291702e-05,0.0001427003024321682,0.005710795029554745,6.278944582496799e-05,0.000361185684893866,5.402520837836296e-05,5.6778414631789587e-05,0.00013259241837750441,0.0022533429118822205,0.00012116137681142339,0.0025312267009567164,1.9885533717724513e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,285.0,0.0006663043784966687,0.0004827468141391271,8.667942834390462e-06,2.567513752979731e-05,0.001246478558566981,1.2490062439698735e-05,6.229589590325832e-05,1.2679582818177832e-05,6.816820605504866e-06,2.4205934748334704e-05,0.0005151027778409562,1.899361600371384e-05,0.00027820409709873866,4.111542843402718e-06,0.0,0.0030458837560137864,0.002282532880891044,5.135838082938824e-05,0.00014235127318955069,0.00571204470595283,6.212825365598846e-05,0.00034958653667437956,5.7407414669510705e-05,6.379095732041125e-05,0.00013253981915285003,0.0021891515209989726,0.00011921476033873528,0.0025253490831866955,1.88814039757979e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,286.0,0.000667998170595606,0.00048302616070544305,8.97457451632402e-06,2.63598579361111e-05,0.0012477775142452879,1.3545996476858453e-05,6.976312483256718e-05,1.2003125075622389e-05,9.346010309023998e-06,2.4940876285181534e-05,0.0005339100113454855,1.8384320174426724e-05,0.0002783097708321646,4.017935197228049e-06,0.0,0.0030482953074593214,0.0022824732762462686,5.24384338619574e-05,0.00014177204912188668,0.00571501067407273,5.9797604269576525e-05,0.00035188171379971054,5.7385689666811026e-05,6.263410239099706e-05,0.0001414599213397728,0.0022945733940076527,0.00011471708147030956,0.0024597627936669116,1.8705477727190504e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,287.0,0.0006556609329187646,0.00048283822934903865,8.83720255384066e-06,2.601914700231141e-05,0.0012458348262301385,1.3484165192935665e-05,7.482819419826138e-05,1.2011916158253935e-05,6.073724347947421e-06,2.5252635889458207e-05,0.0005184852611022497,1.7913019490450862e-05,0.0002986660824631745,3.8710265919927636e-06,0.0,0.0030685820669498084,0.0022809218685581997,4.934586303414039e-05,0.00014040656622100927,0.0057200091150537554,6.041515313979215e-05,0.00036088817711896117,5.551716371339822e-05,4.982682378412043e-05,0.00013763900354223432,0.0022562927794906327,0.0001183157001838744,0.002349427286184059,1.7665373454303863e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,288.0,0.0006495919831679516,0.0004826252351231331,8.480126951944152e-06,2.566552306763888e-05,0.0012512920159641599,1.3717342258463652e-05,6.899399798353406e-05,1.1639351984159645e-05,5.970554014622683e-06,2.4453425564052603e-05,0.0004954862626736376,1.873658101433371e-05,0.00027901627063108583,4.086295466598957e-06,0.0,0.0030417253011427586,0.0022822549133180822,5.3203559287314146e-05,0.0001421765945617508,0.005711977108505957,6.38717363746661e-05,0.0003108636200802881,5.568818148202116e-05,7.213646862304436e-05,0.00014309101275303078,0.0022815171652619945,0.00011509618247455021,0.002489058289138026,1.755334384177091e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,289.0,0.0006631823241550004,0.00048275243721882286,8.536376576177836e-06,2.5756526587787022e-05,0.0012518162269827618,1.2480768041228348e-05,6.320023271594086e-05,1.1885310259630095e-05,5.445387867101119e-06,2.4427677381713436e-05,0.00048264314864844966,1.8308776357986855e-05,0.0003177674833655036,4.035489121577489e-06,0.0,0.0030775533157324643,0.002282041423725632,5.188689174704582e-05,0.0001403539904258536,0.005718863489376569,6.322213009280979e-05,0.00037668706298624193,5.616395259803196e-05,5.714021295121631e-05,0.000126238596045746,0.0022810440768235886,0.00011405242173551763,0.002461463212966919,1.876476021635832e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,290.0,0.0006679508965613065,0.00048261836693293324,8.537215645101192e-06,2.550999470798153e-05,0.0012510472840271993,1.2221535281190333e-05,6.669537337481815e-05,1.1968442723355846e-05,6.93121889852128e-06,2.4214191136334464e-05,0.0005046620442860852,1.785757190816486e-05,0.00030310496165745983,4.027672350466894e-06,0.0,0.003117180845272616,0.0022846567180921447,5.6522628936752584e-05,0.00014590737907766547,0.005706863416391682,5.632869711836929e-05,0.00039453584255662354,5.6878669456865804e-05,6.494860299540765e-05,0.00013298769745061982,0.0023558576526881763,0.00011935551305237056,0.002591554286344996,1.8959796149869385e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,291.0,0.0006555307987886619,0.00048261591687678005,8.3420295117679e-06,2.5360147164998992e-05,0.0012508043122450652,1.2763173412280584e-05,6.587818425620663e-05,1.0546075928243345e-05,8.646329749385624e-06,2.3397027120757296e-05,0.0005150404018211879,1.868307013114829e-05,0.00028360498481683655,4.093111881790457e-06,0.0,0.0030328400854794484,0.0022841127788495717,5.380223569630077e-05,0.00014446624232538092,0.00569886688666768,6.395455965268536e-05,0.00037851519648384,5.896719840337645e-05,5.794383890036517e-05,0.00012455998960905854,0.002538644105383435,0.00011703407145896048,0.0025257258295263135,1.9236609820018776e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,292.0,0.0006787217852240303,0.0004824791555456074,8.477944243106881e-06,2.5487868893499965e-05,0.0012497291638409332,1.4428674391498462e-05,5.334732185476874e-05,1.210584669220801e-05,7.086193108695215e-06,2.5367783508050153e-05,0.00047495165925141614,1.8805234047842796e-05,0.0002790659947215386,4.332760195787544e-06,0.0,0.0030866480848324375,0.0022847414391595614,5.7010682967473874e-05,0.0001463814398402688,0.005690160259633573,6.254203031835316e-05,0.00034068431119498965,5.63037154153458e-05,6.394841526664279e-05,0.0001363532746550422,0.0022880133217985524,0.00012128183957915635,0.0027622192535760267,1.9965142761386415e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,293.0,0.0006668486524463664,0.000482557236023669,8.568422482261118e-06,2.5484658215405807e-05,0.0012501462154386027,1.3013905029733868e-05,6.278632886486876e-05,1.253535584458765e-05,5.409179250345719e-06,2.4112435986571555e-05,0.000501040098159461,1.9392469330537673e-05,0.00026875115790457095,4.218870239216844e-06,0.0,0.003117805944298798,0.002283673054017361,5.36764661471049e-05,0.00014614484876206835,0.0056939770018561734,6.0145795907614366e-05,0.0003639320438762881,5.842513352070215e-05,5.739834745350124e-05,0.00014205711583296457,0.002127162502996577,0.00012712610545773177,0.002537329991658529,2.040285851408101e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,294.0,0.0006587937916064198,0.0004828059368056428,8.640709807569126e-06,2.57763630055353e-05,0.0012484501144968258,1.2800404977686e-05,7.521043308179655e-05,1.244322143274176e-05,1.2301488445614868e-05,2.3959553486735352e-05,0.0005119774299811803,1.731930511458865e-05,0.0002983477157402553,4.065840259053797e-06,0.0,0.0030756484037675197,0.0022817066630477427,5.050483247581518e-05,0.00014052913764362815,0.0057222679021562035,5.957978607723548e-05,0.0003820501923935968,5.5657219399446215e-05,5.182349738085045e-05,0.0001329913524524221,0.0021138506115607495,0.0001153912418668375,0.002471507345355532,1.9507974667369194e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,295.0,0.0006575042587727549,0.00048231355584856634,8.114775507196262e-06,2.501043177277573e-05,0.001251157305400207,1.2707390704485927e-05,5.410392731026498e-05,1.1760618467375917e-05,7.154793425832155e-06,2.422738529119209e-05,0.0004852003646346758,1.8302590970321485e-05,0.000289247644879426,3.918229710220326e-06,0.0,0.0030543463035199625,0.0022820393619297436,5.1499174544646304e-05,0.00014236938419207086,0.00571195260061824,6.158128615070439e-05,0.00033074455722323,5.6425091933529334e-05,6.921973618321449e-05,0.00014045724422676758,0.0023116574347394067,0.00012001925903671192,0.0024574040991705167,1.8763609242233092e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,296.0,0.0006666488724577459,0.0004823258061293322,8.125738629875478e-06,2.4928016000680845e-05,0.0012530416666955502,1.2286938726902008e-05,7.721235488624264e-05,1.0796456103215642e-05,4.4188852549964845e-06,2.418490342615107e-05,0.0004934584998056253,1.8097457759624544e-05,0.00027520886328663785,3.999159696469249e-06,0.0,0.0030688165493731228,0.002281627565060022,5.1797631214249806e-05,0.00013962249804592733,0.005722633419379164,6.238471880648871e-05,0.0003443663974977889,5.830426073674136e-05,6.175396155636265e-05,0.00012713950713100672,0.0022745554177266247,0.00011261963759953121,0.0024630914694108302,1.9126672754591367e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,297.0,0.0006748585688136015,0.0004824833326905243,8.303175662767212e-06,2.5322399732237557e-05,0.001248196350865516,1.3739332516559694e-05,5.564789445895069e-05,1.1377302663666861e-05,6.439872814036122e-06,2.553211801215966e-05,0.0004968904661682416,1.7729354394735352e-05,0.0003001795544457243,4.0475423435236245e-06,0.0,0.0031114018188332614,0.002281774327440082,5.057958429152111e-05,0.00013952060315593985,0.005716192597637033,5.872446879650812e-05,0.00035001058717193845,5.712545236701485e-05,5.5719459862829e-05,0.00012822589784298303,0.002162602899959252,0.00011137787416671058,0.0026344763782789123,1.903854708814021e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,298.0,0.0006600087383044055,0.00048227086060773333,8.050257571021502e-06,2.4757209934314307e-05,0.0012537448771572177,1.2070369828904093e-05,6.173686638996607e-05,1.1388954237063297e-05,6.574554986388214e-06,2.3449575302575156e-05,0.00047049990722111294,1.775880025403519e-05,0.0002844195682404819,4.2604929529070215e-06,0.0,0.0031066994247196606,0.0022829746675191434,5.352787040876892e-05,0.000144033042608567,0.00569968749308524,7.015726757499408e-05,0.0004153775062950902,5.898096909125646e-05,5.7091602598721125e-05,0.00012890332665458414,0.002327116218003087,0.0001186081940460505,0.002410000037847075,1.8828782785988454e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,299.0,0.0006619591436617457,0.00048249634610353457,8.432301906040415e-06,2.5508626592609118e-05,0.001250947856406899,1.2645258184150866e-05,6.627627821624118e-05,1.1080323726019126e-05,5.7032958145009865e-06,2.5419237197570083e-05,0.00047404851232256206,1.8489221989546183e-05,0.000290011158689977,3.979584350278275e-06,0.0,0.003082776219589905,0.0022817308422904345,5.116601293004534e-05,0.00014054756494438124,0.005717064979998546,5.816451549155157e-05,0.000367339349017953,5.669237565506929e-05,6.151827251386342e-05,0.00013780958200775603,0.002129734124777452,0.0001125631959370847,0.0024644044585197976,1.8668749059240024e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,300.0,0.0006670432110038408,0.0004826062371467323,8.533662310588071e-06,2.5537710968214226e-05,0.001248623887464366,1.5038483577838162e-05,7.601706386415785e-05,1.137535466820082e-05,6.987765993712084e-06,2.4571103568507654e-05,0.0004980500255312238,1.8152276510899923e-05,0.00027991509983803063,4.139686169007397e-06,0.0,0.0030802904434923855,0.0022814892372995054,5.15205832491131e-05,0.00013984088440361262,0.005720715654475134,6.0886824093524764e-05,0.00035554803204986284,5.410032920867392e-05,5.784852184214682e-05,0.00012972512803737472,0.0022352472791131936,0.00011602109708126236,0.0024982278451979537,1.8608505960624172e-05,0.0
VariationalAutoencoder,0.0001,8.0,45.0,True,301.0,0.0006525068270228301,0.0004827219520939007,8.744034524555155e-06,2.59008589941215e-05,0.0012457435709237019,1.2993174943962509e-05,6.981440531115005e-05,1.1766967024764603e-05,8.10020947151107e-06,2.5684495941005307e-05,0.0005098504599213922,1.9011110308356682e-05,0.0002810695582644316,4.260247570746189e-06,0.0,0.0031211123151599234,0.002283898726949152,5.489457750095511e-05,0.00014444697156267347,0.005706531427765733,5.877454935004876e-05,0.0003890789717248401,5.8003853561368375e-05,8.60991729599125e-05,0.00013100994317411627,0.0021713542863258024,0.00011717282095045414,0.002608084641162704,1.8748415212305087e-05,0.0
