Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train ResNet BCE Loss,train ResNet BCELogits Loss,train ResNet MSE Loss,train ResNet MAE Loss,train ResNet SSIM Loss,train ResNet N White MAE Loss,train ResNet N Black MAE Loss,train ResNet S White MAE Loss,train ResNet S Black MAE Loss,train ResNet T White MAE Loss,train ResNet T Black MAE Loss,train ResNet X White MAE Loss,train ResNet X Black MAE Loss,train ResNet _ White MAE Loss,train ResNet _ Black MAE Loss,test ResNet BCE Loss,test ResNet BCELogits Loss,test ResNet MSE Loss,test ResNet MAE Loss,test ResNet SSIM Loss,test ResNet N White MAE Loss,test ResNet N Black MAE Loss,test ResNet S White MAE Loss,test ResNet S Black MAE Loss,test ResNet T White MAE Loss,test ResNet T Black MAE Loss,test ResNet X White MAE Loss,test ResNet X Black MAE Loss,test ResNet _ White MAE Loss,test ResNet _ Black MAE Loss,train ANN BCE Loss,train ANN BCELogits Loss,train ANN MSE Loss,train ANN MAE Loss,train ANN SSIM Loss,train ANN N White MAE Loss,train ANN N Black MAE Loss,train ANN S White MAE Loss,train ANN S Black MAE Loss,train ANN T White MAE Loss,train ANN T Black MAE Loss,train ANN X White MAE Loss,train ANN X Black MAE Loss,train ANN _ White MAE Loss,train ANN _ Black MAE Loss
ResidualNeuralNetwork,0.0001,8.0,45.0,True,140.0,,,,,,,,,,,,,,,,0.0021187046413901466,0.002597015233909559,0.0003943045934041341,0.0008011087306640433,0.004157751439755112,0.000518385906639339,0.004795614278541421,0.00044692504518436936,0.004780025602136768,0.0005129211634959815,0.004929299999333028,0.000483536589070686,0.005220809447690376,0.0005200877785682678,0.0,0.00044510628013919306,0.0005483291541148389,7.993836869608681e-05,0.00016454241748126047,0.000917118535356648,0.00011362407527201259,0.0010701277345981238,0.00010670833992508222,0.001033017336518938,0.00010451296911728029,0.0011333490639041377,9.639347298447333e-05,0.0010535528235679687,0.0001064783459243106,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,141.0,,,,,,,,,,,,,,,,0.002120281915244816,0.002602079192047599,0.000397731954196714,0.0008184233176633247,0.0040723684034282785,0.0005519980998159204,0.004622017062685025,0.00044310927016180267,0.004952929679702663,0.0005126723890784402,0.004942717417231146,0.0005996133077819392,0.005052458940062133,0.00035080250422909575,0.0,0.0004389676042001524,0.0005481388530319913,7.870138655454322e-05,0.00016607406406068416,0.0008987118474029343,0.00011330731514329216,0.0010543390907688604,0.00011279458064595965,0.0010382889737337426,0.0001286176859207873,0.0010747850905210182,0.00012381190077635155,0.0009906992436740597,6.478432455474154e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,142.0,,,,,,,,,,,,,,,,0.0021289688236308547,0.0025985417126109765,0.00039700264076016984,0.0008016939995423803,0.004144019786744263,0.0005030422559324301,0.004630513910977346,0.0004227116422833137,0.005032913864783521,0.0005127536425800443,0.004743393487150564,0.0005013079575772555,0.005169667537857151,0.0004988173550029971,0.0,0.00044251616913674655,0.0005480124943982559,7.893572840086533e-05,0.0001646896417571528,0.0009064524902712808,0.00010485054468208889,0.0010399636071968593,0.0001003501128475621,0.0010547816271409191,0.00011863264272797783,0.001075255661961846,0.00010044834604160483,0.001021680083236283,9.875694375153822e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,143.0,,,,,,,,,,,,,,,,0.0021069106066002037,0.0025913413590605153,0.0003901291521465254,0.0007768664626205493,0.004194191583401783,0.0005118147757068371,0.004563342475291318,0.000399252528664451,0.005051004436780822,0.0005014832102277744,0.004809076306205125,0.0004607573995050394,0.0052276107500184256,0.00043519450433599123,0.0,0.00043350618804561484,0.0005457085178226152,7.648019978620936e-05,0.00015731998330177966,0.0009204862795552905,0.00010572446163773858,0.0010146765374751746,9.702890107252528e-05,0.0010439821812663116,0.0001134340051370811,0.00107957932826965,9.48778823058239e-05,0.0010352245559589561,8.087492274306212e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,144.0,,,,,,,,,,,,,,,,0.002138484199092073,0.0026003740868478452,0.0004043575821432677,0.0008005029375448167,0.0042091943186716736,0.0005135939181225855,0.0048529501980955495,0.00046008755013627825,0.004968386776042434,0.0004841724188072876,0.004981200275181225,0.0005634271030156118,0.005155495127791878,0.0002869656485206676,0.0,0.0004415471518457418,0.0005476792465965703,7.944603794507903e-05,0.00016271871215892288,0.0009271971910973848,0.00011521712387347157,0.0010689574110540098,0.00011039705008188026,0.0010372422776132259,0.00012079274879311615,0.0010914887700762068,0.0001093534667376238,0.0010375931577862433,6.663882627962734e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,145.0,,,,,,,,,,,,,,,,0.0021018550830817074,0.0025933066254141945,0.00039620200792948407,0.0007809444137339322,0.004215878823381095,0.0005229485203635018,0.004765925917235561,0.0004685808371447917,0.0049284302963400785,0.00046474228864945707,0.005015289258657012,0.0005550034484773312,0.005130472798017586,0.00018920543246299216,0.0,0.00043577188751446914,0.0005463409536289719,7.825271500088777e-05,0.00015869032782364406,0.0009295542887343642,0.00011963850123220377,0.001048801240895315,0.00011330257569040571,0.001021708278964472,0.00012163073828599523,0.0010907395348715974,0.0001061141310194432,0.0010529716381165537,4.9235570342392935e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,146.0,,,,,,,,,,,,,,,,0.0020631068157699875,0.0025877491483148538,0.00038475929847303425,0.0007737079318964257,0.004179111100734758,0.0005259282371532992,0.004706131212366452,0.0004890507215973716,0.004794124537294016,0.00046869381418767963,0.004988798555338157,0.0005725682625230753,0.005009437507053591,0.0001323937713725012,0.0,0.0004291205473665921,0.0005453342617040053,7.659750626575593e-05,0.00015627034510563647,0.0009251242769667921,0.00012128195672665002,0.0010230927615152857,0.00011324824268284512,0.0010214412630086317,0.00012100958880388512,0.0010887228575035567,0.0001132923637760296,0.0010284687470233022,3.529195937345613e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,147.0,,,,,,,,,,,,,,,,0.002007665499201361,0.0025742942432187637,0.00036462846229661183,0.0007479682845889398,0.004166141607424723,0.0005402195753541382,0.004412100749945491,0.0005076013552317829,0.0045521480482329365,0.0004617218045318651,0.004903311624466998,0.0005462189327995733,0.004986197318670884,0.00010606592649933677,0.0,0.00041782100888275393,0.0005424147185610954,7.309615009557205e-05,0.00014969222548836966,0.000924985705709383,0.00012148162626191934,0.000962701287231034,0.00012144289730051456,0.000967300243454802,0.00011728303331249165,0.0010789964558943262,0.0001065485641320118,0.0010162034446017118,2.5237210074846315e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,148.0,,,,,,,,,,,,,,,,0.0019826853425247864,0.0025676996827875293,0.0003578393667374017,0.0007280690490074878,0.004145280292750863,0.0005266679532872806,0.004358597521512014,0.0004986593464635453,0.004489819208780925,0.0004299103557688635,0.004935922487726751,0.0005111604835252342,0.005029874027899976,0.00012189099483145108,0.0,0.0004118460047277158,0.0005407532591704088,7.116245331789927e-05,0.00014500045832597984,0.0009191847122669916,0.00011697115321365006,0.0009400662225533046,0.00011963020718965247,0.000948861602824332,0.00010937973455277414,0.0010833882417961593,9.737220012916709e-05,0.0010138312279374772,2.980549541123794e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,149.0,,,,,,,,,,,,,,,,0.002010468416993723,0.0025732995204205784,0.0003635092117126633,0.0007421955372552451,0.0040888177513190675,0.0005123898293237266,0.004355699761108782,0.00044988236337337856,0.004629874754251924,0.0004598984272225098,0.004864756041352854,0.000514312782002695,0.005059863036533572,0.0002204782839091319,0.0,0.00041758512068951545,0.0005420253202921618,7.194269076993845e-05,0.0001490740381643136,0.0009036858800051444,0.00011668908547840992,0.0009269858145649542,0.00011323392391204834,0.000968433374343214,0.00010584810914376355,0.0010855765034246316,9.393610682770249e-05,0.001016061662663668,5.771391435132194e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,150.0,,,,,,,,,,,,,,,,0.0020957126182580142,0.0025935133673110097,0.0003914476940466923,0.0007917687015713386,0.0041221657808157095,0.000544493631371912,0.004714692913511264,0.00047943309980368466,0.004829010873470666,0.0005685590066999759,0.004665215060396015,0.00055725652279344,0.005083574064122806,0.00017297394433111513,0.0,0.000431603257546849,0.0005455101837687737,7.70497374296831e-05,0.00015685531609463242,0.0009165066946786914,0.00012246965157053862,0.0010297420532555592,0.00011217780913304126,0.0010329994229936214,0.00012301023035357904,0.0010748604397889418,0.00011338266441121578,0.0010035277376920387,3.732544071269485e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,151.0,,,,,,,,,,,,,,,,0.0021363551136832568,0.0026011373261985537,0.00040024968813050465,0.000808035708823294,0.003995663817331117,0.0005000284257924781,0.00478766549308345,0.00046926099549299516,0.004939721440369228,0.0005080890168184005,0.004881226416653807,0.0005233204870853784,0.005251157958552522,0.00043335692875040403,0.0,0.0004433944941852292,0.0005481336316008452,7.907910689189428e-05,0.00016416266881873345,0.0008880036310866678,0.00011201979055237577,0.0010618477497460707,0.00010483788271155961,0.0010709560142373139,0.00011115450904054462,0.0010952851521679654,0.00010564376040289022,0.001023651052999368,9.050304597278811e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,152.0,,,,,,,,,,,,,,,,0.002033424639851792,0.0025785012440111654,0.00037221402023573344,0.0007505148368061713,0.004170890203150303,0.0005340225666573962,0.004544373953117515,0.0004685569390560846,0.004736356390347271,0.000510613498447826,0.004776987264741142,0.0004966788040766926,0.005056291631182785,0.00015217950274734376,0.0,0.00042314461941988965,0.0005431009351082568,7.475670577702175e-05,0.0001496885202804987,0.0009261335418660673,0.00011472700218948715,0.0010113863932154571,0.00011415021478969132,0.0010009095514559683,0.00011071940316665526,0.0010952882046969432,0.00011162682765256362,0.00102259286973033,2.791068323378293e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,153.0,,,,,,,,,,,,,,,,0.0020542920760388645,0.002584998900035642,0.0003782863137107225,0.0007748166157764459,0.0041277725422290855,0.0005657798932783259,0.004605449970413304,0.00046845825400742343,0.004717082347509996,0.0005678348008941555,0.004668857316550969,0.0005505714776381006,0.00499090646048012,0.000118479589527508,0.0,0.0004241838047125269,0.0005441402810603139,7.52596199673141e-05,0.0001532768685059406,0.0009228075012274163,0.00011681499225752694,0.0010038527516984554,0.00011776767249377269,0.0010253680202196229,0.00011815366679124755,0.0010854112652112853,0.00011883445104177429,0.0010016572603960886,2.5429494297408028e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,154.0,,,,,,,,,,,,,,,,0.0020372869458588415,0.0025800123529614145,0.0003704569718372897,0.0007561355735520896,0.0041482784286026786,0.000529043048432788,0.004518745830223995,0.00047528945237585585,0.00472584160618812,0.0005177695233866854,0.004731312112988166,0.0004620069883904367,0.005209261141483139,0.0002513926405951662,0.0,0.0004292592767756583,0.0005450457575507563,7.589095626076599e-05,0.00015630999785870553,0.0009098817770772873,0.00011682379840197911,0.0009911516606004411,0.00012018869949800949,0.0010132403225911596,0.00011447713662671914,0.001083778885175597,0.00010427154821526972,0.0010417522285183806,5.342554793042957e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,155.0,,,,,,,,,,,,,,,,0.0021134886726643302,0.0025972549645405896,0.0003940826691921402,0.0008000825186195614,0.004064415767676848,0.0005469342353958753,0.004773971794536279,0.00045368033197690856,0.004849497627162334,0.0005674844361701102,0.004877623896928703,0.0005085404095409802,0.005238682219067459,0.0003226865434421683,0.0,0.0004429501102298418,0.0005483197153739209,7.937709497152313e-05,0.00016531678584386718,0.000891929665847835,0.00012100042117573823,0.0010488137723300656,0.00011149223522355936,0.0010573664765473646,0.00011781053843523936,0.0010871253405619825,0.0001095288566180638,0.0010412700092696115,7.834184081406606e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,156.0,,,,,,,,,,,,,,,,0.002106224778313307,0.002590774927499159,0.00039138234917472745,0.0007735729311247292,0.004206776970107507,0.0005098785150725886,0.004702181936060108,0.0004267137286798009,0.004940058075407016,0.0005263078418917626,0.004808331810453403,0.0004297036138720482,0.005326247065322204,0.00041908752056037856,0.0,0.00043686083706241414,0.0005465730663258432,7.791353284188037e-05,0.00015934647093564672,0.0009228220637652598,0.00011370689520296061,0.001027901378281997,0.00010537996767666141,0.001052811139356094,0.00010573200258925918,0.0011053887820950737,9.506447818080048e-05,0.0010471355240300017,8.757983778686215e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,157.0,,,,,,,,,,,,,,,,0.002051936193082318,0.0025799666185798886,0.00037727769721978866,0.0007467875315708185,0.004244058135964171,0.0005294129533587762,0.004581125652265249,0.0004689232358392679,0.004808845385065618,0.0005244170813440527,0.0047656395150430545,0.00042537313962132676,0.0053143643733090575,0.00021573336525533186,0.0,0.00042272248679415555,0.0005432855729465536,7.411027251870806e-05,0.00015055384195718482,0.0009361308306324749,0.00011625771493603277,0.0009934429852467663,0.00011312424373433917,0.0010177832890070995,0.00010568039075062281,0.001100575586534896,9.767923032177105e-05,0.0010298549164980248,4.816018145360715e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,158.0,,,,,,,,,,,,,,,,0.0022752118185631136,0.0025933347408126734,0.000394106942152827,0.0007871698658421354,0.004129308580975264,0.0005291764559985706,0.0046124278374438015,0.0004784627436841809,0.0049328946467465575,0.0005409357214123948,0.004675448690570376,0.0004668217503799582,0.005248552973165452,0.00036727594879438293,0.0,0.0004317212217258957,0.0005453297632402487,7.600334756618561e-05,0.00015649987721057593,0.0009215033521131473,0.00011205148062294706,0.0010092667331592735,0.0001056015672227443,0.001041591247779661,0.00010819829538504711,0.0010955854246237208,9.3594354117977e-05,0.001017861690804001,7.897988965890478e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,159.0,,,,,,,,,,,,,,,,0.002112318884651616,0.0025925795612095287,0.0003932474544213253,0.0007817615877907232,0.004199215480035475,0.0005238145683546487,0.004742244879404704,0.0004564178346088098,0.004914501553061623,0.0005232713788560352,0.004799962793506167,0.0004864592784605686,0.005174847893744895,0.00031708525318019793,0.0,0.00043443399619542045,0.0005459926038418176,7.687317272723525e-05,0.00015794698681150164,0.0009209646058736245,0.00011109002436589038,0.0010283790990670094,0.0001037782635489564,0.0010386841959066468,0.00010471701662174132,0.001115497633453328,0.00010138697861982485,0.0010403845348769443,8.183868847927957e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,160.0,,,,,,,,,,,,,,,,0.0021097429518429738,0.002594836852835409,0.0003916562165854112,0.0007967886122517615,0.004134625579964629,0.0005288225768497155,0.004741295328680074,0.0004705871051212527,0.004792071363461093,0.0005273013932150115,0.004788559562755081,0.0004966390207878449,0.005123710107503447,0.00042480619261099856,0.0,0.0004324855187511187,0.0005455955340855847,7.640002571508249e-05,0.00015760601731644808,0.0009106599798961848,0.00011097512275703513,0.0010294314182672218,0.00010566980731133823,0.001009554795499118,0.0001054845268353619,0.00110464565194842,0.00010341883830304416,0.001043782802926241,8.086456021047988e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,161.0,,,,,,,,,,,,,,,,0.002041172493928633,0.002580673627133639,0.0003715452486239139,0.0007614096942937599,0.004175914257863456,0.000543824203734128,0.004598849224594404,0.0005182912514644599,0.004584465011860589,0.0005193483904472687,0.004775911757031326,0.0004609253890109512,0.0051750728169327265,0.00025384744289536147,0.0,0.0004175205356027238,0.0005423522220467621,7.226871893894319e-05,0.00014914829293993928,0.0009231881479728848,0.00010984207219833312,0.0010106320169094116,0.0001140243782990705,0.0009574984122479379,0.00010346912470146653,0.0011018357990244328,9.902429106743188e-05,0.0010352358021183477,5.4420095007374605e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,162.0,,,,,,,,,,,,,,,,0.002145763650630255,0.002597629649084319,0.00040188619175796986,0.0007933904914735998,0.004123814600288824,0.0005129683973654261,0.004723060056098602,0.00045505128566574,0.004991006176426726,0.0004967322233338026,0.0049039594032479535,0.0004874592026074727,0.005289529854396604,0.0004129578951019911,0.0,0.0004354563122489703,0.0005461383621005035,7.764704404976169e-05,0.0001576032861063101,0.0009139410712331212,0.00011272207304152518,0.0010508943118175086,9.981329951967512e-05,0.0010294110145208971,9.857052861840899e-05,0.0011187402225247612,9.372773156011844e-05,0.0010770389011928014,9.174872882603956e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,163.0,,,,,,,,,,,,,,,,0.00209316630033577,0.002586879257885915,0.0003881270077618413,0.0007605189516109491,0.004212987698753858,0.0004999031248332569,0.004634591768372734,0.0004238648890699231,0.00495937335416206,0.0004711808554781308,0.004903407591693806,0.0004535223234374568,0.005305464912510518,0.0003588822605849812,0.0,0.0004262423740243012,0.0005444829676029175,7.487574938654578e-05,0.00015377674020846898,0.0009271935090565623,0.00011164739205830823,0.0010134423518116584,0.0001034050215929345,0.001015628846186512,9.923288724171826e-05,0.0011034171696943094,9.517543359265494e-05,0.0010580788404151115,7.927159193873084e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,164.0,,,,,,,,,,,,,,,,0.0020755863039748474,0.0025851724657622523,0.00038435692026180294,0.0007560130372737189,0.004238624008748483,0.000503555455672666,0.004684850104949759,0.00043977829832700816,0.0049298656811504245,0.00047998598911477337,0.004937681761927575,0.00048721520780767286,0.005253267363182404,0.000215412474840692,0.0,0.0004202000937371884,0.0005433205163703775,7.396310346949133e-05,0.0001494629544549875,0.0009425127302609012,0.00011040673985314176,0.0010271311770230934,0.00010667329608912095,0.0010186371938237604,0.00010328779042249098,0.001103213132231062,0.00010166624485643084,0.001044493560199789,4.6180360360608265e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,165.0,,,,,,,,,,,,,,,,0.002027440183567551,0.002576056328959435,0.00037156345334442905,0.000734120045068129,0.004265537779848284,0.0005103469176112481,0.004547008178519003,0.000474694624262036,0.00479195552801936,0.00044591162564619534,0.005021547746358428,0.0004543769378332222,0.005256561738140178,0.00017037889305150734,0.0,0.00041308701841657694,0.0005415311720814666,7.199794254855647e-05,0.00014474901629265427,0.00094831848888,0.00010629143877170799,0.001014913670778917,0.00011256058020090478,0.0009863852169314485,0.00010163999712370798,0.0011037687728347161,9.596539596020372e-05,0.0010514020759140384,3.5812214739881756e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,166.0,,,,,,,,,,,,,,,,0.0019931847569327685,0.0025681926394408605,0.0003605610544576585,0.0007165581831392252,0.00426744324774977,0.000509524682782731,0.004448065217935814,0.000500524990588614,0.004647483615755285,0.0004180899862223451,0.005035885474966757,0.0004266507501872081,0.005274092251399778,0.00016054094025174027,0.0,0.00040826932439264263,0.000540068970536286,7.013987117218521e-05,0.0001415085057524658,0.0009490253978795412,0.00010574814886095711,0.0009855700310349785,0.00011760279576412108,0.000955804178335596,9.811117321333153e-05,0.0011023253282768065,9.223244421565629e-05,0.0010520739536079757,3.2324868573172076e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,167.0,,,,,,,,,,,,,,,,0.002062974860833126,0.0025825251198414736,0.00037854389761978727,0.0007600232302767676,0.004139801262949858,0.0005248361413583816,0.004472536485899919,0.0005180349796073242,0.004789401525221531,0.000527639387163726,0.004794374576904489,0.000479965090001904,0.0052430618484065215,0.0001552834427394207,0.0,0.00041634225941732567,0.0005419510153104675,7.244730694596015e-05,0.00014596805980584692,0.0009339160573711453,0.00011139087921204272,0.0009982532086076762,0.00010383832004835021,0.0010187221826568767,0.00010755101866477905,0.001092681585939104,9.787760454046758e-05,0.0010340506979076047,3.3216671440800564e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,168.0,,,,,,,,,,,,,,,,0.002178704026360182,0.0026085174308632907,0.000411685345307836,0.000828143466943465,0.004024703576577859,0.0005080048580589535,0.0048765528876826445,0.00045096705544669675,0.004997267663103979,0.0005196661881680759,0.004866290017493865,0.0005219185127402252,0.005199503973595002,0.0005619554493412281,0.0,0.00044929418923719876,0.0005500801409672534,8.10451112747835e-05,0.00017123635245783309,0.0008846703334147969,0.00010905623676963251,0.0010678661319444764,9.76680644920894e-05,0.0010599363042980512,0.00011650300170533419,0.0010886959470507269,0.00010987220588077432,0.0010049764840108044,0.0001211022089594458,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,169.0,,,,,,,,,,,,,,,,0.002105532202330775,0.0025880704136014734,0.000389488308497195,0.0007632887400921036,0.00423923799238929,0.0005126012571202884,0.004735549290974935,0.0004555861811218022,0.004898006061338029,0.0004731700199205171,0.004921760574076911,0.00043413788080215454,0.005345450632227292,0.00034953613982260603,0.0,0.00042664755708123796,0.0005447552451547586,7.48981463137984e-05,0.00015481855629910678,0.0009317242595717813,0.0001075598950977274,0.0010243961110590603,0.00010244554345498509,0.001032521702208609,0.00010583354938383694,0.001099657658939413,0.00010150706149497123,0.0010120299145217854,7.268221110025184e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,170.0,,,,,,,,,,,,,,,,0.0021107884697944114,0.002593978396001852,0.00039332247567626665,0.0007852851032461011,0.004198648849483753,0.0005114900897134025,0.00473335104168586,0.0004811961695833026,0.00492518165576383,0.00047093545490840697,0.004959013851933509,0.0004861006665529695,0.005219712572277717,0.00038190195395511654,0.0,0.0004325542006531173,0.000545674096541906,7.62920776467439e-05,0.00015638943390062235,0.0009365711978565566,0.00010868024352104516,0.001032282400002698,9.30081882245457e-05,0.0010551725918391966,0.00010428811621794482,0.0011216671158361306,0.00010184799082516981,0.001026954050012676,8.076868168105977e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,171.0,,,,,,,,,,,,,,,,0.0020457200659146097,0.0025798172320959704,0.00037559011728508667,0.0007460972516791626,0.0042295742873179835,0.00052540604048555,0.004615722212401576,0.00048631424986341463,0.004780378731541663,0.0004578051420877565,0.00493373248562123,0.00044645809527463134,0.0052683330931753486,0.00022763630035538344,0.0,0.0004158416848298353,0.0005421846141069725,7.201386791355205e-05,0.00014720407297026436,0.0009399553424438531,0.0001142286065453789,0.0009907745929419833,9.936582287045502e-05,0.001008667232533992,0.00010110658776727969,0.0011181099556205729,0.00010165873402855145,0.0010200584673817268,4.8435842894479596e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,172.0,,,,,,,,,,,,,,,,0.0020454928934949,0.002575718756741698,0.0003743349521789911,0.000731458454012121,0.00427363662095787,0.0005273461435575906,0.00467792846871622,0.0005234843529995133,0.004705694861382058,0.00046204283552349736,0.0048902896965074836,0.00038519796897780223,0.00540990874452411,0.00020734201999580336,0.0,0.00041911568281785495,0.0005416301382841125,7.336103229349193e-05,0.00014343211111032738,0.0009517679989737049,0.00011461404857609792,0.0010074586720479467,0.00010690702542140478,0.0010113348215416756,9.043479584298043e-05,0.0011435228216680234,9.717033156808818e-05,0.0010503258987899738,3.808234740460337e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,173.0,,,,,,,,,,,,,,,,0.002087970387260869,0.0025842504681281324,0.0003811723125055901,0.0007594381488344205,0.004231824994273987,0.0005022715191421268,0.004677128866783478,0.0004768813462377344,0.0048140347378808745,0.00046517948309580487,0.004849388539416235,0.0004440062919502738,0.005285349656950752,0.00035154744514129444,0.0,0.00042661936135304903,0.0005435388525219941,7.419146075242292e-05,0.00015143394430049988,0.0009382546338683904,0.00011736805226924928,0.000989449554376525,0.00010559197786362024,0.0010239891607485049,9.88752091669972e-05,0.0011067505313379746,0.00010536523721610118,0.0010186784029649597,5.803469096553936e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,174.0,,,,,,,,,,,,,,,,0.0020536467339257775,0.002576505238155149,0.0003728111210109303,0.0007450315374998177,0.00414536612383155,0.0005300814906756083,0.004555365949306848,0.0005169311222040429,0.004596768310234981,0.0005164242952874622,0.004813344223694231,0.0004647476774341655,0.005229020268662171,0.00015007159760538138,0.0,0.00041896377933635864,0.0005419507341564826,7.34168162564383e-05,0.00014591413848804978,0.0009262757982843807,0.00011976650662499297,0.0009986281073639657,0.00011722071754000578,0.0009801529167154728,0.0001032758112544962,0.0010897934115479257,9.850367421731153e-05,0.0010637090694550877,2.8892703896584216e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,175.0,,,,,,,,,,,,,,,,0.0021486319835830785,0.0026044853078494284,0.00040590228899469913,0.0008311132964847973,0.003966583559203947,0.0005358213429930825,0.004568023501702075,0.000550145482492147,0.004772696105189294,0.0005073550174821098,0.004691964800252854,0.0005183534802130933,0.005178992103480693,0.0005778263574876126,0.0,0.0004421195813587734,0.0005484286826254544,7.937895761667236e-05,0.00016767381015170938,0.0008842785989599751,0.00010962840521110679,0.0010164848395756312,0.00011005964521770528,0.0010245453636601287,0.00010607796256754276,0.0010904566136331892,0.00010701744864893088,0.0010225770447774717,0.00012252588236749654,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,176.0,,,,,,,,,,,,,,,,0.0020387954307052323,0.0025808646244073062,0.0003740222620889076,0.0007555622537181063,0.0041913403705242745,0.0005083644540054993,0.004613233437328218,0.0005066381216798938,0.004695455233256022,0.0004497148424574414,0.004939148261112237,0.00045532138092712785,0.0052033602816503755,0.000314364455780893,0.0,0.0004200011170456673,0.0005433559417724609,7.320121633556653e-05,0.00015146038281628384,0.0009320229136541032,0.00010724605696220604,0.0010212032460780798,0.00010881851103427918,0.0009868447832020145,0.00010102837675343948,0.0010879161865563404,9.802143488611494e-05,0.0010643831160511933,6.624758042736517e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,177.0,,,,,,,,,,,,,,,,0.002156134858821173,0.002604539476850498,0.00040864180656349135,0.0008136213950391086,0.004051400002725727,0.00048602142798825627,0.004839146287186341,0.0004405208728598349,0.0049676760187688865,0.00048654845113274434,0.0049201058891584284,0.0005124826101387072,0.005267621211285861,0.0005483040176097702,0.0,0.00045023750102102277,0.0005496758013722711,8.198623407401165e-05,0.00016795283539918556,0.0008924190418631009,0.00010680908342256058,0.0011046376189774258,9.496460826891773e-05,0.0010606603159737395,0.00010709839087290906,0.001093605136614283,0.000104027988534732,0.0010573363529061371,0.00011879502923662129,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,178.0,,,,,,,,,,,,,,,,0.0021085701648544215,0.0025944677913713756,0.00039592019791873,0.0007856476513094872,0.00413069701766201,0.00048301678221180755,0.004722439268100186,0.0004447880874639787,0.004937457213611723,0.0005250067081091538,0.004869737715091345,0.0004578825062925711,0.005291031216675381,0.0004477650864319232,0.0,0.0004388441374359748,0.000546816385017251,7.86743807101828e-05,0.0001598377373179978,0.0009110662937439997,0.00011576445035214694,0.0010782536470665123,0.00010082015210406156,0.0010227014754981686,9.692357878158034e-05,0.0011147596444081103,9.589794912749545e-05,0.0010856807713881336,9.791217643938295e-05,0.0
ResidualNeuralNetwork,0.0001,8.0,45.0,True,179.0,,,,,,,,,,,,,,,,0.002040824425295464,0.002581931510061588,0.0003763119801410339,0.0007568658241685831,0.004165136462874455,0.0004876630392464452,0.0046603499718432155,0.00048745985863343723,0.004667829042710598,0.0005152326241229315,0.004807339524323086,0.000435576264588338,0.005315052638263823,0.0003192402047556151,0.0,0.00042275124483031403,0.0005430596858022027,7.366666173677881e-05,0.00014974387749186103,0.0009259008188720542,0.00011570222495058476,0.0010348610640214782,0.0001037257480010832,0.0009719202460625743,9.166618000786259e-05,0.0011205230601071669,9.230296365976976e-05,0.0010823827548168418,7.031660155465983e-05,0.0
