Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train UNET BCE Loss,train UNET BCELogits Loss,train UNET MSE Loss,train UNET MAE Loss,train UNET SSIM Loss,train UNET N White MAE Loss,train UNET N Black MAE Loss,train UNET S White MAE Loss,train UNET S Black MAE Loss,train UNET T White MAE Loss,train UNET T Black MAE Loss,train UNET X White MAE Loss,train UNET X Black MAE Loss,train UNET _ White MAE Loss,train UNET _ Black MAE Loss,test UNET BCE Loss,test UNET BCELogits Loss,test UNET MSE Loss,test UNET MAE Loss,test UNET SSIM Loss,test UNET N White MAE Loss,test UNET N Black MAE Loss,test UNET S White MAE Loss,test UNET S Black MAE Loss,test UNET T White MAE Loss,test UNET T Black MAE Loss,test UNET X White MAE Loss,test UNET X Black MAE Loss,test UNET _ White MAE Loss,test UNET _ Black MAE Loss
UNeuralNetwork,0.0001,8.0,45.0,True,95.0,9.6915365068739e-05,0.00048176731382097514,4.77564675517561e-06,1.541718167837739e-05,0.0012683931587818373,1.637922785674144e-05,1.0402879434213484e-05,1.5041470838926552e-05,8.856301569954726e-06,3.341587405963086e-05,0.00030369387884345657,2.665553904688262e-05,0.00019160760541489183,1.6727752109984502e-05,0.0,0.0005042650414712774,0.0022785815427888113,3.877836250284183e-05,9.344316105235298e-05,0.0058304893615516605,7.486062815541741e-05,8.95868237101057e-05,6.220386650577282e-05,6.0390364730133204e-05,0.0001406350038336508,0.00161787249007315,0.00016496275440327026,0.0020942551160008653,7.455744458444463e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,96.0,9.696889477920018e-05,0.00048174570512900136,4.79625069819933e-06,1.4767884163843654e-05,0.0012722715585925402,1.6057614056328235e-05,1.3452367179316651e-05,1.6415813019012185e-05,8.790418656286846e-06,3.054451117056078e-05,0.00031248225034729167,2.5264374068323172e-05,0.00020568444320776392,1.6832962692426543e-05,0.0,0.0005016056996471477,0.0022782469695469118,3.778106245979573e-05,9.102425860159053e-05,0.005831415003877646,7.563725746465179e-05,9.683020553498898e-05,6.535657499946139e-05,6.27956546421321e-05,0.00012526067219815164,0.0015004549948674328,0.00015960920766089698,0.0021298390889317735,7.52655601820106e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,97.0,9.733423430000675e-05,0.0004818592913388563,4.838603596401343e-06,1.5498720099421525e-05,0.001268059408844008,1.6015459785885568e-05,1.9822533259976586e-05,1.5137692024765631e-05,9.042803936128346e-06,3.342266694072765e-05,0.00031600091254936077,2.531812719579013e-05,0.00020991558977214475,1.6975703566382836e-05,0.0,0.0004977134038817208,0.002278036853802279,3.728856561037729e-05,9.391549974679947e-05,0.005827558933157374,7.492175571761041e-05,9.757632377949901e-05,6.103566584159744e-05,5.276720830292072e-05,0.00014057051413838968,0.0014715673601102528,0.00016877398410308287,0.002035862807207887,7.579226702826577e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,98.0,9.706368383692924e-05,0.00048158536702796133,4.7904588005974926e-06,1.430049955322736e-05,0.0012753738684079506,1.6884786651703226e-05,1.1232522168169125e-05,1.5731012282988455e-05,9.492486514492497e-06,2.838971941779566e-05,0.000330789090006178,2.649082799725777e-05,0.00021493438922491357,1.668275617605271e-05,0.0,0.0005075709437424282,0.0022781899890059946,3.956059731964795e-05,9.167258211839124e-05,0.005841641471289776,8.21191688659806e-05,7.949757782168358e-05,6.119191131126956e-05,6.32445345509727e-05,0.0001318675916899675,0.0015554347503110297,0.00015834543221401718,0.002162995953229988,7.519849324188892e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,99.0,9.659378515742217e-05,0.00048161557099889873,4.6432426831913445e-06,1.4145231009975598e-05,0.0012775589670779865,1.611024507815947e-05,1.2154360816404826e-05,1.4530668020087754e-05,8.61914630105714e-06,2.788756835974773e-05,0.00035738523276347033,2.5698626439044416e-05,0.00021818842528001318,1.6763965747346776e-05,0.0,0.0004955000191364648,0.0022772717400916715,3.585172817111015e-05,8.942356696293789e-05,0.005848299822954834,7.1428452600848e-05,8.621632045357482e-05,5.8978796005249023e-05,7.228777632585861e-05,0.00013716450933390443,0.0016188870810862608,0.00015404220647032157,0.002108869125258248,7.541365218612384e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,100.0,9.602814350488051e-05,0.0004814645109793568,4.5768894014172156e-06,1.3202265648025709e-05,0.0012837494739794148,1.582124388483014e-05,1.1877399038352735e-05,1.520905618598519e-05,9.118434985612601e-06,2.4491353738661403e-05,0.0003945593323026385,2.4744796483825158e-05,0.00022221479133132977,1.683355386888563e-05,0.0,0.0004919500752065167,0.0022759746830418423,3.4910295767791616e-05,8.4659717274162e-05,0.005874080684304039,7.403770801406236e-05,8.756263802448909e-05,6.0987641226570564e-05,6.582125224782235e-05,0.00012133610229822075,0.001563368353453822,0.0001467426172779791,0.002098246377968938,7.473672710874546e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,101.0,9.549936314798751e-05,0.0004813000358982549,4.3843434797223365e-06,1.324227486418264e-05,0.0012842433315512166,1.5083749369389284e-05,8.618537552474001e-06,1.5005666381024286e-05,9.225459262286877e-06,2.7042650429386335e-05,0.0003436065186066126,2.360515637860465e-05,0.00020850500006560046,1.6686554265150804e-05,0.0,0.0004932082861474475,0.0022755559510404958,3.485914038599662e-05,8.44990260571054e-05,0.005873537011769347,7.295133487421012e-05,8.019593503302749e-05,6.127926819729355e-05,6.804413179743965e-05,0.00012960381009293801,0.0015820802757575078,0.00014678657101760122,0.001965276287786616,7.430506202409852e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,102.0,9.743784958461545e-05,0.0004816805577342401,5.015471731776979e-06,1.4702020077451541e-05,0.0012738659516206203,1.6065517746695288e-05,1.0214342467105292e-05,1.49972882433079e-05,9.556979347632902e-06,3.142716398216644e-05,0.0003601077271278978,2.4244327329079095e-05,0.0001932966379785152,1.6409237279162574e-05,0.0,0.0004857374624636188,0.0022747012429267357,3.306817778813764e-05,8.237896100530084e-05,0.0058742588137291486,7.097632770643295e-05,9.116593678042573e-05,6.153450915648502e-05,6.0339745298121713e-05,0.00012314401613841268,0.0015577991616051153,0.00014446797610828712,0.0019728916246186264,7.407666541307977e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,103.0,9.677087200298464e-05,0.00048144515151926127,4.59774280584485e-06,1.4061376834012106e-05,0.0012772689001989885,1.6787797313012844e-05,1.2507777651043916e-05,1.4478955769313956e-05,8.470631101623057e-06,2.841508603401261e-05,0.0003079298251080063,2.4695725072265636e-05,0.00021875940885826583,1.6658584464271115e-05,0.0,0.0004972370353134923,0.0022762429039433316,3.605019945487286e-05,8.908265604163116e-05,0.005835659595528774,7.337351686924508e-05,6.273102436987859e-05,5.739079144016002e-05,7.487487914802143e-05,0.0001320085786985901,0.0017021457729099682,0.00015886133806135668,0.001876979316555479,7.536852111419041e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,104.0,9.565674913218721e-05,0.0004813431327876376,4.36002240488632e-06,1.3337150527380226e-05,0.0012804573807813381,1.5792108048004602e-05,1.6071443317955075e-05,1.5242991722979636e-05,1.0171148303464417e-05,2.768851635912358e-05,0.000328025868478811,2.198259664995651e-05,0.0002188548606361019,1.6451745502389668e-05,0.0,0.0004935899995407968,0.002276137002609061,3.585029604300013e-05,8.609370217195847e-05,0.005857962323731948,6.728177105293334e-05,0.00014012583396719687,6.111551943065235e-05,6.01951852909424e-05,0.0001246618610695473,0.001648987426697833,0.0001530455155942425,0.001874651736433401,7.363152836666168e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,105.0,9.69915879222582e-05,0.0004813819320375386,4.696453271328278e-06,1.3373502231431457e-05,0.001282518421936906,1.5042872843395347e-05,9.695046664167928e-06,1.5116761114719422e-05,8.743437699913336e-06,2.626178540148825e-05,0.0003491797938822415,2.443614714550522e-05,0.00023755758518799938,1.6370650149901923e-05,0.0,0.0005024352444792694,0.00227552371205024,3.570128150237431e-05,8.444005986617046e-05,0.005875246924123934,7.346217994982342e-05,7.752567506248845e-05,6.158389268243838e-05,6.179698397341015e-05,0.000138610636569419,0.0017567589972753944,0.0001402775282567402,0.0019428949311094464,7.332059548898313e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,106.0,9.684337960741911e-05,0.0004813681554922839,4.574570194830631e-06,1.3166069582787485e-05,0.0012838235538568353,1.5252308714180944e-05,1.746460273259412e-05,1.5110465273702884e-05,1.0596480310927183e-05,2.5999805114339946e-05,0.00036048535709432515,2.2698771158318634e-05,0.00022873105707194285,1.649233836409538e-05,0.0,0.0005090257281777244,0.0022774524283858963,3.85841319583497e-05,8.820936247800132e-05,0.005849751784264232,7.153442422361493e-05,0.00010352871093735005,5.989708592119457e-05,7.572819320660717e-05,0.00013080979668119417,0.0018421604573351782,0.00014712102711200714,0.0020772925337905405,7.410612800773585e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,107.0,9.664075795530951e-05,0.00048137080637271194,4.6833676870942435e-06,1.3181715048949996e-05,0.0012837784692210441,1.4884008290472057e-05,1.0034251415906248e-05,1.4887063329753207e-05,9.336766116622324e-06,2.657526707392176e-05,0.0003894175480639517,2.232004669959333e-05,0.0002127906101733205,1.653117401339616e-05,0.0,0.0004921019452173005,0.002274639201614092,3.457745630879822e-05,8.050859583623754e-05,0.005894557332532889,6.974671832607978e-05,8.035957836692439e-05,6.060199753480887e-05,6.27409409052171e-05,0.00011596633062797523,0.0015548234278301024,0.00013938238082816765,0.0020707991887938303,7.405773437810394e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,108.0,9.709814528249344e-05,0.0004813336940467197,4.436738533030623e-06,1.3912855986395294e-05,0.0012780747980341283,1.4625998048207188e-05,1.0549631773059901e-05,1.4127089047046364e-05,1.0034385089564196e-05,2.9762664614019368e-05,0.00031360867370492366,2.423503167545699e-05,0.00019249289906571174,1.6434724389944437e-05,0.0,0.0004890779935338962,0.002273863216616073,3.3549715489523965e-05,8.266183120087258e-05,0.005878014254988822,6.917922657990605e-05,6.375072887108761e-05,5.7985596124481105e-05,6.879783534216431e-05,0.00012400316414218278,0.0015723411017243968,0.00015317721280661768,0.0017349740619179588,7.395513660315448e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,109.0,9.790147250553348e-05,0.00048143454799754923,4.923573288454039e-06,1.345149108341762e-05,0.0012832668492583743,1.534093497697555e-05,7.908722897866023e-06,1.4526499661232905e-05,9.086222144350851e-06,2.6115146026296435e-05,0.00037307462923610304,2.3657988224710736e-05,0.0002226001931971938,1.670979841981294e-05,0.0,0.0004926116305327265,0.0022743846635398623,3.4580795012367595e-05,8.234355317534141e-05,0.005883587644060133,6.705797833841552e-05,7.074924314734321e-05,5.85271455581833e-05,6.60954828157365e-05,0.00012523564949350538,0.0017350349786146631,0.0001461796298529367,0.0017877762797493604,7.514447653256122e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,110.0,9.688684802171034e-05,0.000481378718849141,4.618784483030157e-06,1.3759807806532339e-05,0.0012762100737585482,1.459889179170935e-05,8.969466048832532e-06,1.4184716827866201e-05,9.75353924452134e-06,2.804313688426005e-05,0.00032830491380871464,2.4616786070429088e-05,0.0002171062435101306,1.6066312257732663e-05,0.0,0.000496753028728677,0.0022751996352237723,3.583098720735724e-05,8.573004120738251e-05,0.005863826049836372,7.067453819063474e-05,6.929714724702655e-05,5.6753509074636975e-05,7.025655007587289e-05,0.00012846433985158333,0.0016841423586479523,0.0001544570726043773,0.0018954065235905677,7.237412574343712e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,111.0,9.472458309561737e-05,0.0004808882256402481,3.906098982655617e-06,1.2205717859242482e-05,0.001285954211351604,1.487195506852592e-05,7.245581059884832e-06,1.4734355296005778e-05,8.79451045088691e-06,2.5783720704905108e-05,0.0003211758729582527,2.130351689546256e-05,0.0002234924755327785,1.596602940093475e-05,0.0,0.0004800153697061839,0.002272526610572383,3.1393583653108126e-05,7.6908419061007e-05,0.00591353127394706,6.752920413167222e-05,6.800505725092858e-05,5.8549339150857624e-05,6.18023083269971e-05,0.00011677086447019997,0.0015950452231761046,0.00013753529286609505,0.0018096446241222838,7.168785229606449e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,112.0,9.593010109389889e-05,0.00048114833324103344,4.2979859036576715e-06,1.3011453718428984e-05,0.0012824150060109583,1.5005311173088146e-05,1.035034568664038e-05,1.4554901234303523e-05,8.517972914115438e-06,2.6195598741104662e-05,0.0003590885439330355,2.2679348940637233e-05,0.00021258143160863706,1.6173661618701854e-05,0.0,0.0004877234404941775,0.002274393285595396,3.3258650826770554e-05,8.370750144405185e-05,0.005874582655794372,6.790838713915843e-05,0.00010468093854076458,5.7819287685103384e-05,6.889817802786077e-05,0.00012796163652677956,0.0015971345721550708,0.00014376155329200456,0.0018950712006047088,7.26188820019458e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,113.0,9.536427869950986e-05,0.0004810198458699846,4.089170391608602e-06,1.2607409084100285e-05,0.0012867210251649146,1.4691275978747083e-05,7.455515853478259e-06,1.412617906205095e-05,8.68294754560103e-06,2.5128903033116434e-05,0.0003396280692272752,2.2264932987664267e-05,0.0002140170641022551,1.6470841380624437e-05,0.0,0.0004890758848790103,0.0022736069916179345,3.337791869006817e-05,8.183735299785182e-05,0.00588877272735605,6.758896106818936e-05,8.374569152698577e-05,5.67565900537203e-05,5.5534501542460246e-05,0.00012694925960129912,0.0015181716320649633,0.00014372647933240206,0.0018368693267774281,7.382941391295608e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,114.0,9.641752169138659e-05,0.00048108949172850245,4.321553259887143e-06,1.2776706458102019e-05,0.001283248530001096,1.4764388566309551e-05,7.290147731929134e-06,1.4505075476561595e-05,9.753548030583363e-06,2.6537065276238476e-05,0.0003335847848187881,2.2013267537332932e-05,0.0002353726974073446,1.604275682544451e-05,0.0,0.0004974462607371732,0.0022750680551588912,3.6054402121208e-05,8.456926769430532e-05,0.005868998046618984,6.981782685473281e-05,6.043714172435257e-05,5.936781940220287e-05,7.352439698370747e-05,0.000124634694565767,0.0016496202105995995,0.00014962772575189483,0.0019199235259361987,7.190558262778527e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,115.0,9.723371170923074e-05,0.00048114070191858913,4.434237643232885e-06,1.262486949964675e-05,0.0012861053203775316,1.4669216687306561e-05,6.452196521177446e-06,1.4578697655721495e-05,9.210087419198851e-06,2.525044439455891e-05,0.0003761048265544552,2.187652628858777e-05,0.00023729386275026676,1.599726761688762e-05,0.0,0.0004962453114911445,0.002274639389050082,3.535542988552237e-05,8.109066073062285e-05,0.0058883763659315445,6.939470182237385e-05,9.526787970051075e-05,5.9397194136238695e-05,6.26602497115825e-05,0.00011880099539111995,0.0015688967779747345,0.00013669286180967055,0.0020251933883571023,7.238927291436765e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,116.0,9.695269830143355e-05,0.000481028641973223,4.430583896582339e-06,1.2239752553222635e-05,0.0012880870373261168,1.4746881710149529e-05,7.99923000550977e-06,1.462647751616339e-05,8.582932663694868e-06,2.3723682865620945e-05,0.00037409578050885884,2.217293538735562e-05,0.00022049559496162394,1.6099780878288083e-05,0.0,0.0004935817054982455,0.0022740069800202952,3.446825727258089e-05,7.953769498088825e-05,0.0058962577601080245,6.776970793616097e-05,6.240595764708969e-05,5.916180381984831e-05,8.605977625779385e-05,0.00011296309062145042,0.0014704539903304863,0.0001370207927886795,0.002082459769158993,7.206533666489259e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,117.0,9.717054243357677e-05,0.0004810627419350925,4.405120319895185e-06,1.2371507084192935e-05,0.0012846547093517788,1.5106458829419633e-05,9.972147136484837e-06,1.4572625231710726e-05,8.742862840426578e-06,2.4080336736540266e-05,0.00038906084398696364,2.2244835498358682e-05,0.0002245861444511825,1.587816627038457e-05,0.0,0.0004866834519044408,0.0022717472517265465,3.190533369310997e-05,7.496412796606808e-05,0.005913577535311031,6.547284388692124e-05,7.086394811576267e-05,6.086540367430861e-05,5.826131446556475e-05,0.00011151124658824513,0.0015354237091616265,0.0001352265383462486,0.0018110895681681123,7.156779368718465e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,118.0,9.615284533834843e-05,0.00048090830806773305,4.223308769478952e-06,1.1881283732919358e-05,0.001287749886450192,1.4924399072751202e-05,1.1087621178106478e-05,1.460679673722812e-05,8.549659219231566e-06,2.273142267510576e-05,0.00035222894901213944,2.1537128243484907e-05,0.0002500371671108544,1.6048849331882764e-05,0.0,0.0004924998718237727,0.0022736645344668214,3.470351286935356e-05,7.86824772755305e-05,0.005890551916827995,6.703634119633609e-05,5.7140581965821344e-05,5.850182998480287e-05,5.3266906794512046e-05,0.00011837373505223472,0.001808755802658369,0.00013302707072323974,0.002048520734475094,7.19196989007716e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,119.0,9.556128731313741e-05,0.00048084087127623856,4.11272802041226e-06,1.2139897703160494e-05,0.0012880859753797368,1.4480660265346743e-05,8.78730336972324e-06,1.4120464356279759e-05,1.0218188879544523e-05,2.469743709920873e-05,0.00034023407655906163,2.2323804623836454e-05,0.00020060569770895246,1.5972832323245284e-05,0.0,0.0004897608697039526,0.0022727704647951905,3.2780504545325754e-05,7.984977590400468e-05,0.005888586244362563,6.728851289119361e-05,5.5214964181372204e-05,5.720000503198156e-05,5.879366196363977e-05,0.00012647528084194136,0.0015427056910856714,0.00014099261998755378,0.001793450342034394,7.174962416947262e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,120.0,9.492248537726801e-05,0.0004807990998270698,3.856221136117399e-06,1.2465940933985851e-05,0.00128516521781186,1.4283849965690602e-05,6.493925922763637e-06,1.3778328825280352e-05,9.951903422004129e-06,2.6576615106866688e-05,0.00031165393054324663,2.2025241684720844e-05,0.00019417711184673876,1.607076428087574e-05,0.0,0.0005004636990199299,0.002274370605840623,3.5947651467608205e-05,8.580376798251889e-05,0.00584717830242597,6.969882843067062e-05,5.095838656965292e-05,5.62915730776277e-05,7.623311061904115e-05,0.00014060608011746557,0.0015705853888073808,0.00014887846209717996,0.0017916758855183919,7.23724329621537e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,121.0,9.52877847332196e-05,0.0004807259194613146,3.889582754988876e-06,1.1743729145861057e-05,0.0012889414386103551,1.4292440224047299e-05,6.937531056510149e-06,1.472553157942957e-05,8.939175472426608e-06,2.340898871662803e-05,0.0003086186122058858,2.1664234947644156e-05,0.00023875403597027142,1.5919596318286062e-05,0.0,0.000490025669898627,0.002272529422112231,3.314116360537661e-05,7.754335847665679e-05,0.005898054618544023,6.791538084453007e-05,6.0418567989232406e-05,6.0145983343604224e-05,5.375340276356763e-05,0.00011249649215419338,0.0016348661866577917,0.0001378389040254197,0.0018990234758868908,7.081073386676656e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,122.0,9.720793591355378e-05,0.00048088681987032417,4.150580885917993e-06,1.2465052286569641e-05,0.0012844162118527851,1.4963175729921243e-05,7.563449487572089e-06,1.420118818385903e-05,1.1995724701094178e-05,2.54753274175356e-05,0.00031691120882239944,2.1835917109909727e-05,0.00021363232495649805,1.6042563532079968e-05,0.0,0.0004914942308791778,0.0022731114108607456,3.347457415840161e-05,8.069094762487232e-05,0.005883872729003408,6.998215550146763e-05,6.252176380194958e-05,5.719285903486816e-05,6.416503855454846e-05,0.00011895682498718957,0.0014888506452992278,0.00014174812760368082,0.0018435227421094787,7.228973268900277e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,123.0,9.554029113520188e-05,0.00048069451054472806,4.016542920185068e-06,1.1500357738081015e-05,0.0012907219553376305,1.4481862700692405e-05,6.785726104423685e-06,1.4578405205371245e-05,8.828212529661842e-06,2.2736465874707925e-05,0.0003307612557616838,2.1180404084069388e-05,0.00025223751836067263,1.5597318542614137e-05,0.0,0.0005030583285685605,0.002274127688797765,3.638316484742195e-05,8.001128715351692e-05,0.005877445129356079,6.829176402691776e-05,5.309281390418047e-05,6.177409921052321e-05,5.4393227229703145e-05,0.00011592797653855018,0.0019036670150996754,0.00013365117399572577,0.0019546527907533468,6.953715903204192e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,124.0,9.5929629156853e-05,0.00048088601657322476,4.23908696793562e-06,1.2007167919305456e-05,0.0012875790430859576,1.4390131192547934e-05,1.1247196146902048e-05,1.436850367329834e-05,9.901167679266789e-06,2.3610189536993074e-05,0.0003509990208232499,2.1297770810898423e-05,0.0002452011579130538,1.5717017341334866e-05,0.0,0.00048699923468835697,0.0022727586563278295,3.2117593236876734e-05,7.907570041013214e-05,0.005890192766467845,6.678003419495228e-05,6.735878381526695e-05,5.5605475351495566e-05,5.069217474767997e-05,0.00011761427956557124,0.001816147340918487,0.00013657306678265145,0.001866706887131217,7.030908486940575e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,125.0,9.54065923742207e-05,0.000480682581582802,3.91966089696656e-06,1.1500694118741388e-05,0.0012901742650416,1.443642118790079e-05,8.123338779791025e-06,1.482465844149538e-05,7.804404100719489e-06,2.1915345620916218e-05,0.0003340085039562935,2.20299108491111e-05,0.00021996033802186704,1.5752420150687432e-05,0.0,0.0004918685874099252,0.0022725982111205093,3.3034014650298365e-05,7.755566482086601e-05,0.005893762110494697,6.840811491762317e-05,7.442203965389504e-05,5.779210946657373e-05,5.4098964440372754e-05,0.00011352512915179414,0.0018917903210382042,0.00013351584521104705,0.001829469916205736,6.994872746415108e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,126.0,9.651434911550538e-05,0.0004808872616837288,4.193282402509628e-06,1.2348928159941238e-05,0.001285336072155255,1.4028896017858603e-05,8.983927279349287e-06,1.3998197517144391e-05,8.225740332688605e-06,2.5744492193116653e-05,0.00032669169240884705,2.0978964784877963e-05,0.00024674868969261804,1.5795351360043427e-05,0.0,0.0004884415546303275,0.0022730525559599294,3.2664285445550705e-05,8.001197246635486e-05,0.005881879416678376,6.864099827764919e-05,6.308217398213141e-05,5.683977063159523e-05,5.170494411726418e-05,0.00012110273277609603,0.0017336312704866038,0.0001365278127058497,0.001949886106095224,7.040428478013045e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,127.0,9.609224661341254e-05,0.00048073306880549923,4.0649497289100105e-06,1.1488504085258011e-05,0.0012896930406233991,1.4722265674659827e-05,8.352850802303003e-06,1.4452042806180661e-05,8.379893046063232e-06,2.3108919595451047e-05,0.00034500019890921455,2.045402142678631e-05,0.0002479684561732002,1.537060425328116e-05,0.0,0.0004896834117811431,0.00227242389564994,3.2980129731901036e-05,7.535210289295364e-05,0.0059038643384665196,6.670330844397815e-05,6.099864137622545e-05,5.9248996699381176e-05,5.184292629267435e-05,0.00011267720387791687,0.0018514087365108466,0.0001245276100418103,0.002026811710693551,6.875956325598483e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,128.0,9.701280500689606e-05,0.00048089244295001994,4.189282861560824e-06,1.2165189010274377e-05,0.0012857550296379403,1.4725482628512576e-05,1.0501118276438944e-05,1.376481711703812e-05,7.690056641347646e-06,2.397521778017363e-05,0.0002945987281773611,2.131307362064197e-05,0.00025747109937539317,1.6042175690199165e-05,0.0,0.0004934175584301258,0.0022733387707164453,3.407719258054997e-05,8.120937800070025e-05,0.0058732170250505485,6.545650766893002e-05,9.622167116441067e-05,5.616365387192312e-05,4.862800369378906e-05,0.00011612986852912783,0.001853388435435745,0.00014255091594825002,0.0018241574179451421,7.146944250888045e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,129.0,9.694679406775297e-05,0.00048098984272332203,4.251721952702961e-06,1.2242933107675568e-05,0.0012864881966745977,1.4723597390632424e-05,1.0003038930563592e-05,1.3703299621044786e-05,1.318938779140097e-05,2.3959209575164672e-05,0.0003351090611473248,2.093333750963211e-05,0.0002355280952312233,1.5771957842326873e-05,0.0,0.0004905336682901443,0.002272319306367598,3.2710634851418204e-05,7.796100686368702e-05,0.0058871617627030675,6.508996487600998e-05,6.598798827555195e-05,5.4559008505359385e-05,4.994448672675487e-05,0.00011856926593390651,0.0017806137882688511,0.00013262757434035247,0.0019018766265245354,7.049468164361499e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,130.0,9.727000065569607e-05,0.0004808387023740702,4.2252206793331075e-06,1.1469089398486916e-05,0.0012916686370460714,1.4960060443357638e-05,1.2849522829859083e-05,1.4272741872987978e-05,8.083534153364097e-06,2.1544960390204045e-05,0.00034711736874439003,2.041281228558715e-05,0.00026737655590807976,1.5541774313645865e-05,0.0,0.0004911208583873773,0.002272138805509363,3.293845451103067e-05,7.520368287585816e-05,0.005909076645287905,6.571686211621986e-05,5.9763549493168886e-05,5.683506715972469e-05,4.5724995082841726e-05,0.00011292560342347847,0.0018792158027864851,0.0001257577524432596,0.001926474226345806,6.928660397259694e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,131.0,9.722810871196243e-05,0.0004810351888445831,4.410013842655e-06,1.1784851681591687e-05,0.001291874462199706,1.389217359638921e-05,1.1779229857047613e-05,1.3903654469152023e-05,9.540420758595685e-06,2.1236760396199085e-05,0.00038007162812585135,2.0075260568661188e-05,0.0002806895786539885,1.596724940840446e-05,0.0,0.00048685565872012447,0.002271965239782753,3.196719342713836e-05,7.282163502660187e-05,0.005927189771593647,6.371494031177376e-05,6.547211171508586e-05,5.614482241231691e-05,5.422089740915119e-05,0.00010591079978822911,0.002057725153629135,0.00011452117571665806,0.001995576815035358,7.116290266221424e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,132.0,9.713210466737053e-05,0.0004807733139901791,4.155536852475768e-06,1.1557182221801455e-05,0.0012917008223884271,1.431832898337886e-05,1.2345776473977817e-05,1.3945783636560337e-05,8.987339409294155e-06,2.1850065180072886e-05,0.000314018435555327,2.0827510647696626e-05,0.00027214508814953086,1.5594348853649798e-05,0.0,0.000493335836338547,0.0022724512613044594,3.324063061355795e-05,7.545967357900907e-05,0.005911640710337882,6.544418960997143e-05,8.63052471160139e-05,5.537860165789442e-05,6.63386400109567e-05,0.00010236842358637156,0.0020427224021287833,0.00012731873108156073,0.001863660677424017,6.95616604303414e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,133.0,9.538701200742285e-05,0.0004806006452786633,3.828678714397622e-06,1.137454007473596e-05,0.0012910416884276382,1.3989602238180824e-05,7.797218984710882e-06,1.417258704166528e-05,9.00047017899003e-06,2.3214412587029593e-05,0.00032802540658297884,2.0045676642672393e-05,0.00024172824348079548,1.533081719897828e-05,0.0,0.0004849307379632626,0.0022708738000138,3.080491749745495e-05,7.10222026649511e-05,0.00593293743053592,6.500775662233245e-05,7.42132769628141e-05,5.808204951338798e-05,4.9150543017957194e-05,0.00010324861128000343,0.0018027582258548377,0.00011596044982379337,0.0019569470072692296,6.885079186667436e-05,0.0
UNeuralNetwork,0.0001,8.0,45.0,True,134.0,9.533885434631388e-05,0.0004807178463254656,3.944760165867619e-06,1.1883879386671791e-05,0.0012893018946263759,1.3957646075445366e-05,1.3445303185448814e-05,1.3956792572277255e-05,8.413669178789516e-06,2.290256763243611e-05,0.0002984184661322848,2.1300848442910495e-05,0.0002604532595272013,1.5920069510483676e-05,0.0,0.0004998017219627429,0.0022737700609291125,3.500109386144194e-05,7.892682937518605e-05,0.005898381727587185,6.198386937004966e-05,8.240869303919235e-05,5.462042307891186e-05,6.310320781461848e-05,0.00011065275461043952,0.0020512110032375503,0.00013036043061025488,0.0019529370017021706,7.206056290452586e-05,0.0
