Model Name,Learning Rate,Down Scale Factor,Batch Size,Noise,Epoch,train ResNet BCE Loss,train ResNet BCELogits Loss,train ResNet MSE Loss,train ResNet MAE Loss,test ResNet BCE Loss,test ResNet BCELogits Loss,test ResNet MSE Loss,test ResNet MAE Loss
ResidualNeuralNetwork,0.0001,8.0,45.0,True,261.0,0.0003230741844986,0.0005430016475867,7.38082177475135e-05,0.0001485654607294,0.0015827048124757,0.0025750900964317,0.0003706846831354,0.0007322526203011
ResidualNeuralNetwork,0.0001,8.0,45.0,True,262.0,0.0003226778377098,0.0005429846176882,7.443188255366611e-05,0.0001479471428696,0.0015884197358065,0.0025754302927533,0.0003741048979309,0.0007294758966883
ResidualNeuralNetwork,0.0001,8.0,45.0,True,263.0,0.0003332098057327,0.0005458548785541,7.665979693520744e-05,0.0001567339680265,0.0016449058205826,0.0025898825447514,0.0003893989249595,0.0007679236572493
ResidualNeuralNetwork,0.0001,8.0,45.0,True,264.0,0.0003210071604849,0.0005424221088944,7.425359578306142e-05,0.0001464419649296,0.001582181303756,0.0025747982585954,0.0003732831316923,0.0007325108602361
ResidualNeuralNetwork,0.0001,8.0,45.0,True,265.0,0.0003273781901099,0.0005441930175148,7.529485960694337e-05,0.0001521376024359,0.0016137938829338,0.002581386258767,0.000382125330796,0.000744047685989
ResidualNeuralNetwork,0.0001,8.0,45.0,True,266.0,0.0003204631676892,0.0005428955722047,7.388258297649033e-05,0.0001491768200281,0.0015811112316899,0.0025747067898324,0.0003738832548729,0.0007296428552963
ResidualNeuralNetwork,0.0001,8.0,45.0,True,267.0,0.0003175870427545,0.0005421661784385,7.312415002009296e-05,0.0001473456741664,0.0015844232256307,0.0025780881350895,0.0003731367676138,0.0007472898131646
ResidualNeuralNetwork,0.0001,8.0,45.0,True,268.0,0.0003135728265718,0.0005412024227435,7.218075790655902e-05,0.0001448807469757,0.0015471613257186,0.0025695976596208,0.0003640087051961,0.0007233933645224
ResidualNeuralNetwork,0.0001,8.0,45.0,True,269.0,0.000326222908304,0.0005451100213187,7.602281245902542e-05,0.0001576656520848,0.0016450336519277,0.0025942672348622,0.0003944077300575,0.0007951082486026
ResidualNeuralNetwork,0.0001,8.0,45.0,True,270.0,0.0003142078730937,0.0005419512161347,7.244481170434515e-05,0.0001479785618274,0.0015606628086581,0.002571480079267,0.0003655958897287,0.0007302107863456
ResidualNeuralNetwork,0.0001,8.0,45.0,True,271.0,0.0003106943720755,0.0005407816557228,7.126776556763046e-05,0.0001461060260826,0.0015220180997308,0.0025660508083847,0.0003562337431892,0.0007284757382464
ResidualNeuralNetwork,0.0001,8.0,45.0,True,272.0,0.0003029885237429,0.0005389732331278,6.887468326123899e-05,0.0001409399019418,0.0014688701562161,0.0025553585223431,0.0003388470870518,0.0007007340402723
ResidualNeuralNetwork,0.0001,8.0,45.0,True,273.0,0.0003006414904427,0.0005377483255458,6.736819996345397e-05,0.000137598547492,0.001427024509172,0.0025460468898029,0.0003250089690745,0.0006787777415611
ResidualNeuralNetwork,0.0001,8.0,45.0,True,274.0,0.0003116516009816,0.0005407371932284,7.124555440283207e-05,0.0001454698147799,0.001545841214042,0.0025714735190073,0.0003602444750707,0.0007457700821588
ResidualNeuralNetwork,0.0001,8.0,45.0,True,275.0,0.0003329455410695,0.0005444384649436,7.429198836380581e-05,0.0001569663618774,0.0015887854234227,0.0025802481474366,0.0003705917383139,0.0007674559575956
ResidualNeuralNetwork,0.0001,8.0,45.0,True,276.0,0.0003303963178894,0.0005448046880912,7.585116795131139e-05,0.0001536259412604,0.001604750283859,0.0025813367756657,0.0003777111663758,0.0007485455874377
ResidualNeuralNetwork,0.0001,8.0,45.0,True,277.0,0.0003144776202597,0.0005416886986426,7.205472561227022e-05,0.000146640278901,0.0015403654590342,0.0025695153752213,0.0003607798859758,0.0007252026372735
ResidualNeuralNetwork,0.0001,8.0,45.0,True,278.0,0.0003162955016781,0.0005418071447999,7.261381035223803e-05,0.0001466828737297,0.0015472869078318,0.0025706068149902,0.0003622164656906,0.0007296176451557
ResidualNeuralNetwork,0.0001,8.0,45.0,True,279.0,0.0003259351070357,0.0005435498978571,7.451237292302587e-05,0.0001501358061466,0.0015622208703239,0.0025731698147155,0.0003679996157217,0.0007255385694263
ResidualNeuralNetwork,0.0001,8.0,45.0,True,280.0,0.0003234800101933,0.0005435738762755,7.40135806509748e-05,0.0001510855443072,0.0015752403616155,0.0025759429301855,0.0003710377656813,0.0007348518888905
ResidualNeuralNetwork,0.0001,8.0,45.0,True,281.0,0.0003159459469453,0.0005418783972526,7.190731557392367e-05,0.0001471037210801,0.0015392270665498,0.0025675654786187,0.0003603917528998,0.0007125110652461
ResidualNeuralNetwork,0.0001,8.0,45.0,True,282.0,0.0003105306601267,0.000540772457971,7.106109228577576e-05,0.0001447739586675,0.0015177038855522,0.0025641846956696,0.0003554555792478,0.0007106220853403
ResidualNeuralNetwork,0.0001,8.0,45.0,True,283.0,0.0003289412857708,0.0005445139748709,7.407275854416614e-05,0.0001558764885378,0.0016177251653851,0.0025815448296145,0.0003787337234185,0.000752662150365
ResidualNeuralNetwork,0.0001,8.0,45.0,True,284.0,0.0003219091827978,0.0005429654590524,7.259684572162012e-05,0.0001516822534751,0.0015814094423497,0.0025766070158976,0.0003695869876903,0.0007446970579759
ResidualNeuralNetwork,0.0001,8.0,45.0,True,285.0,0.0003264417665987,0.0005440932078502,7.439376610629963e-05,0.0001548085552502,0.0016087516673705,0.0025811558999355,0.0003787766462601,0.0007584759461804
ResidualNeuralNetwork,0.0001,8.0,45.0,True,286.0,0.0003097436097111,0.0005400939932409,7.069543144612942e-05,0.0001441719176152,0.0015229508749344,0.0025623808117032,0.0003547083891037,0.0007145685969658
ResidualNeuralNetwork,0.0001,8.0,45.0,True,287.0,0.0003020795729925,0.0005380989245648,6.802859050886971e-05,0.0001394869885194,0.0014831521226175,0.0025509033563002,0.0003383800434241,0.000687891863427
ResidualNeuralNetwork,0.0001,8.0,45.0,True,288.0,0.0003685560027222,0.0005389847202763,6.895162908214765e-05,0.0001425471186959,0.001593290447439,0.0025637464703253,0.0003536526558909,0.0007286165026748
ResidualNeuralNetwork,0.0001,8.0,45.0,True,289.0,0.0003145526080439,0.0005420950464803,7.166018122129363e-05,0.0001506199834321,0.0015600875676053,0.0025761080612926,0.0003674081145967,0.0007520482974982
ResidualNeuralNetwork,0.0001,8.0,45.0,True,290.0,0.0003128697006207,0.000541420236752,7.121191633679475e-05,0.0001484513122116,0.0015626862738867,0.0025748394945132,0.0003677563003773,0.0007448388533022
ResidualNeuralNetwork,0.0001,8.0,45.0,True,291.0,0.0003107196558517,0.0005404706592508,6.991767417388463e-05,0.0001437462504822,0.0015207002372861,0.0025611774726483,0.0003535800478743,0.000693529516271
ResidualNeuralNetwork,0.0001,8.0,45.0,True,292.0,0.0003058749710453,0.0005388397251499,6.953508384786847e-05,0.0001385343082831,0.001498114762816,0.0025525809084094,0.0003450675252473,0.0006738351482265
ResidualNeuralNetwork,0.0001,8.0,45.0,True,293.0,0.0003043776654168,0.0005390871004916,6.932675878635313e-05,0.0001409903690821,0.0015085865304155,0.0025608443988943,0.0003518030844019,0.0007056527823772
ResidualNeuralNetwork,0.0001,8.0,45.0,True,294.0,0.0003062716391529,0.0005388655109868,6.95403002584077e-05,0.0001399885069809,0.0015333338915926,0.0025620587966727,0.0003589002778695,0.0007043861836757
ResidualNeuralNetwork,0.0001,8.0,45.0,True,295.0,0.0003206897175536,0.0005422914526211,7.293285987769175e-05,0.0001498739714571,0.0015849015622768,0.0025731349516214,0.0003700351705716,0.0007339996643036
ResidualNeuralNetwork,0.0001,8.0,45.0,True,296.0,0.0003043826458589,0.0005392318144641,6.959369441248336e-05,0.0001409526844069,0.0015131841478107,0.0025613332319559,0.0003532368994358,0.0007054371841298
ResidualNeuralNetwork,0.0001,8.0,45.0,True,297.0,0.0003278632208986,0.0005447791432434,7.453881143880983e-05,0.0001562779563456,0.0016083151289502,0.0025818406036065,0.0003769662254636,0.0007545922724705
ResidualNeuralNetwork,0.0001,8.0,45.0,True,298.0,0.0003057216417114,0.000539563054023,6.950771651981333e-05,0.0001409466898023,0.0015058937312671,0.0025600438597817,0.000351644490125,0.000698076807103
ResidualNeuralNetwork,0.0001,8.0,45.0,True,299.0,0.0003090872356512,0.000539849710593,7.07672411862088e-05,0.0001422479106088,0.0014926388203722,0.0025581732486029,0.0003481615779909,0.0006969026612035
ResidualNeuralNetwork,0.0001,8.0,45.0,True,300.0,0.0003049240078566,0.0005388897303943,6.961747702723243e-05,0.0001402806360123,0.0014646737455571,0.0025530637435193,0.0003396142156993,0.0006903426827124
ResidualNeuralNetwork,0.0001,8.0,45.0,True,301.0,0.000301478184619,0.0005381122592967,6.849427187860494e-05,0.0001384718619748,0.0014396551645027,0.0025466491216383,0.0003314113138981,0.0006764754184387
ResidualNeuralNetwork,0.0001,8.0,45.0,True,302.0,0.0003105083887146,0.0005409921998926,7.080693410413284e-05,0.0001473182114468,0.0015228427243682,0.0025689731229026,0.0003566596914762,0.000735378256009
ResidualNeuralNetwork,0.0001,8.0,45.0,True,303.0,0.0003021803265311,0.0005385759223824,6.882896059446257e-05,0.0001398909666306,0.001460739557848,0.0025518960173025,0.0003382266504959,0.0006934241303857
ResidualNeuralNetwork,0.0001,8.0,45.0,True,304.0,0.0002994196353896,0.0005379012331487,6.805457717003527e-05,0.0001381736379267,0.0014476058243205,0.0025468013196621,0.0003306766116769,0.0006851689808023
ResidualNeuralNetwork,0.0001,8.0,45.0,True,305.0,0.0003090115048172,0.000539461155786,6.952339587507222e-05,0.0001429069857552,0.0015213844723671,0.0025638651173069,0.0003523019452889,0.0007268169297362
ResidualNeuralNetwork,0.0001,8.0,45.0,True,306.0,0.0003139491913453,0.0005416723917115,7.227333789726474e-05,0.0001464027740724,0.0015547426429184,0.002572550901077,0.0003631203054632,0.0007413649146661
ResidualNeuralNetwork,0.0001,8.0,45.0,True,307.0,0.0003187211375994,0.0005408883737425,7.077809573826442e-05,0.0001455841239571,0.0015709581989912,0.0025715484934033,0.0003601716561887,0.000739575135258
ResidualNeuralNetwork,0.0001,8.0,45.0,True,308.0,0.0003001438077248,0.0005374871334939,6.676621915837826e-05,0.0001374086882226,0.0014703544618198,0.002556081837828,0.0003408165472858,0.0007025476240511
ResidualNeuralNetwork,0.0001,8.0,45.0,True,309.0,0.0003179726253622,0.0005418619698269,7.155886537463196e-05,0.0001476867942797,0.0015768155736743,0.0025736076651879,0.000363769818027,0.0007452729550547
ResidualNeuralNetwork,0.0001,8.0,45.0,True,310.0,0.0003074423241808,0.0005380654672406,6.781173041567326e-05,0.0001379651019997,0.001494121813924,0.0025571196709039,0.0003442644557488,0.0007053134763765
ResidualNeuralNetwork,0.0001,8.0,45.0,True,311.0,0.0003045635282832,0.0005391742180621,6.87665444098393e-05,0.0001410101803968,0.0015245668543209,0.0025656965543638,0.0003554517133805,0.0007243391196682
ResidualNeuralNetwork,0.0001,8.0,45.0,True,312.0,0.0003107090924949,0.0005409248032659,7.009525303892048e-05,0.0001455214868658,0.0015387342036145,0.0025660003881034,0.0003576208632322,0.0007183149269541
ResidualNeuralNetwork,0.0001,8.0,45.0,True,313.0,0.0003161400436069,0.0005421149280835,7.22634774253696e-05,0.0001480226126321,0.0015972802099191,0.0025798262290234,0.0003775759781681,0.0007490461352486
ResidualNeuralNetwork,0.0001,8.0,45.0,True,314.0,0.0003090510671993,0.0005408376856955,7.073899525195119e-05,0.0001456832206956,0.0015340389320685,0.0025691459388852,0.0003591639300187,0.0007309370539473
ResidualNeuralNetwork,0.0001,8.0,45.0,True,315.0,0.0003161501852328,0.0005420335139225,7.160963375131396e-05,0.0001480639422678,0.0015661273175065,0.0025734704620433,0.0003668293356895,0.0007328891997817
ResidualNeuralNetwork,0.0001,8.0,45.0,True,316.0,0.0003427036126668,0.0005486773834074,7.947065398056874e-05,0.0001672765596536,0.0016822402582228,0.0026005823282325,0.0004017204983429,0.000808613667698
ResidualNeuralNetwork,0.0001,8.0,45.0,True,317.0,0.0003204497325452,0.0005434817380982,7.335539917258239e-05,0.0001500907311381,0.0015600795078577,0.0025749377109719,0.0003678136557902,0.0007287891312215
ResidualNeuralNetwork,0.0001,8.0,45.0,True,318.0,0.0003120798185829,0.0005417912395173,7.101708666654932e-05,0.000146359867966,0.001523105697062,0.0025657008653916,0.0003524365243296,0.0007128684119608
ResidualNeuralNetwork,0.0001,8.0,45.0,True,319.0,0.0003080684340225,0.0005404691731512,6.979247027972959e-05,0.0001422919112074,0.0015019535456063,0.0025595184767021,0.0003461888610566,0.0006933961087052
ResidualNeuralNetwork,0.0001,8.0,45.0,True,320.0,0.00032184417598,0.0005430028926972,7.318428182858984e-05,0.0001484243615939,0.0015667332980617,0.0025736946354872,0.0003657740944961,0.0007268508556503
ResidualNeuralNetwork,0.0001,8.0,45.0,True,321.0,0.0003241338337849,0.0005437603616971,7.527655949489768e-05,0.0001512122845071,0.0015567587981433,0.0025748704214515,0.0003664344783474,0.0007389541598236
ResidualNeuralNetwork,0.0001,8.0,45.0,True,322.0,0.0003239293946731,0.0005432493040825,7.419966442405053e-05,0.0001487791678815,0.0015606156685067,0.0025728028150474,0.0003684902294251,0.0007208236171014
ResidualNeuralNetwork,0.0001,8.0,45.0,True,323.0,0.0003120371835893,0.0005409706313655,7.152155222436489e-05,0.0001438838151105,0.0015106729741366,0.0025643756929433,0.0003548216004416,0.0007110269939374
ResidualNeuralNetwork,0.0001,8.0,45.0,True,324.0,0.0003232514520861,0.000544121524073,7.375140958076539e-05,0.0001536961795506,0.0015778477836704,0.0025756852056995,0.000370323493983,0.0007379674967729
ResidualNeuralNetwork,0.0001,8.0,45.0,True,325.0,0.0003286785875369,0.0005443761290886,7.558592929030365e-05,0.0001514205191977,0.0015812396253429,0.0025780986315049,0.0003730041800804,0.0007395415842158
ResidualNeuralNetwork,0.0001,8.0,45.0,True,326.0,0.0003096471337295,0.0005405435584626,7.060592908743578e-05,0.000142174398883,0.0015191105926561,0.0025642150603,0.0003557327970768,0.0007067794132532
ResidualNeuralNetwork,0.0001,8.0,45.0,True,327.0,0.0003035530608619,0.0005392073540674,6.885137258353581e-05,0.0001394749993101,0.0014955043417852,0.0025567365517406,0.0003451228188643,0.0006937012544967
ResidualNeuralNetwork,0.0001,8.0,45.0,True,328.0,0.00032513978266,0.0005445140552006,7.363782839151727e-05,0.0001562870235616,0.0015821228237272,0.0025782495174767,0.0003668633084627,0.000756284444587
ResidualNeuralNetwork,0.0001,8.0,45.0,True,329.0,0.0003128119636417,0.0005414424077519,7.143189924746511e-05,0.000145984607726,0.0015165007339333,0.0025654268339744,0.0003539017348919,0.0007172093357679
ResidualNeuralNetwork,0.0001,8.0,45.0,True,330.0,0.0003047470013407,0.000539605709099,6.930200719447792e-05,0.0001414375444949,0.0014930344977468,0.0025592388222052,0.0003450632142195,0.0007049053813676
ResidualNeuralNetwork,0.0001,8.0,45.0,True,331.0,0.0003330420170511,0.0005462416259426,7.642267869328553e-05,0.0001595704100845,0.0016062906328237,0.0025872486942219,0.0003789077811646,0.000776339439476
ResidualNeuralNetwork,0.0001,8.0,45.0,True,332.0,0.0003251813131201,0.0005437695594489,7.41931928617935e-05,0.0001509323254267,0.0015644873463132,0.0025743679055627,0.0003665083281274,0.000732253885494
ResidualNeuralNetwork,0.0001,8.0,45.0,True,333.0,0.0003117161057387,0.0005408035054039,7.11133015766298e-05,0.0001425429515922,0.0015096409515764,0.0025630904443608,0.0003511621938936,0.0007068589798309
ResidualNeuralNetwork,0.0001,8.0,45.0,True,334.0,0.0003035259495848,0.0005388559919161,6.857322092165523e-05,0.0001381349190065,0.0014726582375712,0.0025531377807353,0.000337605370478,0.000685619155191
ResidualNeuralNetwork,0.0001,8.0,45.0,True,335.0,0.0003416000431117,0.0005483999245892,7.880452990210603e-05,0.0001647612556935,0.0016730729513948,0.0026011397628664,0.0003975696814884,0.0008075101383077
ResidualNeuralNetwork,0.0001,8.0,45.0,True,336.0,0.0003254115782336,0.0005414732141957,7.28498190400414e-05,0.0001450768719625,0.001542458556733,0.0025662365574506,0.0003603533753808,0.0007169900825188
ResidualNeuralNetwork,0.0001,8.0,45.0,True,337.0,0.0003072854201748,0.0005398953378682,7.018276221668624e-05,0.000141651673378,0.0015133171336455,0.0025622756601129,0.0003538255187325,0.0007100950153368
ResidualNeuralNetwork,0.0001,8.0,45.0,True,338.0,0.0003321511404854,0.0005444754166101,7.361060164045452e-05,0.000157850611242,0.0016051142845513,0.0025809643403539,0.0003666123785312,0.0007801151969147
ResidualNeuralNetwork,0.0001,8.0,45.0,True,339.0,0.0003186960345651,0.0005424331140646,7.25514042088285e-05,0.0001486606012296,0.0015404137238016,0.0025655394830043,0.0003541160445168,0.0007203164621719
ResidualNeuralNetwork,0.0001,8.0,45.0,True,340.0,0.0003147090300716,0.0005413901532756,7.216483756217032e-05,0.0001455902089327,0.0015560217061132,0.0025694803246911,0.0003652455952932,0.000727633166613
ResidualNeuralNetwork,0.0001,8.0,45.0,True,341.0,0.0003247196783595,0.0005436052450272,7.408419548661883e-05,0.0001520033614494,0.0015863346978553,0.0025719659133527,0.000369916851603,0.0007290633032156
ResidualNeuralNetwork,0.0001,8.0,45.0,True,342.0,0.0003171762767827,0.0005420055190186,7.246942271922798e-05,0.0001468140119812,0.0015430424198414,0.0025656481958785,0.0003603704086264,0.0007117295977454
ResidualNeuralNetwork,0.0001,8.0,45.0,True,343.0,0.0003047390085346,0.0005397866517707,6.922701438964217e-05,0.000142822649601,0.0015187505281196,0.0025627719906141,0.0003547013368246,0.0007122790194907
ResidualNeuralNetwork,0.0001,8.0,45.0,True,344.0,0.0003122391525625,0.0005398590690042,7.113146613228996e-05,0.0001402087710456,0.0015317242850297,0.0025615176689699,0.000357651110715,0.0007037589759946
ResidualNeuralNetwork,0.0001,8.0,45.0,True,345.0,0.0003039720606289,0.0005385894579386,6.885985238854133e-05,0.0001385659983537,0.0015042456066083,0.0025562885797248,0.0003488545288454,0.000698354259227
ResidualNeuralNetwork,0.0001,8.0,45.0,True,346.0,0.0003266293364715,0.0005448287468393,7.470710218113388e-05,0.0001567000488065,0.0016579732954876,0.0025947779979345,0.0003945260490261,0.0007951883774883
ResidualNeuralNetwork,0.0001,8.0,45.0,True,347.0,0.0003216878744469,0.0005434277163682,7.28142580815724e-05,0.0001529482095389,0.0015823953556564,0.0025766668079784,0.0003691689351444,0.000748521595631
ResidualNeuralNetwork,0.0001,8.0,45.0,True,348.0,0.000315166286863,0.0005415442256593,7.122983990332508e-05,0.0001468975448383,0.0015364360509428,0.0025664534208909,0.000356487414372,0.0007210730944039
ResidualNeuralNetwork,0.0001,8.0,45.0,True,349.0,0.0003122617051286,0.0005406571848373,7.023923400277397e-05,0.0001444751421878,0.0015085415457779,0.0025601568836835,0.0003484729560291,0.0007058987452549
ResidualNeuralNetwork,0.0001,8.0,45.0,True,350.0,0.0003247909910595,0.000544066136738,7.46276460567896e-05,0.0001535439748327,0.0016115082884734,0.0025839438228487,0.00038035040569,0.0007607898903342
ResidualNeuralNetwork,0.0001,8.0,45.0,True,351.0,0.0003096149616806,0.0005402073384616,7.0474359063768e-05,0.0001441363415949,0.0015351509897963,0.0025647365072238,0.000358696136647,0.0007246486702055
ResidualNeuralNetwork,0.0001,8.0,45.0,True,352.0,0.0003143219412819,0.0005412627905205,7.047250645983251e-05,0.000147378117328,0.0015544877299722,0.002568023197306,0.000359647913174,0.0007274072125272
ResidualNeuralNetwork,0.0001,8.0,45.0,True,353.0,0.0003165108053832,0.0005425563398397,7.178835731471645e-05,0.0001515461749464,0.0015621961287732,0.0025770831033118,0.0003656323694583,0.0007589566257764
ResidualNeuralNetwork,0.0001,8.0,45.0,True,354.0,0.0003138687411408,0.0005416868510593,7.037976078910005e-05,0.0001479806303174,0.0015383242811047,0.0025695950355169,0.000358169136932,0.0007286489291011
ResidualNeuralNetwork,0.0001,8.0,45.0,True,355.0,0.0003178328516669,0.000541688578148,7.141444761798066e-05,0.0001469365850773,0.0015403397803036,0.0025702583714851,0.0003596239682263,0.0007316128544087
ResidualNeuralNetwork,0.0001,8.0,45.0,True,356.0,0.0003190349857762,0.0005418906876983,7.205310395625082e-05,0.0001464047923563,0.0015283040468048,0.0025646302310175,0.0003544970081662,0.0007130996142543
ResidualNeuralNetwork,0.0001,8.0,45.0,True,357.0,0.0003180827172297,0.0005417042826063,7.237527127857157e-05,0.0001454806592907,0.001532329140969,0.0025663570787921,0.0003589338757706,0.0007170727886493
ResidualNeuralNetwork,0.0001,8.0,45.0,True,358.0,0.0003158973876356,0.0005414222048299,7.210417858995196e-05,0.0001464521969264,0.0015478968245428,0.0025689028344064,0.0003638040953837,0.0007299006266413
ResidualNeuralNetwork,0.0001,8.0,45.0,True,359.0,0.0003056126744599,0.0005386199832283,6.891024421970799e-05,0.0001394040480938,0.0014730977749674,0.0025525676004541,0.0003403639830883,0.0006935688778289
ResidualNeuralNetwork,0.0001,8.0,45.0,True,360.0,0.0003079453488244,0.0005389931548959,6.869214905722122e-05,0.0001424030272787,0.0015261690571623,0.0025626346000335,0.0003562169676681,0.0007208006561927
ResidualNeuralNetwork,0.0001,8.0,45.0,True,361.0,0.0003151556431765,0.0005409246024417,7.111274930987396e-05,0.0001457153324971,0.0015418646657991,0.0025654240224346,0.00035954667431,0.0007175481263196
ResidualNeuralNetwork,0.0001,8.0,45.0,True,362.0,0.000306539277664,0.000538732525152,6.929202622801789e-05,0.000140112295064,0.0015127796609446,0.0025565834165369,0.0003485716879367,0.0007032849972353
ResidualNeuralNetwork,0.0001,8.0,45.0,True,363.0,0.0003027737622633,0.0005377084418448,6.817560391927344e-05,0.0001375007460702,0.0014851097040956,0.0025516699694987,0.0003424319175054,0.000693623234266
ResidualNeuralNetwork,0.0001,8.0,45.0,True,364.0,0.0002996740596635,0.0005372700424528,6.75230153969356e-05,0.0001365549239829,0.0014708600704025,0.0025494063050492,0.0003379583593059,0.0006901115272779
ResidualNeuralNetwork,0.0001,8.0,45.0,True,365.0,0.0002988451976339,0.0005372172658334,6.684374736968397e-05,0.0001369497043424,0.0014530103536521,0.0025462639406792,0.0003319473105406,0.000684102610597
ResidualNeuralNetwork,0.0001,8.0,45.0,True,366.0,0.0003069959922299,0.0005387248938295,6.86859536283421e-05,0.0001402893819095,0.0014799546520665,0.002553013885546,0.0003402464841521,0.0006959845528662
ResidualNeuralNetwork,0.0001,8.0,45.0,True,367.0,0.0003337605462241,0.0005455213495984,7.627094089181597e-05,0.0001568185150462,0.001639832865517,0.0025852058293684,0.0003865021720247,0.0007616866778277
ResidualNeuralNetwork,0.0001,8.0,45.0,True,368.0,0.0003141388096256,0.0005409551678963,7.122689782769854e-05,0.0001447642688963,0.0015560248925251,0.0025655659114789,0.0003641081165592,0.0007136611724799
ResidualNeuralNetwork,0.0001,8.0,45.0,True,369.0,0.0003062723420379,0.000539107223084,6.943159909903842e-05,0.0001420440940522,0.0015076008982628,0.0025579237713004,0.0003513635235762,0.0007007825393346
ResidualNeuralNetwork,0.0001,8.0,45.0,True,370.0,0.0003033731223116,0.0005389262402475,6.848307592528207e-05,0.0001421043714583,0.0015064385139717,0.0025583271335505,0.0003520339352529,0.00070656128462
ResidualNeuralNetwork,0.0001,8.0,45.0,True,371.0,0.0003169298854799,0.0005417171353599,7.179791152959242e-05,0.0001492835882539,0.0015719923770652,0.0025734616525518,0.0003673091249645,0.0007501613325292
ResidualNeuralNetwork,0.0001,8.0,45.0,True,372.0,0.0003035884260167,0.0005392395662811,6.900389359967728e-05,0.0001413312180826,0.0015278451097836,0.0025621354579925,0.0003557787423238,0.0007142962993315
ResidualNeuralNetwork,0.0001,8.0,45.0,True,373.0,0.0003309453915392,0.0005453011658635,7.515159156926559e-05,0.0001570458380841,0.0016182586082122,0.0025829607210819,0.0003789989219146,0.0007618642734281
ResidualNeuralNetwork,0.0001,8.0,45.0,True,374.0,0.0003103279280212,0.0005404850784337,7.044428562860926e-05,0.0001441145822847,0.0015424756134081,0.0025667999900362,0.0003596595576349,0.0007274689258269
ResidualNeuralNetwork,0.0001,8.0,45.0,True,375.0,0.0003063622510658,0.000540067645096,6.956343019426351e-05,0.0001434246103236,0.0015415051635706,0.002568447552387,0.0003617059603427,0.0007306318144378
ResidualNeuralNetwork,0.0001,8.0,45.0,True,376.0,0.0003001232834839,0.0005381290080412,6.775244708973764e-05,0.0001389093074515,0.001511035475341,0.0025585140072324,0.0003521642266954,0.0007063798465818
ResidualNeuralNetwork,0.0001,8.0,45.0,True,377.0,0.0002977642810569,0.0005374958492674,6.64951867170411e-05,0.0001379426699282,0.0014927300079813,0.0025553652700388,0.0003462062457447,0.0006996609692303
ResidualNeuralNetwork,0.0001,8.0,45.0,True,378.0,0.0003086196364096,0.0005403733398072,6.962105671993162e-05,0.0001438796178831,0.0015110365062389,0.0025603257635104,0.000351107486014,0.0007080853735126
ResidualNeuralNetwork,0.0001,8.0,45.0,True,379.0,0.0003020568999318,0.0005385222621362,6.812855079167615e-05,0.0001392719458858,0.0014876697985631,0.00255297583604,0.0003444990553196,0.0006900341630731
ResidualNeuralNetwork,0.0001,8.0,45.0,True,380.0,0.0002964424355974,0.0005375371387384,6.680656977580242e-05,0.0001367983029216,0.0014672677659388,0.0025507903323983,0.0003397343855983,0.0006852321935899
ResidualNeuralNetwork,0.0001,8.0,45.0,True,381.0,0.0003026596338279,0.000538261993876,6.824550582874175e-05,0.0001376617970974,0.0015058730195903,0.002554103450955,0.000349286849956,0.000684084991614
ResidualNeuralNetwork,0.0001,8.0,45.0,True,382.0,0.0003183055116802,0.0005420125478682,7.217627952522988e-05,0.0001480353348499,0.0015737639283234,0.0025723777102224,0.0003680321827249,0.0007282167954264
ResidualNeuralNetwork,0.0001,8.0,45.0,True,383.0,0.0003272315482244,0.0005434089192161,7.340570063282538e-05,0.000153522004657,0.0016094399323253,0.0025781578612777,0.0003756789853737,0.0007498456434633
ResidualNeuralNetwork,0.0001,8.0,45.0,True,384.0,0.0003078095514497,0.0005400922661521,7.04193131300317e-05,0.0001448588270061,0.0015287259652179,0.0025611714746967,0.0003578605001452,0.0007100079044605
ResidualNeuralNetwork,0.0001,8.0,45.0,True,385.0,0.0003035956958554,0.0005388127343673,6.86179193846299e-05,0.0001412525652553,0.0015097769363871,0.0025608011011807,0.0003526430787905,0.0007115380381638
ResidualNeuralNetwork,0.0001,8.0,45.0,True,386.0,0.0003098813550812,0.0005395172259235,6.949192671120327e-05,0.0001428936510233,0.0015352584843365,0.0025642920964918,0.0003585508503254,0.0007202872221574
ResidualNeuralNetwork,0.0001,8.0,45.0,True,387.0,0.0003100031550039,0.000539409905431,6.94913292589856e-05,0.0001428713595288,0.0015206884288188,0.0025631196843753,0.0003539321229517,0.0007217492697373
ResidualNeuralNetwork,0.0001,8.0,45.0,True,388.0,0.0003065333935128,0.0005394292648911,6.949265971980647e-05,0.000142460874711,0.0015352016912316,0.0025640866666469,0.0003573038621143,0.0007208936244436
ResidualNeuralNetwork,0.0001,8.0,45.0,True,389.0,0.0003095142884717,0.0005397546805461,7.081706066819215e-05,0.0001419195528782,0.001515119892996,0.0025608605183895,0.0003541480023531,0.0007056544693011
ResidualNeuralNetwork,0.0001,8.0,45.0,True,390.0,0.0003090793432572,0.000539946909542,7.060607970564192e-05,0.0001436914857025,0.0015121662766678,0.0025619862589446,0.0003535445287542,0.000717282201509
ResidualNeuralNetwork,0.0001,8.0,45.0,True,391.0,0.0003042811492703,0.0005383723668975,6.899367164408743e-05,0.0001392865458106,0.0015032500403482,0.0025567984056172,0.0003480728036202,0.0007037350310469
