model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,iron,240,0.01,modified_huber,800,l2,0.853099730458221,0.853099730458221,0.853099730458221,0.853099730458221,11.41691541671753,0.8266610643305854,0.17456674575805664,0.03626599869827099
StochasticGradientDescent,iron,240,0.01,modified_huber,800,l1,0.8698412698412697,0.8698412698412697,0.8698412698412697,0.8698412698412697,35.90089411735535,1.9585371870991788,0.1671597957611084,0.01847293852582091
StochasticGradientDescent,iron,240,0.01,modified_huber,800,elasticnet,0.8725366876310273,0.8725366876310273,0.8725366876310273,0.8725366876310273,17.8295401096344,1.607748561035594,0.16524434089660645,0.01804178554398486
StochasticGradientDescent,iron,240,0.01,modified_huber,900,l2,0.8625636418089249,0.8625636418089249,0.8625636418089249,0.8625636418089249,11.57548360824585,0.6129269011777002,0.16246747970581055,0.008102300426945423
StochasticGradientDescent,iron,240,0.01,modified_huber,900,l1,0.8722671458520516,0.8722671458520516,0.8722671458520516,0.8722671458520516,32.861963987350464,1.8062017077172805,0.16444673538208007,0.010758749297249225
StochasticGradientDescent,iron,240,0.01,modified_huber,900,elasticnet,0.8609763402216233,0.8609763402216233,0.8609763402216233,0.8609763402216233,17.485848236083985,1.4026581546242067,0.169331693649292,0.005062980970584002
StochasticGradientDescent,iron,240,0.01,modified_huber,1000,l2,0.8607067984426475,0.8607067984426475,0.8607067984426475,0.8607067984426475,10.537932538986206,1.2167294976850715,0.1550295829772949,0.015585554014558323
StochasticGradientDescent,iron,240,0.01,modified_huber,1000,l1,0.8686133572926025,0.8686133572926025,0.8686133572926025,0.8686133572926025,35.806206703186035,0.9777104273958874,0.16919655799865724,0.0169865655264033
StochasticGradientDescent,iron,240,0.01,modified_huber,1000,elasticnet,0.865109314165918,0.865109314165918,0.865109314165918,0.865109314165918,18.65029106140137,2.329806778007288,0.1910245895385742,0.027249065355668615
StochasticGradientDescent,iron,240,0.01,squared_hinge,100,l2,0.8068882899071579,0.8068882899071579,0.8068882899071579,0.8068882899071579,15.232622575759887,0.7825353703716803,0.15377626419067383,0.01409181049462119
StochasticGradientDescent,iron,240,0.01,squared_hinge,100,l1,0.8597783767595087,0.8597783767595087,0.8597783767595087,0.8597783767595087,29.120491790771485,2.404775288811758,0.1810446262359619,0.008874977066790204
StochasticGradientDescent,iron,240,0.01,squared_hinge,100,elasticnet,0.8306079664570231,0.8306079664570231,0.8306079664570231,0.8306079664570231,25.32766785621643,2.387297537758167,0.1739715576171875,0.010763164338713287
StochasticGradientDescent,iron,240,0.01,squared_hinge,200,l2,0.7943396226415095,0.7943396226415095,0.7943396226415095,0.7943396226415095,23.578116416931152,1.6013891356955958,0.17007341384887695,0.00823962404212582
StochasticGradientDescent,iron,240,0.01,squared_hinge,200,l1,0.8605271039233303,0.8605271039233303,0.8605271039233303,0.8605271039233303,47.82243895530701,3.6497099609963652,0.1820385456085205,0.02025075166680473
StochasticGradientDescent,iron,240,0.01,squared_hinge,200,elasticnet,0.8111410601976641,0.8111410601976641,0.8111410601976641,0.8111410601976641,43.56483402252197,1.9238978266590157,0.1593599796295166,0.010432331303179419
StochasticGradientDescent,iron,240,0.01,squared_hinge,300,l2,0.7969152440850553,0.7969152440850553,0.7969152440850553,0.7969152440850553,30.641570234298705,1.3309736792713391,0.16989192962646485,0.019059763883851496
StochasticGradientDescent,iron,240,0.01,squared_hinge,300,l1,0.8619946091644206,0.8619946091644206,0.8619946091644206,0.8619946091644206,59.20924868583679,6.836058263491296,0.17936015129089355,0.025999781078428968
StochasticGradientDescent,iron,240,0.01,squared_hinge,300,elasticnet,0.8165618448637316,0.8165618448637316,0.8165618448637316,0.8165618448637316,53.44916062355041,4.892781175606093,0.1741640090942383,0.019506589351097066
StochasticGradientDescent,iron,240,0.01,squared_hinge,400,l2,0.7981431566337226,0.7981431566337226,0.7981431566337226,0.7981431566337226,33.79676413536072,1.4324603277413983,0.163039493560791,0.006338039420144504
StochasticGradientDescent,iron,240,0.01,squared_hinge,400,l1,0.8584606169511829,0.8584606169511829,0.8584606169511829,0.8584606169511829,66.0692633152008,6.327444736953578,0.15859599113464357,0.009646220150312126
StochasticGradientDescent,iron,240,0.01,squared_hinge,400,elasticnet,0.8167115902964961,0.8167115902964961,0.8167115902964961,0.8167115902964961,63.225975322723386,3.948946932442123,0.16416406631469727,0.009029117081506992
StochasticGradientDescent,iron,240,0.01,squared_hinge,500,l2,0.7898472596585805,0.7898472596585805,0.7898472596585805,0.7898472596585805,39.05182075500488,4.7135296498842285,0.16603527069091797,0.007834993589748618
