model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,iron,240,auto,chebyshev,30,distance,0.9817310572027553,0.9817310572027553,0.9817310572027553,0.9817310572027553,0.9996815612381107,0.7098979473114013,0.21428520760917974,88.83883123397827,12.106249099219738
KNearestNeighbors,iron,240,ball_tree,minkowski,3,uniform,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9982030548068284,0.9997799155950491,6.832257986068726,2.5301765192173096,146.71787180900574,15.313163624023582
KNearestNeighbors,iron,240,ball_tree,minkowski,3,distance,0.9991913746630727,0.9991913746630727,0.9991913746630727,0.9991913746630727,0.9997823307433217,5.324124145507812,0.8302215741522223,151.56905674934387,15.812307281632911
KNearestNeighbors,iron,240,ball_tree,minkowski,6,uniform,0.994848757112908,0.994848757112908,0.994848757112908,0.994848757112908,0.9998424532744175,3.8130555629730223,0.7327786755661477,163.90874423980713,11.063375218160115
KNearestNeighbors,iron,240,ball_tree,minkowski,6,distance,0.9986522911051212,0.9986522911051212,0.9986522911051212,0.9986522911051212,0.9998566894315303,3.639680337905884,0.22149850824845346,163.0883888721466,8.28577496269558
KNearestNeighbors,iron,240,ball_tree,minkowski,9,uniform,0.9920335429769391,0.9920335429769391,0.9920335429769391,0.9920335429769391,0.9998025863094098,3.5407079696655273,0.22273701199998186,171.96596384048462,7.345193864467631
KNearestNeighbors,iron,240,ball_tree,minkowski,9,distance,0.9978436657681942,0.9978436657681942,0.9978436657681942,0.9978436657681942,0.999858635488225,3.510410499572754,0.06131406458842041,170.1967083454132,7.173851650446908
KNearestNeighbors,iron,240,ball_tree,minkowski,12,uniform,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9997612136742429,3.5192334175109865,0.09730072571427806,178.96284079551697,7.865679431216678
KNearestNeighbors,iron,240,ball_tree,minkowski,12,distance,0.9976340221623239,0.9976340221623239,0.9976340221623239,0.9976340221623239,0.999893987194668,3.4183322906494142,0.04559792802903484,176.6370271205902,8.185505054071454
KNearestNeighbors,iron,240,ball_tree,minkowski,15,uniform,0.985684336627733,0.985684336627733,0.985684336627733,0.985684336627733,0.9997041119586841,3.3267394065856934,0.0430033447725885,183.41359810829164,7.353255570825512
KNearestNeighbors,iron,240,ball_tree,minkowski,15,distance,0.9967954477388441,0.9967954477388441,0.9967954477388441,0.9967954477388441,0.9999276756939034,3.4216200351715087,0.10881491433806957,182.02992987632751,7.302812072169783
KNearestNeighbors,iron,240,ball_tree,minkowski,18,uniform,0.9820904462413896,0.9820904462413896,0.9820904462413896,0.9820904462413896,0.9996182653698806,3.4920750141143797,0.14626022214891796,188.49494037628173,7.627162511659252
KNearestNeighbors,iron,240,ball_tree,minkowski,18,distance,0.9961964660077868,0.9961964660077868,0.9961964660077868,0.9961964660077868,0.9999520817918824,3.469187593460083,0.1186461664648462,186.11571955680847,7.156341625255567
KNearestNeighbors,iron,240,ball_tree,minkowski,21,uniform,0.979874213836478,0.979874213836478,0.979874213836478,0.979874213836478,0.9995001293233621,3.4448306560516357,0.16821144528989274,191.08558821678162,8.240172168094315
KNearestNeighbors,iron,240,ball_tree,minkowski,21,distance,0.994848757112908,0.994848757112908,0.994848757112908,0.994848757112908,0.9999465191251875,3.495871877670288,0.16183083369282936,191.70681591033934,8.094452502294025
KNearestNeighbors,iron,240,ball_tree,minkowski,24,uniform,0.9776879305181192,0.9776879305181192,0.9776879305181192,0.9776879305181192,0.9993711610334637,3.409650278091431,0.11755273632879527,195.51777310371398,7.903710502435932
KNearestNeighbors,iron,240,ball_tree,minkowski,24,distance,0.993590895477688,0.993590895477688,0.993590895477688,0.993590895477688,0.999940605346205,3.434242057800293,0.12080479414614552,194.75283164978026,7.260925711915577
KNearestNeighbors,iron,240,ball_tree,minkowski,27,uniform,0.9752021563342319,0.9752021563342319,0.9752021563342319,0.9752021563342319,0.9992513195384468,3.428552436828613,0.10874634578047469,199.87478346824645,8.548314128387513
KNearestNeighbors,iron,240,ball_tree,minkowski,27,distance,0.9927223719676549,0.9927223719676549,0.9927223719676549,0.9927223719676549,0.9999354121434401,3.4114110469818115,0.08572963120849378,199.54954915046693,8.28095655967899
KNearestNeighbors,iron,240,ball_tree,minkowski,30,uniform,0.9707696915244085,0.9707696915244085,0.9707696915244085,0.9707696915244085,0.999095515782313,3.4764849185943603,0.18762366160044067,203.28012595176696,9.093477665094648
KNearestNeighbors,iron,240,ball_tree,minkowski,30,distance,0.9916142557651991,0.9916142557651991,0.9916142557651991,0.9916142557651991,0.9999273227548413,3.4562817573547364,0.22034304384085765,201.8691806793213,7.896017366803386
