model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,iron,120,0.01,modified_huber,900,l1,0.8212638514525306,0.8212638514525306,0.8212638514525306,0.8212638514525306,23.122422313690187,2.1277586719733494,0.16143126487731935,0.014426917005726217
StochasticGradientDescent,iron,120,0.01,modified_huber,900,elasticnet,0.8085055405810122,0.8085055405810122,0.8085055405810122,0.8085055405810122,10.165168142318725,0.3031953740215639,0.1630988597869873,0.014550492031619403
StochasticGradientDescent,iron,120,0.01,modified_huber,1000,l2,0.8023060796645701,0.8023060796645701,0.8023060796645701,0.8023060796645701,6.8364049911499025,0.3958837388433733,0.15224118232727052,0.004569660070186763
StochasticGradientDescent,iron,120,0.01,modified_huber,1000,l1,0.820994309673555,0.820994309673555,0.820994309673555,0.820994309673555,22.62394709587097,1.3716063491863757,0.1504837989807129,0.007415304108830071
StochasticGradientDescent,iron,120,0.01,modified_huber,1000,elasticnet,0.8025456723569931,0.8025456723569931,0.8025456723569931,0.8025456723569931,10.780552959442138,0.8205124035111905,0.16267905235290528,0.00911091854216597
StochasticGradientDescent,iron,120,0.01,squared_hinge,100,l2,0.6560946391135071,0.6560946391135071,0.6560946391135071,0.6560946391135071,12.898292827606202,0.47601320187779833,0.16552929878234862,0.01739311169984505
StochasticGradientDescent,iron,120,0.01,squared_hinge,100,l1,0.8070080862533693,0.8070080862533693,0.8070080862533693,0.8070080862533693,20.198798656463623,0.7999200619411415,0.19214959144592286,0.022937847704951886
StochasticGradientDescent,iron,120,0.01,squared_hinge,100,elasticnet,0.719287211740042,0.719287211740042,0.719287211740042,0.719287211740042,20.117773389816286,0.5386462408705569,0.1670377731323242,0.013288165076904071
StochasticGradientDescent,iron,120,0.01,squared_hinge,200,l2,0.6613956274333633,0.6613956274333633,0.6613956274333633,0.6613956274333633,22.00638165473938,1.379686856089244,0.16507973670959472,0.007622860975847631
StochasticGradientDescent,iron,120,0.01,squared_hinge,200,l1,0.8156933213536985,0.8156933213536985,0.8156933213536985,0.8156933213536985,35.54950037002563,1.5866257007368674,0.16386957168579103,0.012942544154919598
StochasticGradientDescent,iron,120,0.01,squared_hinge,200,elasticnet,0.6890685834082061,0.6890685834082061,0.6890685834082061,0.6890685834082061,33.21946587562561,1.5915026516353104,0.16871800422668456,0.013115964659538005
StochasticGradientDescent,iron,120,0.01,squared_hinge,300,l2,0.6257861635220126,0.6257861635220126,0.6257861635220126,0.6257861635220126,32.50342946052551,1.6657716204232418,0.16804757118225097,0.015098495964653402
StochasticGradientDescent,iron,120,0.01,squared_hinge,300,l1,0.8147349505840072,0.8147349505840072,0.8147349505840072,0.8147349505840072,46.261170625686646,2.334881743525942,0.1631312370300293,0.006463998394327537
StochasticGradientDescent,iron,120,0.01,squared_hinge,300,elasticnet,0.6707996406109613,0.6707996406109613,0.6707996406109613,0.6707996406109613,49.40768136978149,1.5697833892109785,0.16769785881042482,0.02259949835794417
StochasticGradientDescent,iron,120,0.01,squared_hinge,400,l2,0.6230008984725967,0.6230008984725967,0.6230008984725967,0.6230008984725967,40.0673122882843,1.8176437676120845,0.15210485458374023,0.010077827078075958
StochasticGradientDescent,iron,120,0.01,squared_hinge,400,l1,0.8161126085654388,0.8161126085654388,0.8161126085654388,0.8161126085654388,52.61042742729187,3.40916900888431,0.16870684623718263,0.024123908285720783
StochasticGradientDescent,iron,120,0.01,squared_hinge,400,elasticnet,0.6734351602276131,0.6734351602276131,0.6734351602276131,0.6734351602276131,62.45137567520142,1.2486433877825145,0.16202235221862793,0.01144839065793348
StochasticGradientDescent,iron,120,0.01,squared_hinge,500,l2,0.6423480083857442,0.6423480083857442,0.6423480083857442,0.6423480083857442,46.85549311637878,1.0104494333538743,0.15746150016784669,0.015676056427862493
StochasticGradientDescent,iron,120,0.01,squared_hinge,500,l1,0.8159329140461216,0.8159329140461216,0.8159329140461216,0.8159329140461216,50.673077726364134,6.09791100049277,0.16915993690490722,0.013522020265611074
StochasticGradientDescent,iron,120,0.01,squared_hinge,500,elasticnet,0.6785564540281521,0.6785564540281521,0.6785564540281521,0.6785564540281521,73.803009557724,2.57842161052835,0.165446138381958,0.018023284959073137
StochasticGradientDescent,iron,120,0.01,squared_hinge,600,l2,0.6454926624737946,0.6454926624737946,0.6454926624737946,0.6454926624737946,56.3890341758728,1.9884204023714538,0.1620168685913086,0.011017327992797638
