model,material,numSamples,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
NeuralNetwork,iron,240,logistic,0.01,"(100, 100, 100)",adaptive,400,0.9503444144953578,0.9503444144953578,0.9503444144953578,0.9503444144953578,0.9961939049711239,475.12378911972047,59.10065691746487,0.5241249561309814,0.04619001748712144
NeuralNetwork,iron,240,logistic,0.01,"(100, 100, 100)",adaptive,500,0.9339323150643905,0.9339323150643905,0.9339323150643905,0.9339323150643905,0.9936412580609483,365.76997656822203,84.30521960826938,0.5004842758178711,0.011610371718777773
NeuralNetwork,iron,240,logistic,0.01,"(100, 100, 100)",adaptive,600,0.9358490566037736,0.9358490566037736,0.9358490566037736,0.9358490566037736,0.9933451490597431,363.1594039440155,78.35245951219326,0.5069908142089844,0.029440851004941898
NeuralNetwork,iron,240,logistic,0.01,"(100, 100, 100)",adaptive,700,0.9271937705899971,0.9271937705899971,0.9271937705899971,0.9271937705899971,0.9914014780524824,375.4593263626099,134.50406898352745,0.4981682300567627,0.019497767520682868
NeuralNetwork,iron,240,logistic,0.01,"(100, 100, 100)",adaptive,800,0.9363881401617251,0.9363881401617251,0.9363881401617251,0.9363881401617251,0.9934853150380005,324.87749752998354,77.71761302782943,0.5111026287078857,0.021024335528067494
NeuralNetwork,iron,240,logistic,0.01,"(100, 100, 100)",adaptive,900,0.9330038933812519,0.9330038933812519,0.9330038933812519,0.9330038933812519,0.9944528725825279,420.01467962265014,106.12649116373265,0.5201213359832764,0.007552982075621244
NeuralNetwork,iron,240,logistic,0.01,"(100, 100, 100)",adaptive,1000,0.9306978137166817,0.9306978137166817,0.9306978137166817,0.9306978137166817,0.9928989588682992,352.68527565002444,61.447169938018305,0.56307373046875,0.04455464568167412
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,100,0.8247079964061095,0.8247079964061095,0.8247079964061095,0.8247079964061095,0.9629703232654956,77.09835777282714,1.588543928015969,0.36428232192993165,0.03138089834231259
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,200,0.8333033842467806,0.8333033842467806,0.8333033842467806,0.8333033842467806,0.9641017458752994,93.57615313529968,17.519095322020984,0.3218815326690674,0.004324452873594864
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,300,0.8268343815513626,0.8268343815513626,0.8268343815513626,0.8268343815513626,0.9646715348942809,104.63759021759033,21.10024480350435,0.32729330062866213,0.010230157871660275
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,400,0.8349505840071878,0.8349505840071878,0.8349505840071878,0.8349505840071878,0.9647538261594291,105.11887946128846,10.376680030477063,0.341245698928833,0.01890102783104413
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,500,0.8297394429469902,0.8297394429469902,0.8297394429469902,0.8297394429469902,0.9639273764446579,98.29773035049439,15.105666907370711,0.34554347991943357,0.013902351217493126
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,600,0.8283617849655587,0.8283617849655587,0.8283617849655587,0.8283617849655587,0.9642122594990313,98.8850314617157,19.034171287229185,0.3398461818695068,0.014212027820701094
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,700,0.8289907157831685,0.8289907157831685,0.8289907157831685,0.8289907157831685,0.9637971973192325,96.57939372062683,11.714469807459796,0.3485158920288086,0.017118186573102365
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,800,0.8320754716981131,0.8320754716981131,0.8320754716981131,0.8320754716981131,0.9646700944456577,108.97338008880615,13.936495345242248,0.333754301071167,0.009869163468229183
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,900,0.8269541778975741,0.8269541778975741,0.8269541778975741,0.8269541778975741,0.9642245311787014,96.53486652374268,16.032236818310015,0.34158573150634763,0.013839946935603037
NeuralNetwork,iron,240,logistic,0.1,"(100,)",constant,1000,0.8318059299191374,0.8318059299191374,0.8318059299191374,0.8318059299191374,0.9649377920144673,114.58072528839111,13.14161744162893,0.34546284675598143,0.02849190635077184
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,100,0.8298592392932015,0.8298592392932015,0.8298592392932015,0.8298592392932015,0.9635732875058224,82.24207353591919,1.388127587506913,0.3551023483276367,0.01637989572500495
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,200,0.8298292902066485,0.8298292902066485,0.8298292902066485,0.8298292902066485,0.9638748915703819,89.80771322250366,13.885140674045216,0.35228533744812013,0.030759300167411577
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,300,0.8318358790056903,0.8318358790056903,0.8318358790056903,0.8318358790056903,0.9648408687322011,110.63869519233704,7.26386986127238,0.33727779388427737,0.007319869724649529
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,400,0.8297094938604372,0.8297094938604372,0.8297094938604372,0.8297094938604372,0.964258317805573,95.82401509284973,11.439458987671092,0.3428683280944824,0.010059976484074288
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,500,0.8345911949685535,0.8345911949685535,0.8345911949685535,0.8345911949685535,0.9643821122021153,96.204176902771,13.60709922837768,0.3480196952819824,0.039646264679576736
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,600,0.8303084755914945,0.8303084755914945,0.8303084755914945,0.8303084755914945,0.963830317006131,92.52096409797669,12.26709495360849,0.3544151306152344,0.0195419343332824
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,700,0.8315363881401618,0.8315363881401618,0.8315363881401618,0.8315363881401618,0.9646156580976246,118.0076675415039,19.842224196579565,0.3272397041320801,0.003898387823718446
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,800,0.8290506139562742,0.8290506139562742,0.8290506139562742,0.8290506139562742,0.964561220942595,105.58700666427612,8.354518736071352,0.34448466300964353,0.019380558728230222
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,900,0.8286612758310872,0.8286612758310872,0.8286612758310872,0.8286612758310872,0.9644312404015498,103.95688724517822,12.42714042773169,0.35189242362976075,0.013862321075769285
NeuralNetwork,iron,240,logistic,0.1,"(100,)",invscaling,1000,0.8304582210242588,0.8304582210242588,0.8304582210242588,0.8304582210242588,0.9641856071835997,92.06299238204956,9.364780009521343,0.33625001907348634,0.008869026707683204
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,100,0.8285714285714285,0.8285714285714285,0.8285714285714285,0.8285714285714285,0.9632948470181365,80.03867645263672,1.5124157864004046,0.3538989067077637,0.02582130380844731
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,200,0.8363282419886193,0.8363282419886193,0.8363282419886193,0.8363282419886193,0.9649477898628238,109.39922490119935,13.56617590518539,0.3487698078155518,0.014258869855739454
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,300,0.8338125187181792,0.8338125187181792,0.8338125187181792,0.8338125187181792,0.9651839861851546,121.07643237113953,7.159816189357047,0.3549375534057617,0.017577992002105945
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,400,0.8343216531895777,0.8343216531895777,0.8343216531895777,0.8343216531895777,0.9646847471240593,107.18938860893249,19.10427932881864,0.3369161128997803,0.015010608459948841
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,500,0.8328541479484877,0.8328541479484877,0.8328541479484877,0.8328541479484877,0.964171486474652,99.65822386741638,13.270232905983155,0.33277907371521,0.013028601146341585
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,600,0.8320155735250075,0.8320155735250075,0.8320155735250075,0.8320155735250075,0.9639335520339062,89.738165807724,4.189782125062992,0.3528449058532715,0.03326934073360807
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,700,0.8296196466007787,0.8296196466007787,0.8296196466007787,0.8296196466007787,0.9644830944649143,101.44868631362915,21.374242537253664,0.35849947929382325,0.028522754874743848
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,800,0.8352500748727163,0.8352500748727163,0.8352500748727163,0.8352500748727163,0.9650255259935798,114.59423685073853,18.54210461980285,0.33283653259277346,0.014402100283931714
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,900,0.8226115603474093,0.8226115603474093,0.8226115603474093,0.8226115603474093,0.9636461299643495,96.73141536712646,18.179510579202727,0.3226964473724365,0.005705518373522402
NeuralNetwork,iron,240,logistic,0.1,"(100,)",adaptive,1000,0.8305480682839173,0.8305480682839173,0.8305480682839173,0.8305480682839173,0.964787988825799,107.84510469436646,5.831481640636725,0.3443345546722412,0.022191688040618867
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,100,0.8290506139562744,0.8290506139562744,0.8290506139562744,0.8290506139562744,0.9654494061655399,118.02176756858826,6.895211228916809,0.4361398696899414,0.03841903022147832
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,200,0.8341719077568135,0.8341719077568135,0.8341719077568135,0.8341719077568135,0.9664508669524192,130.84160857200624,13.828672691574374,0.42417144775390625,0.01853903778313039
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,300,0.8331236897274634,0.8331236897274634,0.8331236897274634,0.8331236897274634,0.9664563973767966,145.8698402404785,34.02723806121535,0.42122855186462405,0.015677483168951224
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,400,0.8281521413596884,0.8281521413596884,0.8281521413596884,0.8281521413596884,0.9662263286647803,142.24730057716368,27.062044880531893,0.41528797149658203,0.017068956154858397
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,500,0.8345312967954477,0.8345312967954477,0.8345312967954477,0.8345312967954477,0.9660708401613094,129.65532803535461,28.239948057692406,0.41693968772888185,0.009424640048892633
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,600,0.8317160826594788,0.8317160826594788,0.8317160826594788,0.8317160826594788,0.9664042798690738,129.45486574172975,20.79218374848475,0.4083826541900635,0.017376045117896626
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,700,0.8260257562144355,0.8260257562144355,0.8260257562144355,0.8260257562144355,0.9657513880067448,123.6809118270874,26.956660117972653,0.418058443069458,0.019624649787391805
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,800,0.8339622641509434,0.8339622641509434,0.8339622641509434,0.8339622641509434,0.9661775566467371,143.5402808189392,37.93542940259926,0.4405388832092285,0.01962697734713601
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,900,0.8307577118897873,0.8307577118897873,0.8307577118897873,0.8307577118897873,0.9658899470057383,123.52839641571045,8.664738828614139,0.4150207042694092,0.010630696872012306
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",constant,1000,0.8358790056903265,0.8358790056903265,0.8358790056903265,0.8358790056903265,0.9664374782955601,133.9376109600067,17.45582829934426,0.43576250076293943,0.027632850344896605
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,100,0.8251572327044023,0.8251572327044023,0.8251572327044023,0.8251572327044023,0.9646752968995818,116.1396993637085,11.160054688237931,0.43149919509887696,0.026638501920812938
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,200,0.8356693620844565,0.8356693620844565,0.8356693620844565,0.8356693620844565,0.9666697355214788,142.46436910629274,20.654077703264093,0.4074722766876221,0.0096504379851519
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,300,0.8297394429469902,0.8297394429469902,0.8297394429469902,0.8297394429469902,0.9657009353808966,125.46517281532287,9.86496048265299,0.42261252403259275,0.01885192728490399
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,400,0.8320155735250075,0.8320155735250075,0.8320155735250075,0.8320155735250075,0.9663125257038635,144.76894855499268,23.043873948006624,0.42684159278869627,0.012735837239916496
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,500,0.8306079664570231,0.8306079664570231,0.8306079664570231,0.8306079664570231,0.9659498599312373,129.12356834411622,14.40263251793725,0.4302193641662598,0.015659788143663953
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,600,0.8324947589098531,0.8324947589098531,0.8324947589098531,0.8324947589098531,0.9664469708887353,130.9061001777649,6.680289555086489,0.43316993713378904,0.035345145655644505
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,700,0.8298891883797544,0.8298891883797544,0.8298891883797544,0.8298891883797544,0.9663745022569359,133.99387078285218,5.631523298625264,0.44400625228881835,0.061828777512164715
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,800,0.8359089547768793,0.8359089547768793,0.8359089547768793,0.8359089547768793,0.9668204318348741,145.17236204147338,17.428732988187864,0.4221192836761475,0.011960210548235418
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,900,0.8265947888589398,0.8265947888589398,0.8265947888589398,0.8265947888589398,0.9662547009112791,154.18748679161072,14.641495480012605,0.41788272857666015,0.010477995804549086
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",invscaling,1000,0.8299191374663073,0.8299191374663073,0.8299191374663073,0.8299191374663073,0.9664283776212941,156.71084094047546,25.080839270733733,0.4236943244934082,0.022931820254841005
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,100,0.8330038933812519,0.8330038933812519,0.8330038933812519,0.8330038933812519,0.9657143545807253,109.31764421463012,16.882298248746267,0.40934076309204104,0.006483770603120011
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,200,0.8314165917939503,0.8314165917939503,0.8314165917939503,0.8314165917939503,0.9658889166370402,128.4585774421692,19.006603065670685,0.4304715633392334,0.023033212492219388
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,300,0.8334830787660976,0.8334830787660976,0.8334830787660976,0.8334830787660976,0.9667081096076137,149.20646843910217,9.282659679383661,0.42334938049316406,0.028686681085407638
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,400,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.966353116865745,141.98098840713502,22.289271874624706,0.40874152183532714,0.012611174789309865
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,500,0.8319856244384546,0.8319856244384546,0.8319856244384546,0.8319856244384546,0.9655547079315963,119.22340989112854,31.23009137824789,0.43224105834960935,0.02067353552516763
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,600,0.8276430068882898,0.8276430068882898,0.8276430068882898,0.8276430068882898,0.9658467493015441,125.27557687759399,13.397184888853108,0.4243302345275879,0.026475549983190717
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,700,0.8298891883797544,0.8298891883797544,0.8298891883797544,0.8298891883797544,0.9658467356297631,127.53860549926758,16.335487446527388,0.41816010475158694,0.017431789891760467
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,800,0.8343815513626834,0.8343815513626834,0.8343815513626834,0.8343815513626834,0.9669644388265523,156.06926226615906,23.240150377411087,0.4353452205657959,0.02745759390670264
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,900,0.8392632524707995,0.8392632524707995,0.8392632524707995,0.8392632524707995,0.96658329960621,139.65524859428405,31.138886455317053,0.42224650382995604,0.017074201184075967
NeuralNetwork,iron,240,logistic,0.1,"(100, 100)",adaptive,1000,0.8300089847259657,0.8300089847259657,0.8300089847259657,0.8300089847259657,0.9657774837098364,115.09985418319702,22.904877463766624,0.4146139621734619,0.012092647588079868
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,100,0.8409703504043128,0.8409703504043128,0.8409703504043128,0.8409703504043128,0.9681794524169263,159.40220289230348,3.213277245551657,0.49729185104370116,0.008209150287479683
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,200,0.8371967654986523,0.8371967654986523,0.8371967654986523,0.8371967654986523,0.9683049902841079,171.5298825263977,22.563184960988163,0.4911641597747803,0.022546587897647154
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,300,0.8451332734351602,0.8451332734351602,0.8451332734351602,0.8451332734351602,0.9697197086072352,209.94253611564636,53.16563055462565,0.523530387878418,0.026413941837686226
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,400,0.840431266846361,0.840431266846361,0.840431266846361,0.840431266846361,0.968514377027416,168.0606041431427,31.399340361030806,0.5328684329986573,0.04804055062399038
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,500,0.828032345013477,0.828032345013477,0.828032345013477,0.828032345013477,0.9670450167244502,182.92797570228578,38.141164579088056,0.4912391662597656,0.015189086081284579
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,600,0.8452231206948188,0.8452231206948188,0.8452231206948188,0.8452231206948188,0.9697654685035577,198.55710549354552,36.623725843443054,0.5042470455169678,0.019157171422140823
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,700,0.8337825696316262,0.8337825696316262,0.8337825696316262,0.8337825696316262,0.9689506667156274,204.5614317893982,29.2064849144203,0.5066596031188965,0.033985882230873635
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,800,0.8405211141060198,0.8405211141060198,0.8405211141060198,0.8405211141060198,0.968622974290601,165.8005898952484,30.641170523736434,0.5111620426177979,0.03947996521612864
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,900,0.8412997903563941,0.8412997903563941,0.8412997903563941,0.8412997903563941,0.9684935606054508,150.72236490249634,11.440147173333905,0.5066925048828125,0.03333364323785435
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",constant,1000,0.8424079065588499,0.8424079065588499,0.8424079065588499,0.8424079065588499,0.9697216122449811,211.03661832809448,47.784657638467735,0.5050279140472412,0.022158141957286586
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,100,0.8343815513626834,0.8343815513626834,0.8343815513626834,0.8343815513626834,0.9677196135989993,145.07919516563416,17.5843968741735,0.5351762771606445,0.029843113617260195
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,200,0.8448038334830787,0.8448038334830787,0.8448038334830787,0.8448038334830787,0.9706079124269392,198.73498816490172,16.070478447694843,0.5000012397766114,0.01732144633305503
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,300,0.8402515723270441,0.8402515723270441,0.8402515723270441,0.8402515723270441,0.9685959919399828,172.36937608718873,48.668999592223614,0.5151814937591552,0.023492230702504325
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,400,0.8442647499251272,0.8442647499251272,0.8442647499251272,0.8442647499251272,0.968296417097734,144.5864408493042,21.937549621082503,0.5187502861022949,0.0286566607573706
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,500,0.8421084156933214,0.8421084156933214,0.8421084156933214,0.8421084156933214,0.9693339613688948,168.5163022518158,30.46200163456048,0.4934989452362061,0.019921727960172067
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,600,0.8403414195867025,0.8403414195867025,0.8403414195867025,0.8403414195867025,0.9681304081156501,137.14456567764282,16.81704822075399,0.5073393821716309,0.027624441115601594
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,700,0.8355495657382448,0.8355495657382448,0.8355495657382448,0.8355495657382448,0.9689755321121176,182.22560019493102,36.29158451066982,0.5066226959228516,0.01308785273435847
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,800,0.8423480083857442,0.8423480083857442,0.8423480083857442,0.8423480083857442,0.9694429095103054,206.4313090801239,15.16538535577936,0.5508325576782227,0.06266596866683755
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,900,0.8424977538185086,0.8424977538185086,0.8424977538185086,0.8424977538185086,0.9701171826163432,200.3256543636322,38.35089494129155,0.49255919456481934,0.020120765334814866
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",invscaling,1000,0.8394728960766698,0.8394728960766698,0.8394728960766698,0.8394728960766698,0.9681889752411301,181.33964138031007,45.62603754101704,0.5199990272521973,0.026720543158477723
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,100,0.8382150344414494,0.8382150344414494,0.8382150344414494,0.8382150344414494,0.9673818188558535,145.05596070289613,17.8210655802092,0.5054417610168457,0.01563756632206568
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,200,0.8244384546271339,0.8244384546271339,0.8244384546271339,0.8244384546271339,0.9666261316521332,160.11557312011718,16.457205870428172,0.5014174938201904,0.021843067534529807
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,300,0.8447738843965258,0.8447738843965258,0.8447738843965258,0.8447738843965258,0.9698835948628123,183.33174324035645,23.88534963385241,0.5000860691070557,0.01774944997901062
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,400,0.8438155136268344,0.8438155136268344,0.8438155136268344,0.8438155136268344,0.9686108528303334,167.02154297828673,34.104714158031044,0.5051693439483642,0.026247260980859218
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,500,0.8394728960766698,0.8394728960766698,0.8394728960766698,0.8394728960766698,0.968401023842218,154.61469593048096,31.898487749759692,0.5113563060760498,0.035283558692792275
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,600,0.835519616651692,0.835519616651692,0.835519616651692,0.835519616651692,0.9678045590634825,192.33335933685302,48.378896170149886,0.5165215969085694,0.0231740234656448
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,700,0.8363282419886193,0.8363282419886193,0.8363282419886193,0.8363282419886193,0.9684135256847218,186.30754885673522,49.91736924724282,0.4939908504486084,0.013709804771709692
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,800,0.839173405211141,0.839173405211141,0.839173405211141,0.839173405211141,0.970080540539947,229.3432059288025,45.23038649916136,0.5399899005889892,0.031205240191104287
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,900,0.8421683138664271,0.8421683138664271,0.8421683138664271,0.8421683138664271,0.9690542481842327,157.24524102210998,22.993404084068064,0.5136830329895019,0.025891525270665405
NeuralNetwork,iron,240,logistic,0.1,"(100, 100, 100)",adaptive,1000,0.8445043426175503,0.8445043426175503,0.8445043426175503,0.8445043426175503,0.9691909546425105,186.32329878807067,46.03165817182505,0.5280520439147949,0.02227834948000439
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,100,0.9200359389038635,0.9200359389038635,0.9200359389038635,0.9200359389038635,0.9901983970398358,80.36618041992188,1.7651377480929384,0.3529665470123291,0.00925966949424212
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,200,0.9408206049715485,0.9408206049715485,0.9408206049715485,0.9408206049715485,0.9951708683451276,155.4823483467102,9.636723932785566,0.3657846927642822,0.030465145463499932
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,300,0.965079365079365,0.965079365079365,0.965079365079365,0.965079365079365,0.9978157842407873,237.94271550178527,7.574444549344814,0.343814754486084,0.02531845282968239
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,400,0.9485474693021863,0.9485474693021863,0.9485474693021863,0.9485474693021863,0.9973463830166205,217.9406620502472,30.84609559370501,0.35964274406433105,0.014418981031511777
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,500,0.9444144953578917,0.9444144953578917,0.9444144953578917,0.9444144953578917,0.9965825209222938,220.3183035850525,66.70573094235132,0.3363023281097412,0.005957106125574295
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,600,0.9645702306079664,0.9645702306079664,0.9645702306079664,0.9645702306079664,0.9978470978579118,249.62305035591126,33.64000074167671,0.3329326152801514,0.005877370505756962
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,700,0.9477388439652591,0.9477388439652591,0.9477388439652591,0.9477388439652591,0.9953548755948397,179.7165207862854,56.59312598320862,0.3376781940460205,0.014988570429062067
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,800,0.9618748128182091,0.9618748128182091,0.9618748128182091,0.9618748128182091,0.9975511542326512,225.46368532180787,20.575533510870653,0.3574511051177979,0.033661361299683404
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,900,0.9536088649296197,0.9536088649296197,0.9536088649296197,0.9536088649296197,0.997934322177646,249.52716326713562,16.685227165632195,0.33548932075500487,0.013703233748907383
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",constant,1000,0.9585205151242887,0.9585205151242887,0.9585205151242887,0.9585205151242887,0.9974077596337374,221.10497479438783,40.623801470146425,0.3499579906463623,0.03319521789899292
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,100,0.9173105720275532,0.9173105720275532,0.9173105720275532,0.9173105720275532,0.9899264887272345,82.43716387748718,2.159113750364737,0.37018370628356934,0.04556930947404664
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,200,0.9429170410302486,0.9429170410302486,0.9429170410302486,0.9429170410302486,0.9948729943590372,156.61664667129517,15.6197643229276,0.35541181564331054,0.010648863624317953
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,300,0.9607666966157533,0.9607666966157533,0.9607666966157533,0.9607666966157533,0.9973737753648523,224.38688750267028,12.707104059014565,0.36503286361694337,0.016724124768188613
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,400,0.954567235699311,0.954567235699311,0.954567235699311,0.954567235699311,0.9977894800599121,242.46438846588134,30.320595095911735,0.34726829528808595,0.01312430739566873
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,500,0.9539083557951482,0.9539083557951482,0.9539083557951482,0.9539083557951482,0.9970932595034367,207.1202558994293,18.113480736113008,0.368852424621582,0.031125883348005503
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,600,0.9473495058400718,0.9473495058400718,0.9473495058400718,0.9473495058400718,0.9959466074046116,186.03292326927186,50.25278539911423,0.38300313949584963,0.038878925167161855
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,700,0.9515423779574725,0.9515423779574725,0.9515423779574725,0.9515423779574725,0.9962558532465579,179.89003195762635,40.4641116424305,0.3357661724090576,0.0172999490587041
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,800,0.9562443845462714,0.9562443845462714,0.9562443845462714,0.9562443845462714,0.9971238446821372,224.2293372631073,63.29783623346366,0.33948750495910646,0.004663794822452166
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,900,0.9575321952680443,0.9575321952680443,0.9575321952680443,0.9575321952680443,0.9971158127395144,205.01383609771727,23.566684165704515,0.34923925399780276,0.01030371282083621
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",invscaling,1000,0.9530098831985624,0.9530098831985624,0.9530098831985624,0.9530098831985624,0.9969697033568696,201.611847448349,38.01710065597037,0.3464186668395996,0.0319190042195801
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",adaptive,100,0.9204851752021563,0.9204851752021563,0.9204851752021563,0.9204851752021563,0.9898597201595202,82.4714720249176,1.5778645332750671,0.3580617904663086,0.011974704824780195
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",adaptive,200,0.9489967056004792,0.9489967056004792,0.9489967056004792,0.9489967056004792,0.9955988015987172,158.0993709564209,7.50566746228302,0.3591624736785889,0.0208237846314695
NeuralNetwork,iron,240,tanh,0.0001,"(100,)",adaptive,300,0.9573225516621744,0.9573225516621744,0.9573225516621744,0.9573225516621744,0.9974002137464739,224.07579178810118,25.331816876063687,0.37859530448913575,0.06628350234812105
