model,material,numSamples,epsilon,loss,max_iter,penalty,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
StochasticGradientDescent,copper,120,0.61,hinge,1000,l2,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,1.0057598114013673,0.06352936319359916,0.25389575958251953,0.01593122369306769
StochasticGradientDescent,copper,120,0.61,hinge,1000,l1,0.9017410714285713,0.9017410714285713,0.9017410714285713,0.9017410714285713,1.642429780960083,0.1493511740606452,0.33065228462219237,0.03208685945729891
StochasticGradientDescent,copper,120,0.61,hinge,1000,elasticnet,0.8743303571428571,0.8743303571428571,0.8743303571428571,0.8743303571428571,2.0893388271331785,0.17540746177810787,0.3257394790649414,0.015741981969447042
StochasticGradientDescent,copper,120,0.61,log,100,l2,,,,,0.06279678344726562,0.011272694223765483,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,100,l1,,,,,0.0819434642791748,0.014785067431775302,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,100,elasticnet,,,,,0.08278355598449708,0.010035037141991578,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,200,l2,,,,,0.07996091842651368,0.013159063426481852,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,200,l1,,,,,0.07078890800476074,0.009415712957227953,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,200,elasticnet,,,,,0.09475555419921874,0.02078924128613444,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,300,l2,,,,,0.10000081062316894,0.019134429284941003,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,300,l1,,,,,0.09226851463317871,0.020178246229458567,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,300,elasticnet,,,,,0.09469132423400879,0.015521891944922197,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,400,l2,,,,,0.08451180458068848,0.011309754082151728,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,400,l1,,,,,0.0913154125213623,0.00801281641635701,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,400,elasticnet,,,,,0.09149713516235351,0.021607311677897353,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,500,l2,,,,,0.08723964691162109,0.008921667989866275,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,500,l1,,,,,0.0904090404510498,0.011693150550322596,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,500,elasticnet,,,,,0.08845734596252441,0.01691410868328242,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,600,l2,,,,,0.09661312103271484,0.01081265618626107,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,600,l1,,,,,0.08346352577209473,0.011044639002377801,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,600,elasticnet,,,,,0.08218860626220703,0.015996574274829388,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,700,l2,,,,,0.0847853660583496,0.008879095016320518,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,700,l1,,,,,0.08032698631286621,0.012834650540236801,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,700,elasticnet,,,,,0.08701820373535156,0.015934585846302755,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,800,l2,,,,,0.0971034049987793,0.01860467044613821,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,800,l1,,,,,0.09720935821533203,0.01649592660017015,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,800,elasticnet,,,,,0.09966602325439453,0.01674944293601267,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,900,l2,,,,,0.12916007041931152,0.02806371959858647,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,900,l1,,,,,0.08305397033691406,0.010719116545583458,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,900,elasticnet,,,,,0.07985572814941407,0.02103754665348815,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,1000,l2,,,,,0.08010210990905761,0.0064000687120478825,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,1000,l1,,,,,0.08215136528015136,0.0043907704073497325,0.0,0.0
StochasticGradientDescent,copper,120,0.61,log,1000,elasticnet,,,,,0.06311936378479004,0.01090648835192845,0.0,0.0
StochasticGradientDescent,copper,120,0.61,modified_huber,100,l2,0.9024553571428571,0.9024553571428571,0.9024553571428571,0.9024553571428571,2.08148078918457,0.1522796381641995,0.2630646228790283,0.011663709501439879
StochasticGradientDescent,copper,120,0.61,modified_huber,100,l1,0.9180803571428571,0.9180803571428571,0.9180803571428571,0.9180803571428571,5.254291200637818,0.599984093668154,0.25818657875061035,0.013333017868174793
StochasticGradientDescent,copper,120,0.61,modified_huber,100,elasticnet,0.9013392857142858,0.9013392857142858,0.9013392857142858,0.9013392857142858,3.0315011024475096,0.29590836630152717,0.27889108657836914,0.03933542139947666
StochasticGradientDescent,copper,120,0.61,modified_huber,200,l2,0.9001339285714286,0.9001339285714286,0.9001339285714286,0.9001339285714286,1.936405324935913,0.22070863942943306,0.27687525749206543,0.013742823826407593
StochasticGradientDescent,copper,120,0.61,modified_huber,200,l1,0.9197098214285715,0.9197098214285715,0.9197098214285715,0.9197098214285715,5.00977201461792,0.12025415936733214,0.2699897289276123,0.021282457726827558
StochasticGradientDescent,copper,120,0.61,modified_huber,200,elasticnet,0.9049330357142857,0.9049330357142857,0.9049330357142857,0.9049330357142857,2.623909282684326,0.21460593469377137,0.2844294548034668,0.027056427053998824
StochasticGradientDescent,copper,120,0.61,modified_huber,300,l2,0.8953794642857144,0.8953794642857144,0.8953794642857144,0.8953794642857144,1.9155388832092286,0.12376851283776805,0.2542265892028809,0.015494799400865015
StochasticGradientDescent,copper,120,0.61,modified_huber,300,l1,0.9185714285714287,0.9185714285714287,0.9185714285714287,0.9185714285714287,5.2065064907073975,0.48212414291234923,0.2682509422302246,0.015552887295731494
StochasticGradientDescent,copper,120,0.61,modified_huber,300,elasticnet,0.9111607142857144,0.9111607142857144,0.9111607142857144,0.9111607142857144,2.8649919033050537,0.30347566908410595,0.27705979347229004,0.02001548401034269
StochasticGradientDescent,copper,120,0.61,modified_huber,400,l2,0.8819196428571429,0.8819196428571429,0.8819196428571429,0.8819196428571429,1.7217251777648925,0.16925032409383003,0.26322345733642577,0.009249232835629749
StochasticGradientDescent,copper,120,0.61,modified_huber,400,l1,0.9185714285714287,0.9185714285714287,0.9185714285714287,0.9185714285714287,5.229562902450562,0.5511277842948172,0.2541640758514404,0.02213257007619318
StochasticGradientDescent,copper,120,0.61,modified_huber,400,elasticnet,0.9083928571428572,0.9083928571428572,0.9083928571428572,0.9083928571428572,2.853867197036743,0.20678843523480625,0.28040518760681155,0.024807161085012495
StochasticGradientDescent,copper,120,0.61,modified_huber,500,l2,0.8987946428571428,0.8987946428571428,0.8987946428571428,0.8987946428571428,1.8312650680541993,0.2724049499584371,0.254598331451416,0.02177799249306478
StochasticGradientDescent,copper,120,0.61,modified_huber,500,l1,0.9184598214285714,0.9184598214285714,0.9184598214285714,0.9184598214285714,5.448910427093506,0.5506638228367897,0.26297674179077146,0.015331293124241478
StochasticGradientDescent,copper,120,0.61,modified_huber,500,elasticnet,0.8855357142857143,0.8855357142857143,0.8855357142857143,0.8855357142857143,2.648186731338501,0.20176106398625138,0.2482250690460205,0.007569914912295185
StochasticGradientDescent,copper,120,0.61,modified_huber,600,l2,0.9090178571428572,0.9090178571428572,0.9090178571428572,0.9090178571428572,1.8297454833984375,0.14870380561034086,0.25498533248901367,0.014258720377126426
StochasticGradientDescent,copper,120,0.61,modified_huber,600,l1,0.9187276785714286,0.9187276785714286,0.9187276785714286,0.9187276785714286,5.522813081741333,0.8499947387300673,0.24958114624023436,0.016798979541301978
StochasticGradientDescent,copper,120,0.61,modified_huber,600,elasticnet,0.9052008928571429,0.9052008928571429,0.9052008928571429,0.9052008928571429,2.7614840507507323,0.2193060864123308,0.2668766498565674,0.020168282744866955
StochasticGradientDescent,copper,120,0.61,modified_huber,700,l2,0.8931250000000001,0.8931250000000001,0.8931250000000001,0.8931250000000001,1.8240250587463378,0.13376125852351467,0.2658031940460205,0.021635840199081442
StochasticGradientDescent,copper,120,0.61,modified_huber,700,l1,0.9189285714285713,0.9189285714285713,0.9189285714285713,0.9189285714285713,5.246355152130127,0.6025743852053724,0.25137081146240237,0.021482095266811645
