model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,iron,120,400,4,poly,0.8777478286912249,0.8777478286912249,0.8777478286912249,0.8777478286912249,172.31560130119323,11.717731941183485,35.422076511383054,1.8584628724147432
SupportVectorMachine,iron,120,400,4,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,248.3462336063385,11.351184353278311,64.76218838691712,1.9755716092023319
SupportVectorMachine,iron,120,400,4,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,699.513400220871,19.363694608196376,76.50474262237549,3.007168029133841
SupportVectorMachine,iron,120,400,5,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,219.48640093803405,7.970126480015781,39.66530146598816,1.9417885479825345
SupportVectorMachine,iron,120,400,5,poly,0.8976040730757712,0.8976040730757712,0.8976040730757712,0.8976040730757712,153.93332676887513,6.757148662222932,32.36965608596802,1.00627559689189
SupportVectorMachine,iron,120,400,5,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,249.32518606185914,11.270772326243417,63.6819525718689,3.734003235217861
SupportVectorMachine,iron,120,400,5,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,703.8992636680603,26.248725684468667,75.03933553695678,4.850142705484736
SupportVectorMachine,iron,120,600,1,linear,0.8199460916442047,0.8199460916442047,0.8199460916442047,0.8199460916442047,220.92190117835997,10.945962367115339,39.533948707580564,2.575062834383631
SupportVectorMachine,iron,120,600,1,poly,0.7975741239892183,0.7975741239892183,0.7975741239892183,0.7975741239892183,292.3854784488678,8.211671503690976,44.66494517326355,3.1483683791450954
SupportVectorMachine,iron,120,600,1,rbf,0.812848158131177,0.812848158131177,0.812848158131177,0.812848158131177,262.7858045578003,5.196593561107868,70.07656989097595,4.151878468878667
SupportVectorMachine,iron,120,600,1,sigmoid,0.35645402815214133,0.35645402815214133,0.35645402815214133,0.35645402815214133,671.0242252349854,10.263511673338773,74.7821298122406,3.2587668438659345
