model,material,numSamples,algorithm,metric,n_neighbors,weights,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
KNearestNeighbors,copper,120,ball_tree,minkowski,3,distance,0.9996651785714287,0.9996651785714287,0.9996651785714287,0.9996651785714287,0.9995552700779179,2.939235782623291,1.301530521139952,93.10843443870544,11.816006300706546
KNearestNeighbors,copper,120,ball_tree,minkowski,6,uniform,0.9967410714285714,0.9967410714285714,0.9967410714285714,0.9967410714285714,0.9998084929244524,2.502216672897339,1.0610024546237165,105.23820118904113,1.8552122291489452
KNearestNeighbors,copper,120,ball_tree,minkowski,6,distance,0.9996428571428572,0.9996428571428572,0.9996428571428572,0.9996428571428572,0.9998723739622024,2.4702664375305177,0.10993816249541273,104.66434030532837,2.0127219319246645
KNearestNeighbors,copper,120,ball_tree,minkowski,9,uniform,0.995892857142857,0.995892857142857,0.995892857142857,0.995892857142857,0.9998680434286762,2.459021472930908,0.1648847700225642,111.02488565444946,2.2844347220554013
KNearestNeighbors,copper,120,ball_tree,minkowski,9,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999737900693384,2.47039909362793,0.12278521435486618,108.19787836074829,1.7908506498421233
KNearestNeighbors,copper,120,ball_tree,minkowski,12,uniform,0.9955357142857142,0.9955357142857142,0.9955357142857142,0.9955357142857142,0.9998169159255257,2.4132536888122558,0.0946309070173204,112.35477256774902,1.83154638425012
KNearestNeighbors,copper,120,ball_tree,minkowski,12,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999739034340905,2.422092008590698,0.11685860065688561,110.46100902557373,2.6234292513322237
KNearestNeighbors,copper,120,ball_tree,minkowski,15,uniform,0.995267857142857,0.995267857142857,0.995267857142857,0.995267857142857,0.99976008617535,2.4770618438720704,0.029091613521867538,115.64526982307434,2.735924128779369
KNearestNeighbors,copper,120,ball_tree,minkowski,15,distance,0.9995535714285714,0.9995535714285714,0.9995535714285714,0.9995535714285714,0.9999738354152393,2.438154411315918,0.09577302486431921,112.27658500671387,2.35499545325075
KNearestNeighbors,copper,120,ball_tree,minkowski,18,uniform,0.9954464285714286,0.9954464285714286,0.9954464285714286,0.9954464285714286,0.999711033247161,2.421855115890503,0.056158283887094776,117.41079044342041,1.7223538742138969
KNearestNeighbors,copper,120,ball_tree,minkowski,18,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999738127422887,2.4150306224822997,0.08794380251376824,115.33420858383178,1.710058866868628
KNearestNeighbors,copper,120,ball_tree,minkowski,21,uniform,0.9947098214285715,0.9947098214285715,0.9947098214285715,0.9947098214285715,0.9996822499366292,2.417488193511963,0.0900526277376613,119.19320788383484,1.2973751786334962
KNearestNeighbors,copper,120,ball_tree,minkowski,21,distance,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9995982142857143,0.9999990023901824,2.448731231689453,0.031351366028308916,118.30710763931275,2.5481869244555466
KNearestNeighbors,copper,120,ball_tree,minkowski,24,uniform,0.9939732142857143,0.9939732142857143,0.9939732142857143,0.9939732142857143,0.9996137889628984,2.3810473918914794,0.08874937929990238,122.85965371131897,1.870380125744163
KNearestNeighbors,copper,120,ball_tree,minkowski,24,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999989570442818,2.41500186920166,0.12808173338832077,119.98069925308228,1.9123160795136274
KNearestNeighbors,copper,120,ball_tree,minkowski,27,uniform,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.9927678571428572,0.999538809515928,2.373561477661133,0.13930163418672528,123.74995002746581,2.311361386914325
KNearestNeighbors,copper,120,ball_tree,minkowski,27,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999988210065792,2.383550930023193,0.1470466092548488,121.0402889251709,1.289345738233151
KNearestNeighbors,copper,120,ball_tree,minkowski,30,uniform,0.9920758928571429,0.9920758928571429,0.9920758928571429,0.9920758928571429,0.9994604971452489,2.4716707706451415,0.05217832010818216,125.67423191070557,2.3652933989201435
KNearestNeighbors,copper,120,ball_tree,minkowski,30,distance,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9995758928571428,0.9999987983336289,2.436009979248047,0.08984419086002189,123.95491347312927,0.7728083337561368
KNearestNeighbors,copper,120,ball_tree,euclidean,3,uniform,0.9981696428571428,0.9981696428571428,0.9981696428571428,0.9981696428571428,0.9995387868429777,2.427132225036621,0.022040246509504046,99.49227247238159,1.7326296933083747
KNearestNeighbors,copper,120,ball_tree,euclidean,3,distance,0.9996651785714287,0.9996651785714287,0.9996651785714287,0.9996651785714287,0.9995552700779179,2.5063082218170165,0.06368604769746841,96.71571974754333,1.5651270732176583
