model,material,numSamples,criterion,max_depth,n_estimators,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
RandomForest,copper,120,gini,401,601,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999994105032897,102.6515558719635,0.6745339345139229,2.3621034622192383,0.07690472257516182
RandomForest,copper,120,gini,401,701,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999988663524799,119.89084696769714,1.1335258372184702,2.9149546146392824,0.09042142196919212
RandomForest,copper,120,gini,401,801,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999995011950912,137.31306533813478,1.0885623088381133,3.05301947593689,0.1024207892144256
RandomForest,copper,120,gini,401,901,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999996939151696,154.38239669799805,1.6198317322117264,3.5754158020019533,0.1165661595042528
RandomForest,copper,120,gini,501,1,0.9971205357142857,0.9971205357142857,0.9971205357142857,0.9971205357142857,0.9917374100507376,0.2971366882324219,0.048883599259286425,0.309343957901001,0.026987425233725645
RandomForest,copper,120,gini,501,101,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999993878303393,17.27327980995178,0.2696377216956101,0.6637630462646484,0.017923923203755247
RandomForest,copper,120,gini,501,201,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999987076418272,34.53015251159668,0.2773619197916357,1.0677191734313964,0.08925739912593927
RandomForest,copper,120,gini,501,301,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999991157549344,51.97949843406677,0.5258830646829461,1.373707389831543,0.05103816776170101
RandomForest,copper,120,gini,501,401,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999996258963184,68.64114542007447,0.5194896645199254,1.7394814491271973,0.07243754103640078
RandomForest,copper,120,gini,501,501,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999996372327937,86.24521255493164,1.2303547843644573,2.036180830001831,0.05640754047288287
RandomForest,copper,120,gini,501,601,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999973472648034,103.12915349006653,1.5523408113667054,2.3699326038360597,0.06390730392779803
RandomForest,copper,120,gini,501,701,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999995011950912,119.55046801567077,0.9632790581023989,2.8430944442749024,0.07465279576852762
RandomForest,copper,120,gini,501,801,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.99999943317624,136.91538615226744,1.3982909037567455,3.1434653759002686,0.08704377915386462
RandomForest,copper,120,gini,501,901,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999989343713314,154.86040844917298,1.5259170938656788,3.4497610092163087,0.033765452210830584
RandomForest,copper,120,gini,601,1,0.9981249999999999,0.9981249999999999,0.9981249999999999,0.9981249999999999,0.9948213167451982,0.26448841094970704,0.022197065969307348,0.3031145572662354,0.017466276729775555
RandomForest,copper,120,gini,601,101,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999995011950912,17.56621069908142,0.36058190787476285,0.6910758018493652,0.0505506854529014
RandomForest,copper,120,gini,601,201,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999973926107041,34.888077926635745,0.4406655104448958,1.0648656368255616,0.05114875516552638
RandomForest,copper,120,gini,601,301,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999994785221407,51.81204376220703,0.3222911385745179,1.3777443408966064,0.0787202980508328
RandomForest,copper,120,gini,601,401,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.999998639622976,68.63765196800232,0.6609638828576677,1.7412796497344971,0.03240853240439409
RandomForest,copper,120,gini,601,501,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9998883928571429,0.9999992971385376,86.10407528877258,0.5920736439538303,2.0851447582244873,0.03899180650727088
RandomForest,copper,120,gini,601,601,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999990590725585,102.7075692653656,0.9922751450357041,2.3610459327697755,0.034975872665769105
RandomForest,copper,120,gini,601,701,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.9999330357142856,0.99999943317624,120.18133893013001,1.5010506176632157,2.831065464019775,0.14385664279111976
RandomForest,copper,120,gini,601,801,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999995352045168,137.99378027915955,1.5827157768298858,3.157009792327881,0.06054377802132629
RandomForest,copper,120,gini,601,901,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.999999489858616,154.10297951698303,1.2525382698300938,3.376031446456909,0.0799423156690933
RandomForest,copper,120,gini,701,1,0.9968303571428571,0.9968303571428571,0.9968303571428571,0.9968303571428571,0.9928642330126319,0.28327465057373047,0.00911423122076867,0.3035252094268799,0.009606389777805173
RandomForest,copper,120,gini,701,101,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999966217303905,17.6950900554657,0.23669165276331822,0.6709848403930664,0.028057373074218413
RandomForest,copper,120,gini,701,201,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999107142857142,0.9999995805504177,34.21906099319458,0.1688728956362425,0.9741083145141601,0.04153255487543164
