model,material,numSamples,cache_size,degree,kernel,Accuracy,F1,Precision,Recall,mean_fit_time,std_fit_time,mean_score_time,std_score_time
SupportVectorMachine,iron,240,400,5,poly,0.929290206648697,0.929290206648697,0.929290206648697,0.929290206648697,216.28963675498963,15.791272561138554,58.009831714630124,2.934312465031653
SupportVectorMachine,iron,240,400,5,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,415.8406466960907,14.836336549448246,141.86708903312683,10.689842890062064
SupportVectorMachine,iron,240,400,5,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,878.8095484256744,29.64111604448498,135.172784948349,1.7141630362246925
SupportVectorMachine,iron,240,600,1,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,309.08596901893617,10.750393485966928,71.81962666511535,2.8918332349926095
SupportVectorMachine,iron,240,600,1,poly,0.8292003593890387,0.8292003593890387,0.8292003593890387,0.8292003593890387,483.49921469688417,14.660031751784926,98.4137023448944,2.9687907084100624
SupportVectorMachine,iron,240,600,1,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,425.67158617973325,22.18076612310815,147.22993636131287,8.89042160314245
SupportVectorMachine,iron,240,600,1,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,880.0620474815369,37.31016275360508,124.56671075820923,8.067602302499832
SupportVectorMachine,iron,240,600,2,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,298.9209032535553,17.64227443627202,72.42021412849427,2.1122837066586793
SupportVectorMachine,iron,240,600,2,poly,0.8474992512728361,0.8474992512728361,0.8474992512728361,0.8474992512728361,387.29529252052305,14.828791925069396,84.46210918426513,2.8206550701760085
SupportVectorMachine,iron,240,600,2,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,430.5904119491577,15.568813832345457,133.03090195655824,6.675502178942478
SupportVectorMachine,iron,240,600,2,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,904.0746304988861,14.803980731947648,130.3148012161255,9.958022276504567
SupportVectorMachine,iron,240,600,3,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,305.1776563167572,4.470688676136692,72.83080081939697,2.1728925483047807
SupportVectorMachine,iron,240,600,3,poly,0.8771787960467206,0.8771787960467206,0.8771787960467206,0.8771787960467206,328.43820395469663,6.273818018736711,77.05339579582214,1.8123926241522264
SupportVectorMachine,iron,240,600,3,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,422.8653648853302,9.518343614779774,190.1076925754547,91.7441360887919
SupportVectorMachine,iron,240,600,3,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,853.4669025421142,19.55552429858864,133.8406111717224,3.667933324657493
SupportVectorMachine,iron,240,600,4,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,304.16958804130553,6.709040176802686,66.15372018814087,3.0721178283432264
SupportVectorMachine,iron,240,600,4,poly,0.9088948787061994,0.9088948787061994,0.9088948787061994,0.9088948787061994,258.9395356655121,4.481645497721507,63.82497181892395,2.617593203081018
SupportVectorMachine,iron,240,600,4,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,432.86222596168517,3.6796351029860648,123.55697226524353,5.859211530735247
SupportVectorMachine,iron,240,600,4,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,901.2737679958343,11.774323808053136,129.59550371170045,2.030825343842628
SupportVectorMachine,iron,240,600,5,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,304.4681706428528,4.577931441475976,70.78957715034485,2.7636752373823796
SupportVectorMachine,iron,240,600,5,poly,0.929290206648697,0.929290206648697,0.929290206648697,0.929290206648697,232.7262174606323,6.652671847012573,59.372965288162234,1.5749573873568952
SupportVectorMachine,iron,240,600,5,rbf,0.8423180592991913,0.8423180592991913,0.8423180592991913,0.8423180592991913,419.6778817176819,10.296051394964143,177.24797344207764,80.55683753466387
SupportVectorMachine,iron,240,600,5,sigmoid,0.70062893081761,0.70062893081761,0.70062893081761,0.70062893081761,884.9817347049714,54.35639753087547,135.60159235000611,5.624978058915905
SupportVectorMachine,iron,240,800,1,linear,0.8864929619646601,0.8864929619646601,0.8864929619646601,0.8864929619646601,294.28748693466184,21.356631740984366,69.75151267051697,4.409961498349428
