Model Name,learningRate,downScaleFactor,numEpochs,batchSize,Epoch,D Loss,G Loss,Img ID,Noise
GenerativeAdversarialNetwork,0.0001,10,100,45,81,0.6935741901397705,0.0028754388913512,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,82,0.6934384703636169,0.0023510691244155,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,83,0.692978024482727,0.0019904961809515,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,84,0.6937159895896912,0.0040083201602101,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,85,0.6937482953071594,0.0023806458339095,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,86,0.6930436491966248,0.0024441580753773,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,87,0.6929476857185364,0.0026946412399411,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,88,0.6938115954399109,0.0019286815077066,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,89,0.6928613185882568,0.0018294098554179,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,90,0.6928966045379639,0.0029181907884776,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,91,0.6929531097412109,0.0025743588339537,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,92,0.6927817463874817,0.001787329558283,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,93,0.6929439902305603,0.0018965892959386,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,94,0.692891538143158,0.0018259099451825,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,95,0.6931699514389038,0.0025524271186441,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,96,0.6929736137390137,0.002216954017058,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,97,0.6930497884750366,0.0022828676737844,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,98,0.6934496164321899,0.0023597218096256,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,10,100,45,99,0.6930221319198608,0.0016610283637419,images\epochs\GenerativeAdversarialNetwork\xJWvkxKWyV,False
GenerativeAdversarialNetwork,0.0001,8,100,45,0,0.6912070512771606,0.0167771503329277,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,1,0.6940202116966248,0.0139561127871274,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,2,0.6907229423522949,0.0138939684256911,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,3,0.6932041049003601,0.0111596593633294,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,4,0.6929425597190857,0.0092015489935874,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,5,0.6936395764350891,0.0085799470543861,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,6,0.6924828886985779,0.0089679351076483,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,7,0.6923078298568726,0.0069203907623887,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,8,0.6935882568359375,0.0077088503167033,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,9,0.6934822201728821,0.0063364640809595,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,10,0.6931070685386658,0.0073330979794263,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,11,0.6931347250938416,0.0062457271851599,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,12,0.6924934983253479,0.0041401563212275,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,13,0.6938068866729736,0.0067276451736688,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,14,0.6933210492134094,0.0052293608896434,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,15,0.6928443908691406,0.0048729726113379,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,16,0.6926720142364502,0.0047382838092744,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,17,0.6938090324401855,0.0050573316402733,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,18,0.6921842694282532,0.0064857206307351,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,19,0.692546546459198,0.0033747332636266,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,20,0.6931366920471191,0.0052101835608482,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,21,0.6945403218269348,0.0063804760575294,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,22,0.6940789222717285,0.0041287983767688,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,23,0.693137526512146,0.0048121172003448,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,24,0.6929330825805664,0.0051895175129175,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,25,0.6934313774108887,0.0041791941039264,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,26,0.6936985850334167,0.0039854235947132,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,27,0.6943157315254211,0.0041526886634528,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,28,0.6942681670188904,0.0044114659540355,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,29,0.6933377981185913,0.0051364498212933,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,30,0.693181037902832,0.0027751051820814,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,31,0.6929389834403992,0.0047596399672329,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,32,0.6931719779968262,0.0051488261669874,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,33,0.6933782696723938,0.0034725544974207,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,34,0.6937574148178101,0.0044097425416111,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,35,0.6930363178253174,0.0043874359689652,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,36,0.6930727958679199,0.0041145607829093,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,37,0.6934968829154968,0.0040575298480689,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,38,0.6928730607032776,0.0033372361212968,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,39,0.6927666068077087,0.0038859727792441,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,40,0.6931491494178772,0.0029722356703132,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,41,0.6936578154563904,0.0043482477776706,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,42,0.6930910348892212,0.0025026379153132,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,43,0.6935548782348633,0.0027615511789917,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,44,0.6924000978469849,0.0038391801062971,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,45,0.6930776238441467,0.0037080496549606,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,46,0.6932367086410522,0.002726026577875,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,47,0.6941261291503906,0.0025749653577804,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,48,0.6935006380081177,0.0021650444250553,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,49,0.6925929188728333,0.0047258092090487,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,50,0.6932007074356079,0.0030829857569187,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,51,0.6928989291191101,0.0029293571133166,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,52,0.6936113238334656,0.003747637849301,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,53,0.6933022737503052,0.0022787635680288,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,54,0.6930543184280396,0.00390181154944,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,55,0.6932368874549866,0.004537898581475,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,56,0.6927911043167114,0.0028493646532297,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,57,0.6931018233299255,0.0038765489589422,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,58,0.6935656666755676,0.0033028672914952,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,59,0.6930341124534607,0.0032604855950921,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,60,0.6928963661193848,0.0033575759734958,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,61,0.6927419900894165,0.002733229426667,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,62,0.6933948397636414,0.0030086613260209,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,63,0.6925709843635559,0.0032810380216687,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,64,0.6927692294120789,0.0016313366359099,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,65,0.6929280161857605,0.0023417880292981,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,66,0.6931502819061279,0.0035107629373669,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,67,0.6929022073745728,0.0038403223734349,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,68,0.6932590007781982,0.0017871716991066,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,69,0.6929701566696167,0.0028943486977368,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,70,0.6932184100151062,0.0030355518683791,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,71,0.6930220127105713,0.0022128648124635,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,72,0.6929617524147034,0.0021693618036806,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,73,0.6930883526802063,0.00226611061953,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,74,0.6935644745826721,0.0023182306904345,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,75,0.6930647492408752,0.0020550114568322,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,76,0.6933300495147705,0.0025021524634212,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,77,0.6929190158843994,0.0016781958984211,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,78,0.6930848360061646,0.0026859971694648,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,79,0.6930162310600281,0.0022513796575367,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,80,0.6932156085968018,0.0031644941773265,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,81,0.6929355263710022,0.0020347109530121,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,82,0.6935307383537292,0.0025498026516288,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,83,0.6928848624229431,0.0024882189463824,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,84,0.6933030486106873,0.0023781238123774,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,85,0.693632185459137,0.0014660056913271,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,86,0.6930978894233704,0.0032870389986783,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,87,0.6925169825553894,0.0024315360933542,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,88,0.6933017373085022,0.0029131567571312,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,89,0.6932508945465088,0.0026075553614646,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,90,0.6930872797966003,0.0016612828476354,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,91,0.6933163404464722,0.0031804249156266,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,92,0.6929296255111694,0.0037820341531187,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,93,0.6927671432495117,0.0022324644960463,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,94,0.6929188370704651,0.001459970488213,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,95,0.6934774518013,0.0011186483316123,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,96,0.6932654976844788,0.0011480482062324,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,97,0.6932855844497681,0.0016829759115353,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,98,0.6930710077285767,0.0020385554526001,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,8,100,45,99,0.6930209994316101,0.002444710349664,images\epochs\GenerativeAdversarialNetwork\vtXJMcfYmc,False
GenerativeAdversarialNetwork,0.0001,5,100,45,0,0.6847508549690247,0.0227499715983867,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,1,0.6946331858634949,0.014980312436819,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,2,0.6942006349563599,0.012172476388514,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,3,0.6925164461135864,0.0120393261313438,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,4,0.6931973099708557,0.0092758117243647,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,5,0.6922171711921692,0.010101837106049,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,6,0.6933538913726807,0.009403103031218,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,7,0.6929992437362671,0.0088005810976028,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,8,0.6932327151298523,0.0054455366916954,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,9,0.6935235857963562,0.0064155315048992,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,10,0.6924843192100525,0.0069259577430784,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,11,0.6933402419090271,0.0059425672516226,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,12,0.6927304863929749,0.0075079901143908,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,13,0.6930752396583557,0.0051422393880784,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,14,0.6923097968101501,0.0062522822991013,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,15,0.6929678320884705,0.0054755355231463,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,16,0.6933163404464722,0.0047125681303441,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,17,0.6932099461555481,0.0069752582348883,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,18,0.6930224895477295,0.005445307586342,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,19,0.6930326223373413,0.0049124616198241,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,20,0.6929954886436462,0.0057987761683762,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,21,0.6921492218971252,0.0064524160698056,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,22,0.6931922435760498,0.0038688459899276,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,23,0.6934007406234741,0.0042840824462473,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,24,0.693413496017456,0.0034132718574255,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,25,0.6926687359809875,0.0036018784157931,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,26,0.6935595870018005,0.0056105856783688,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,27,0.6933160424232483,0.0054953042417764,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,28,0.6922261714935303,0.003699640976265,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,29,0.6934338808059692,0.0033704941160976,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,30,0.6931511163711548,0.0041237217374145,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,31,0.6929379105567932,0.0046707936562597,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,32,0.6933726072311401,0.0028201770037412,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,33,0.6925418972969055,0.0030913362279534,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,34,0.6935504078865051,0.0039541316218674,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,35,0.6928743720054626,0.0028651936445385,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,36,0.6924071311950684,0.0036763488315045,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,37,0.6930160522460938,0.0030808721203356,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,38,0.6927419900894165,0.0048758070915937,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,39,0.6930553317070007,0.0037288824096322,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,40,0.6934216022491455,0.0037568567786365,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,41,0.692772626876831,0.0041007786057889,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,42,0.6933524012565613,0.004208720754832,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,43,0.6929947137832642,0.0039519877173006,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,44,0.6931576132774353,0.0035515399649739,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,45,0.693310022354126,0.0032545905560255,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,46,0.6937833428382874,0.0028576641343533,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,47,0.69285649061203,0.002304412657395,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,48,0.6932440996170044,0.0038758609443902,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,49,0.6932023763656616,0.0026543193962424,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,50,0.6933162808418274,0.003490803996101,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,51,0.6931673884391785,0.0041001685895025,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,52,0.694096028804779,0.0024419773835688,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,53,0.6933264136314392,0.0025320912245661,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,54,0.6940153241157532,0.0026970324106514,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,55,0.6929431557655334,0.0026544283609837,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
GenerativeAdversarialNetwork,0.0001,5,100,45,56,0.6930163502693176,0.0025867181830108,images\epochs\GenerativeAdversarialNetwork\daxBocKrNS,False
