model,material,numSamples,criterion,max_depth,n_estimators,Accuracy,F1,Precision,Recall,AUC,mean_fit_time,std_fit_time,mean_score_time,std_score_time
RandomForest,iron,240,gini,401,701,1.0,1.0,1.0,1.0,1.0,115.81641154289245,1.3673391518968736,3.2898398876190185,0.1423016215170945
RandomForest,iron,240,gini,401,801,1.0,1.0,1.0,1.0,1.0,131.9892544746399,0.573880569347731,3.7173664569854736,0.15817215848077557
RandomForest,iron,240,gini,401,901,1.0,1.0,1.0,1.0,1.0,149.06505327224733,1.3303309777521446,4.148220062255859,0.199370743661003
RandomForest,iron,240,gini,501,1,0.9995208146151542,0.9995208146151542,0.9995208146151542,0.9995208146151542,0.9997007374586591,0.3142069339752197,0.011108923736656827,0.2325998306274414,0.011718318509919291
RandomForest,iron,240,gini,501,101,1.0,1.0,1.0,1.0,1.0,16.84239273071289,0.26469465689668736,0.6547084808349609,0.023131463814812573
RandomForest,iron,240,gini,501,201,1.0,1.0,1.0,1.0,1.0,33.436261892318726,0.15019487786415983,1.1622137069702148,0.06783851098589697
RandomForest,iron,240,gini,501,301,1.0,1.0,1.0,1.0,1.0,50.26799621582031,0.36376619091200796,1.5701658248901367,0.060742157074192955
RandomForest,iron,240,gini,501,401,1.0,1.0,1.0,1.0,1.0,66.44238801002503,0.4553553955794437,2.1385921478271483,0.08077549506892141
RandomForest,iron,240,gini,501,501,1.0,1.0,1.0,1.0,1.0,83.39320921897888,0.49276221995909597,2.4601667404174803,0.06643411767741668
RandomForest,iron,240,gini,501,601,1.0,1.0,1.0,1.0,1.0,98.9628116607666,0.5855121070539936,2.7481974601745605,0.026218292805243633
RandomForest,iron,240,gini,501,701,1.0,1.0,1.0,1.0,1.0,116.19159879684449,0.504408063503886,3.423312187194824,0.0768587898951593
RandomForest,iron,240,gini,501,801,1.0,1.0,1.0,1.0,1.0,133.35454959869384,1.3043854046001313,3.852706718444824,0.34065100283052285
RandomForest,iron,240,gini,501,901,1.0,1.0,1.0,1.0,1.0,149.78235449790955,2.1929998336163394,4.16389422416687,0.20660150907508124
RandomForest,iron,240,gini,601,1,0.9997903563941299,0.9997903563941299,0.9997903563941299,0.9997903563941299,0.9998692780156274,0.3117971897125244,0.02602271769110973,0.22272820472717286,0.012979259217416102
RandomForest,iron,240,gini,601,101,1.0,1.0,1.0,1.0,1.0,16.908956861495973,0.22169330894429592,0.6792702674865723,0.02723807987199401
RandomForest,iron,240,gini,601,201,1.0,1.0,1.0,1.0,1.0,34.52915625572204,1.1166192267245696,1.280531644821167,0.07166270043533145
RandomForest,iron,240,gini,601,301,1.0,1.0,1.0,1.0,1.0,49.88300538063049,1.15054591332905,1.4628759384155274,0.06466159102975844
RandomForest,iron,240,gini,601,401,1.0,1.0,1.0,1.0,1.0,66.50576868057252,0.9316668875534293,2.0615801334381105,0.10470739116132956
RandomForest,iron,240,gini,601,501,1.0,1.0,1.0,1.0,1.0,82.3429292678833,0.4306390792068474,2.3496438026428224,0.06298736620675899
RandomForest,iron,240,gini,601,601,1.0,1.0,1.0,1.0,1.0,98.27952847480773,0.36692704300393497,2.836110782623291,0.08657821422532012
RandomForest,iron,240,gini,601,701,1.0,1.0,1.0,1.0,1.0,114.91338796615601,0.6357988365981606,3.4234472274780274,0.13369564849088572
RandomForest,iron,240,gini,601,801,1.0,1.0,1.0,1.0,1.0,131.93634476661683,1.0460512822481542,3.6634521961212156,0.15725161750466266
RandomForest,iron,240,gini,601,901,1.0,1.0,1.0,1.0,1.0,149.2106210231781,0.3179340266696159,4.205072402954102,0.13844339614774973
RandomForest,iron,240,gini,701,1,0.999191374663073,0.999191374663073,0.999191374663073,0.999191374663073,0.9994941815440445,0.30130586624145506,0.02844519589134857,0.21796836853027343,0.0032673031686350127
RandomForest,iron,240,gini,701,101,1.0,1.0,1.0,1.0,1.0,16.70338954925537,0.22476097505297793,0.6672002792358398,0.049817827056386495
RandomForest,iron,240,gini,701,201,1.0,1.0,1.0,1.0,1.0,32.95059986114502,0.4620226044762982,1.1298617362976073,0.056049355461210114
RandomForest,iron,240,gini,701,301,1.0,1.0,1.0,1.0,1.0,49.75182871818542,0.2909765469958564,1.5102866649627686,0.0232914214595291
RandomForest,iron,240,gini,701,401,1.0,1.0,1.0,1.0,1.0,66.18465127944947,0.39903735974211857,2.024268865585327,0.08200663688079642
RandomForest,iron,240,gini,701,501,1.0,1.0,1.0,1.0,1.0,82.37351355552673,0.44889751685234275,2.4067413330078127,0.08528900888401948
RandomForest,iron,240,gini,701,601,1.0,1.0,1.0,1.0,1.0,98.17407717704774,0.5489178353186955,2.842589235305786,0.10150066749605947
RandomForest,iron,240,gini,701,701,1.0,1.0,1.0,1.0,1.0,114.72768430709839,0.6686386751912574,3.4545857906341553,0.0719452248180197
RandomForest,iron,240,gini,701,801,1.0,1.0,1.0,1.0,1.0,131.72142810821532,0.6581394531404817,3.705441474914551,0.06616574086341637
RandomForest,iron,240,gini,701,901,1.0,1.0,1.0,1.0,1.0,148.83180775642396,1.1009073949829777,4.1429358959198,0.1560458785042131
RandomForest,iron,240,gini,801,1,0.9997005091344715,0.9997005091344715,0.9997005091344715,0.9997005091344715,0.9998126048177092,0.29712738990783694,0.02977001986276497,0.23214516639709473,0.018045930571098552
RandomForest,iron,240,gini,801,101,1.0,1.0,1.0,1.0,1.0,16.86147985458374,0.30575839049618364,0.6714805126190185,0.050631317857692384
RandomForest,iron,240,gini,801,201,1.0,1.0,1.0,1.0,1.0,32.897073364257814,0.206093627646133,1.1925179958343506,0.07871662565381739
RandomForest,iron,240,gini,801,301,1.0,1.0,1.0,1.0,1.0,49.88685750961304,0.27062959021809424,1.5459510326385497,0.04078023418028363
RandomForest,iron,240,gini,801,401,1.0,1.0,1.0,1.0,1.0,66.1700737953186,0.33802196714243893,2.0022465705871584,0.09275796594427095
RandomForest,iron,240,gini,801,501,1.0,1.0,1.0,1.0,1.0,82.52197141647339,0.3619034889152362,2.4156970500946047,0.0436501125372889
RandomForest,iron,240,gini,801,601,1.0,1.0,1.0,1.0,1.0,98.64514102935792,0.22910813535611962,2.8107646465301515,0.08937723312669152
RandomForest,iron,240,gini,801,701,1.0,1.0,1.0,1.0,1.0,114.79038109779358,0.2461185192853212,3.464153528213501,0.1011299595149325
RandomForest,iron,240,gini,801,801,1.0,1.0,1.0,1.0,1.0,131.65887107849122,0.5122579048294892,3.7025849342346193,0.1668210988716017
RandomForest,iron,240,gini,801,901,1.0,1.0,1.0,1.0,1.0,148.35132822990417,1.135056030968303,4.1008360385894775,0.0992072987391942
RandomForest,iron,240,gini,901,1,0.9994010182689429,0.9994010182689429,0.9994010182689429,0.9994010182689429,0.9996257994247097,0.3070096969604492,0.03002290215166415,0.22396306991577147,0.01151735806923011
RandomForest,iron,240,gini,901,101,1.0,1.0,1.0,1.0,1.0,16.817653799057005,0.12155417501843149,0.6777355194091796,0.028025239967810388
RandomForest,iron,240,gini,901,201,1.0,1.0,1.0,1.0,1.0,33.21489429473877,0.5074985442200273,1.1304945468902587,0.05787987495505009
RandomForest,iron,240,gini,901,301,1.0,1.0,1.0,1.0,1.0,49.285243082046506,0.30412765543916537,1.4509121417999267,0.04199922535530185
RandomForest,iron,240,gini,901,401,1.0,1.0,1.0,1.0,1.0,66.22564001083374,0.9322947316931365,2.0059741973876952,0.0378119734887583
RandomForest,iron,240,gini,901,501,1.0,1.0,1.0,1.0,1.0,82.65399065017701,0.3603589108700177,2.3387370109558105,0.052684823692964976
RandomForest,iron,240,gini,901,601,1.0,1.0,1.0,1.0,1.0,98.29325408935547,0.6198285190304572,2.781975507736206,0.048016191088440525
